,XTSLA,ENPH,NVAX,NET,DOCU,TTD,RUN,GNRC,ZS,CRWD,MDB,MRNA,CVNA,AVLR,PTON,SEDG,ALNY,EXAS,NVDA,MRVL,TWTR,DXCM,BSY,DT,PLUG,PINS,ROKU,TXG,DDOG,LYFT,MASI,COUP,HUBS,NRG,MPWR,ABMD,RMD,VEEV,PODD,TWLO,GWRE,RNG,SPLK,PLTR,TDOC,TECH,CHWY,CRL,CABO,EXR,AVTR,MSCI,CGNX,DKNG,AMD,IDXX,BIIB,SNAP,ETSY,ZM,DBX,TYL,U,PAYC,FTNT,XLNX,ILMN,VST,MTCH,IT,ZBRA,CTLT,MELI,INTU,MAA,A,CG,MXIM,CDNS,MTD,HOLX,BMRN,DPZ,SBAC,GDDY,VIAC,SIRI,APTV,UDR,INVH,ADBE,WST,CMG,ELS,OXY,APO,WAT,BKI,SNPS,EPAM,PTC,FWONK,F,CDAY,SWKS,NOW,PANW,ATH,CPT,ZEN,BIO,EW,SQ,ANET,QRVO,LULU,WELL,OSH,ROP,KKR,CRM,PAYX,JNPR,COO,JAZZ,CARR,NDAQ,BX,VTR,AVB,CTAS,FDS,BXP,CBOE,REGN,TFX,ABNB,ALGN,WPC,VRSN,MGM,TRU,AES,SPGI,MKTX,LNG,TMO,LB,AWK,TER,AMT,IQV,NTAP,ON,LW,WTRG,EXPD,EQR,ROK,KMX,NBIX,NKE,OKTA,UGI,SNOW,SUI,EBAY,DRE,MSI,TRMB,ADI,TGT,TDG,EQIX,CPRT,KEYS,NDSN,ANSS,PKI,IPGP,NVCR,LLY,STE,ISRG,JKHY,BAH,INFO,PYPL,OHI,MCO,FICO,ALB,ARE,NVR,POOL,ULTA,ESS,FFIV,DRI,VER,ZTS,KNX,NLOK,GRMN,CERN,O,PEAK,OTIS,VRSK,TW,AAP,DG,CDW,AKAM,CCI,WORK,SEE,VNO,DVN,REG,FNF,PNR,TDY,ALXN,DFS,IRM,PLD,BR,ORLY,TROW,WAB,PSA,ATO,CSGP,LNT,BRO,LDOS,DLR,EL,FRC,EVRG,DOV,NI,EFX,PNW,DHR,CNP,KR,HRL,CLX,TTWO,ROL,ES,RSG,LH,SJM,HSY,DGX,HCA,ALLE,CAH,IEX,XYL,ADSK,TT,IPG,HZNP,MMC,FE,AMAT,ORCL,ELAN,RHI,SBUX,HAS,BSX,LEN,QCOM,SSNC,TEL,APH,YUM,KLAC,HLT,MOH,CBRE,SGEN,FTV,ST,AZO,TXT,ETN,NXPI,JCI,TSLA,SPG,DVA,COST,STLD,UHAL,IFF,SYF,AFG,MS,NUE,PFE,IR,NEE,RNR,MKL,AEE,CTSH,AIZ,AON,CHTR,ETR,ACGL,EXC,CB,TSCO,ACN,BLL,STT,MCHP,WDAY,AMC,DASH,NFLX,ODFL,CZR,WCN.TO,HIG,LYV,AVGO,WM,MTN,RCL,COP,BKNG,SIVB,AIG,OKE,URI,RJF,AMP,MAR,CF,BISXX,LBEUR,COG,PXD,MOS,ICE,CTRA,WMB,LNC,AJG,LKQ,HAL,BK,JBHT,MSFT,LOW,VMW,AOS,ERIE,PCG,EIX,DLTR,ADP,SHW,HD,BBY,FAST,HPQ,BURL,CLVT,VRTX,WU,INCY,MKC,OMC,STX,WDC,PHM,CHRW,HPE,OC,MU,RPM,PGR,CPB,PKG,AGNC,HII,MHK,ARW,BKR,FMC,IAC,CAG,NUAN,CINF,PPD,MAS,TAP,GWW,ENTG,ED,MPW,WY,CHD,LII,GL,SNA,L,PPL,Y,NLY,UHS,PEG,PFG,LEA,DELL,CMS,K,SEIC,FANG,NWL,WRB,RE,CCK,DHI,DTE,XEL,MPC,WHR,ALLY,MLM,NTRS,LRCX,GIS,FITB,CTXS,LCID,SBNY,GILD,VMC,J,WEC,SUM
07/09/2021,0.32,0.26,0.25,0.24,0.24,0.24,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.96
07/12/2021,0.17,0.25,0.22,0.24,0.24,0.24,0.22,0.23,0.22,0.22,0.22,0.22,0.23,0.22,0.21,0.2,0.21,0.2,0.2,0.21,0.2,0.22,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.19,0.2,0.19,0.2,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.18,0.18,0.19,0.18,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.2,0.2,0.17,0.19,0.19,0.19,0.2,0.19,0.19,0.19,0.18,0.19,0.2,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.18,0.18,0.18,0.17,0.18,0.18,0.18,0.0,0.18,0.17,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.19,0.18,0.17,0.18,0.17,0.18,0.19,0.17,0.18,0.18,0.18,0.18,0.17,0.17,0.0,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.0,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.0,0.0,0.17,0.17,0.17,0.17,0.0,0.17,0.0,0.17,0.17,0.0,0.17,0.0,0.17,0.17,0.17,0.0,0.17,0.17,0.17,0.0,0.17,0.0,0.18,0.0,0.18,0.17,0.18,0.18,0.17,0.18,0.17,0.0,0.17,0.18,0.17,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.18,0.18,0.17,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.0,0.18,0.17,0.17,0.0,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.73
07/13/2021,0.17,0.25,0.22,0.24,0.24,0.24,0.22,0.23,0.22,0.22,0.22,0.22,0.23,0.22,0.21,0.2,0.21,0.2,0.2,0.21,0.2,0.22,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.19,0.2,0.19,0.2,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.18,0.18,0.19,0.18,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.2,0.2,0.17,0.19,0.19,0.19,0.2,0.19,0.19,0.19,0.18,0.19,0.2,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.18,0.18,0.18,0.17,0.18,0.18,0.18,0.0,0.18,0.17,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.19,0.18,0.17,0.18,0.17,0.18,0.19,0.17,0.18,0.18,0.18,0.18,0.17,0.17,0.0,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.0,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.0,0.0,0.17,0.17,0.17,0.17,0.0,0.17,0.0,0.17,0.17,0.0,0.17,0.0,0.17,0.17,0.17,0.0,0.17,0.17,0.17,0.0,0.17,0.0,0.18,0.0,0.18,0.17,0.18,0.18,0.17,0.18,0.17,0.0,0.17,0.18,0.17,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.18,0.18,0.17,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.0,0.18,0.17,0.17,0.0,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.73
07/14/2021,0.18,0.25,0.22,0.24,0.24,0.24,0.22,0.24,0.22,0.21,0.21,0.22,0.23,0.22,0.2,0.2,0.21,0.2,0.2,0.21,0.2,0.21,0.21,0.21,0.19,0.2,0.21,0.21,0.21,0.19,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.18,0.18,0.19,0.19,0.19,0.18,0.19,0.19,0.19,0.19,0.18,0.18,0.19,0.2,0.18,0.19,0.19,0.19,0.2,0.19,0.19,0.19,0.18,0.19,0.2,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.18,0.18,0.18,0.17,0.18,0.18,0.17,0.17,0.18,0.0,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.19,0.18,0.18,0.19,0.18,0.18,0.18,0.18,0.18,0.19,0.18,0.17,0.19,0.17,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.0,0.17,0.17,0.17,0.17,0.17,0.17,0.0,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.17,0.17,0.17,0.17,0.0,0.17,0.17,0.17,0.0,0.17,0.17,0.17,0.17,0.17,0.17,0.19,0.18,0.0,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.18,0.0,0.17,0.17,0.18,0.17,0.17,0.17,0.17,0.0,0.17,0.17,0.17,0.0,0.17,0.18,0.17,0.17,0.17,0.17,0.18,0.17,0.17,0.0,0.17,0.17,0.17,0.17,0.0,0.17,0.17,0.0,0.0,0.17,0.17,0.0,0.17,0.0,0.17,0.17,0.17,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.66
07/15/2021,0.18,0.25,0.22,0.24,0.24,0.24,0.22,0.24,0.22,0.21,0.21,0.22,0.23,0.22,0.2,0.2,0.21,0.2,0.2,0.21,0.2,0.21,0.21,0.21,0.19,0.2,0.21,0.21,0.21,0.19,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.18,0.18,0.19,0.19,0.19,0.18,0.19,0.19,0.19,0.19,0.18,0.18,0.19,0.2,0.18,0.19,0.19,0.19,0.2,0.19,0.19,0.19,0.18,0.19,0.2,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.18,0.18,0.18,0.17,0.18,0.18,0.17,0.17,0.18,0.0,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.19,0.18,0.18,0.19,0.18,0.18,0.18,0.18,0.18,0.19,0.18,0.17,0.19,0.17,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.0,0.17,0.17,0.17,0.17,0.17,0.17,0.0,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.17,0.17,0.17,0.17,0.0,0.17,0.17,0.17,0.0,0.17,0.17,0.17,0.17,0.17,0.17,0.19,0.18,0.0,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.18,0.0,0.17,0.17,0.18,0.17,0.17,0.17,0.17,0.0,0.17,0.17,0.17,0.0,0.17,0.18,0.17,0.17,0.17,0.17,0.18,0.17,0.17,0.0,0.17,0.17,0.17,0.17,0.0,0.17,0.17,0.0,0.0,0.17,0.17,0.0,0.17,0.0,0.17,0.17,0.17,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.66
07/16/2021,0.22,0.25,0.22,0.24,0.24,0.24,0.22,0.24,0.22,0.21,0.21,0.22,0.23,0.21,0.2,0.2,0.21,0.19,0.2,0.21,0.2,0.21,0.21,0.21,0.18,0.19,0.21,0.2,0.21,0.18,0.2,0.18,0.19,0.2,0.2,0.19,0.2,0.2,0.19,0.2,0.2,0.19,0.19,0.0,0.18,0.19,0.19,0.19,0.18,0.19,0.19,0.19,0.19,0.18,0.18,0.2,0.19,0.18,0.18,0.18,0.19,0.2,0.19,0.18,0.2,0.18,0.19,0.2,0.18,0.18,0.17,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.18,0.18,0.18,0.0,0.18,0.18,0.0,0.18,0.17,0.18,0.18,0.18,0.18,0.18,0.19,0.18,0.18,0.17,0.19,0.18,0.18,0.19,0.18,0.18,0.18,0.18,0.18,0.19,0.18,0.0,0.19,0.17,0.18,0.18,0.18,0.18,0.18,0.18,0.19,0.0,0.0,0.17,0.0,0.17,0.0,0.17,0.17,0.17,0.0,0.17,0.17,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.0,0.18,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.17,0.17,0.17,0.17,0.17,0.17,0.0,0.17,0.0,0.17,0.17,0.17,0.17,0.17,0.0,0.0,0.17,0.0,0.19,0.18,0.0,0.18,0.17,0.17,0.17,0.18,0.17,0.17,0.18,0.18,0.18,0.17,0.0,0.17,0.17,0.18,0.17,0.18,0.17,0.17,0.17,0.18,0.17,0.17,0.0,0.19,0.17,0.0,0.17,0.17,0.18,0.17,0.17,0.17,0.18,0.17,0.17,0.17,0.0,0.17,0.17,0.17,0.0,0.17,0.17,0.0,0.0,0.0,0.17,0.17,0.17,0.0,0.0,0.17,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.67
