,PHILA SEMICONDUCTOR INDEX SWAP,PHILA SEMICONDUCTOR INDEX SWAP,PHILA SEMICONDUCTOR INDEX SWAP,PHILA SEMICONDUCTOR INDEX SWAP,PHILA SEMICONDUCTOR INDEX SWAP,PHILA SEMICONDUCTOR INDEX SWAP,DREYFUS GOVT CASH MGMT,DREYFUS GOVT CASH MGMT,NVDA,QCOM,TXN,AVGO,INTC,AMD,GOLDMAN FINL SQ TRSRY INST 506,MRVL,TSM,ASML,ADI,AMAT,KLAC,MU,NXPI,LRCX,MCHP,SWKS,QRVO,TER,MPWR,ON,ENTG,IPGP,CREE,MKSI,IIVI,LSCC,DREYFUS GOVT CASH MGMT,SLAB,BRKS,CCMP,GOLDMAN FINL SQ TRSRY INST 506,GOLDMAN FINL SQ TRSRY INST 506,GOLDMAN FINL SQ TRSRY INST 506,GOLDMAN FS GOVT INST,GOLDMAN FINL SQ TRSRY INS,SUM
07/09/2021,17.87,16.68,15.63,8.72,5.63,4.78,3.56,2.58,2.3,1.89,1.82,1.81,1.77,1.06,1.0,0.95,0.92,0.92,0.92,0.89,0.89,0.87,0.86,0.86,0.81,0.64,0.44,0.43,0.36,0.33,0.32,0.23,0.23,0.19,0.16,0.15,0.15,0.14,0.14,0.08,0.0,0.0,0.0,0.0,0.0,99.98000000000002
