,ISHARES 20+ YEAR TREASURY BOND ETF SWAP,TLT,ISHARES 20+ YEAR TREASURY BOND ETF SWAP,ISHARES 20+ YEAR TREASURY BOND ETF SWAP,ISHARES 20+ YEAR TREASURY BOND ETF SWAP,ISHARES 20+ YEAR TREASURY BOND ETF SWAP,BANK OF NEW YORK CASH RESERVE,GOLDMAN FINL SQ TRSRY INST 506,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INST 506,ISHARES 20+ YEAR TREASURY BOND ETF SWAP,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INS,GOLDMAN FINL SQ TRSRY INST 506,GOLDMAN FINL SQ TRSRY INST 506,GOLDMAN FINL SQ TRSRY INS,DREYFUS GOVT CASH MGMT,SUM
07/09/2021,26.12,15.9,14.54,11.5,8.43,6.44,4.62,4.51,2.86,1.96,1.76,0.83,0.46,0.07,0.01,0.01,0.0,100.02
