,FB,GOOG,GOOGL,DIS,NFLX,CMCSA,VZ,T,CHTR,TMUS,ATVI,SNAP,TWTR,ROKU,MTCH,PINS,EA,LBRDK,VIAC,AMC,TTWO,OMC,Z,IPG,LYV,LUMN,FOXA,DISH,FWONK,NWSA,LBTYK,ZNGA,CABO,LSXMK,DISCK,NXST,ATUS,SIRI,IAC,FOX,ZG,ZI,IRDM,LBRDA,NYT,LBTYA,LSXMA,TRIP,CDLX,TGNA,DISCA,MGNI,CCOI,CHG.BK,YELP,BAND,CHG.BK,JW.A,WWE,SHEN,VMEO,MSGS,BMBL,TDS,CNK,LGF/B,LILAK,IHRT,CARG,GTN,SKLZ,TTGT,AMCX,MDP,FUBO,SBGI,MSGE,LGF.A,EB,GSAT,WOW,IMAX,SSP,BATRK,SCHL,QNST,CARS,RADI,ORBC,ANGI,CCO,GCI,ATEX,ADV,LILA,CNSL,CBB,MAX,MSGN,TRUE,AUD,ATNI,USM,BOMN,EVER,GOGO,MCS,CURI,LORL,CHG.BK,BATRA,HMTV,CHG.BK,SUM
07/09/2021,17.04,11.39,11.34,5.7,4.5,4.34,4.01,3.85,2.51,2.07,1.81,1.66,1.45,1.31,1.16,1.15,1.14,0.89,0.82,0.77,0.67,0.66,0.6,0.59,0.58,0.56,0.53,0.52,0.49,0.48,0.47,0.46,0.46,0.43,0.43,0.43,0.42,0.41,0.41,0.38,0.37,0.37,0.37,0.37,0.36,0.35,0.34,0.33,0.33,0.33,0.32,0.31,0.28,0.27,0.26,0.25,0.24,0.23,0.23,0.23,0.22,0.22,0.19,0.19,0.19,0.18,0.18,0.17,0.17,0.16,0.16,0.16,0.15,0.15,0.13,0.12,0.12,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.02,0.01,100.02
