,CACC,LUMN,CI,ALL,AAPL,EBAY,GS,ORCL,WMB,AFL,CAH,BRK.B,AN,DVA,EQH,FICO,AMP,MS,XOM,CVX,MPC,MO,BMY,LRCX,ACM,KMI,JEF,SCI,HUM,TWTR,ARW,FOXA,ALLY,CMA,LBRDK,LOW,RS,SIRI,OC,VOYA,NUE,AIZ,GILD,CE,MCK,JKHY,WSM,STLD,BK,NOC,AMGN,HIG,TRV,AAP,COF,ZION,AYI,DPZ,HPQ,BAC,SYF,UNP,L,NWSA,TPX,LHX,IT,MAS,AFG,LITE,BBY,FWONK,AMG,DFS,CDW,FB,AIG,PHM,DGX,GWW,NSC,CCK,NVR,ELV,CHTR,CHRW,CAR,HCA,LII,PPL,DKS,DG,COP,C,TFC,IP,CHE,AXP,OMC,WSC,HD,MRK,KEY,JPM,WMS,CBSH,BLDR,PG,GDDY,SEE,FNF,SNA,STZ,DD,SNV,FMC,DBX,DOW,YUM,QRVO,WHR,CROX,BDX,CSX,DVN,MHK,BBWI,ABBV,UHS,TGT,CTAS,OKE,PXD,WU,BOKF,EXP,HLI,MTD,SHW,APA,USB,SWK,GOOGL,SEIC,BIIB,PFE,SUM
08/19/2022,1.89,1.67,1.57,1.48,1.45,1.41,1.41,1.34,1.3,1.28,1.24,1.2,1.18,1.16,1.15,1.14,1.11,1.09,1.09,1.08,1.07,1.07,1.06,1.05,1.02,1.01,1.01,1.0,0.95,0.95,0.92,0.92,0.92,0.9,0.88,0.88,0.87,0.86,0.86,0.86,0.82,0.81,0.81,0.8,0.79,0.77,0.77,0.77,0.77,0.76,0.75,0.73,0.73,0.72,0.71,0.71,0.7,0.7,0.7,0.7,0.7,0.68,0.67,0.66,0.65,0.65,0.64,0.63,0.63,0.61,0.61,0.61,0.6,0.6,0.59,0.58,0.58,0.58,0.58,0.58,0.58,0.56,0.56,0.56,0.56,0.55,0.55,0.54,0.54,0.52,0.51,0.51,0.51,0.5,0.49,0.49,0.48,0.47,0.47,0.47,0.47,0.47,0.46,0.46,0.45,0.45,0.44,0.44,0.44,0.44,0.43,0.43,0.42,0.42,0.42,0.41,0.41,0.4,0.4,0.39,0.39,0.39,0.39,0.39,0.38,0.37,0.37,0.36,0.36,0.35,0.34,0.34,0.33,0.33,0.33,0.31,0.3,0.3,0.29,0.28,0.26,0.24,0.23,0.23,0.19,0.13,100.0
