,3690.HK,BABA,PDD,700.HK,MELI,JD,RELIANCE.NS,NPN.JO,BIDU,SE,NTES,035420.KS,PRX.AS,BEKE,035720.KS,BILI,LU,YNDX,DHER.DE,TCOM,TCS.L,STNE,1024.HK,PAGS,MGLU3.SA,036570.KS,TUYA,3659.T,268.HK,FUTU,241.HK,OZON,TME,CPNG,6618.HK,ALE.WA,ZH,KC,XP,1833.HK,VIPS,DADA,6060.HK,NAUKRI.NS,3888.HK,MAIL.L,ATHM,OCFT,136.HK,Cash,772.HK,KAKZF,JOBS,TIGR,CDR.WA,8454.TW,2013.HK,BTOW3.SA,MCG.JO,8083.HK,API,QFIN,IQ,YY,YALA,LWSA3.SA,MOMO,BZUN,JMIA,251270.KS,263750.KQ,780.HK,1060.HK,293490.KQ,VNET,035760.KQ,WB,MMYT,INDIAMART.NS,CVCB3.SA,HHR,9923.HK,FINV,IFCM3.SA,ARCE,078340.KQ,067160.KQ,1896.HK,DESP,AFYA,LX,SY,181710.KS,NAZARA.NS,AFFLE.NS,SOMA3.SA,QIWI,SOGO,777.HK,DOYU,JUSTDIAL.NS,1357.HK,2400.HK,ROUTE.NS,UXIN,069080.KQ,042000.KQ,QD,YQ,8044,82.HK,SOHU,DAO,080160.KQ,QTT,064260.KQ,1797.HK,035600.KQ,Taiwan Dollar,India Rupee,Phoenix Tree Holdings Ltd ADR,Euro,South African Rand,India Cap Gains Tax Long,SUM
07/09/2021,9.11,8.06,7.76,7.45,4.83,4.77,4.71,4.63,3.75,3.06,2.92,2.89,2.68,2.32,2.15,1.85,1.77,1.44,1.36,1.21,1.04,0.94,0.81,0.76,0.72,0.67,0.67,0.65,0.62,0.61,0.59,0.57,0.5,0.48,0.46,0.45,0.43,0.42,0.41,0.39,0.38,0.37,0.33,0.32,0.32,0.3,0.29,0.27,0.26,0.25,0.25,0.24,0.24,0.23,0.22,0.21,0.21,0.18,0.18,0.18,0.16,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.13,0.13,0.12,0.12,0.11,0.1,0.1,0.1,0.09,0.08,0.07,0.07,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,-0.02,100.0
