,Cash,Dj U.S. Consumer Goods Index Swap Ubs Ag - Cash Offset,Dj U.S. Consumer Goods Index Swap Morgan Stanley & Co. International Plc -,Dj U.S. Consumer Goods Index Swap Bank Of America Na - Cash Offset,Dj U.S. Consumer Goods Index Swap Societe Generale - Cash Offset,Ishares U.S. Consumer Goods (Iyk) Swap Bank Of America Na - Cash Offset,Ishares U.S. Consumer Goods (Iyk) Swap Morgan Stanley & Co. International P,Ishares U.S. Consumer Goods (Iyk) Swap Morgan Stanley & Co. International P,iShares US Consumer Goods ETF,Dj U.S. Consumer Goods Index Swap Societe Generale,Dj U.S. Consumer Goods Index Swap Bank Of America Na,Dj U.S. Consumer Goods Index Swap Morgan Stanley & Co. International Plc,Dj U.S. Consumer Goods Index Swap Ubs Ag,SUM
07/09/2021,100.0,54.25,48.75,45.4,35.33,12.03,4.69,-4.69,-12.03,-35.33,-45.4,-48.75,-54.25,100.00000000000003
