,INDUST SELEC SEC IND SWAP,INDUST SELEC SEC IND SWAP,INDUST SELEC SEC IND SWAP,INDUST SELEC SEC IND SWAP,INDUST SELEC SEC IND SWAP,GOLDMAN FINL SQ TRSRY INST 506,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INST 506,UPS,HON,UNP,DREYFUS GOVT CASH MGMT,RTX,BA,CAT,GE,MMM,DE,LMT,CSX,FDX,NSC,ITW,ETN,EMR,NOC,WM,ROP,JCI,LHX,TT,GD,INFO,GOLDMAN FS GOVT INST,PH,CARR,TDG,CMI,OTIS,SWK,CTAS,ROK,LUV,AME,PCAR,EFX,FAST,CPRT,VRSK,DAL,GNRC,KSU,ODFL,FTV,URI,RSG,XYL,DOV,EXPD,TDY,GWW,J,IR,UAL,IEX,TXT,MAS,WAB,AAL,LDOS,FBHS,JBHT,HWM,PWR,ALLE,CHRW,SNA,PNR,AOS,RHI,GOLDMAN FINL SQ TRSRY INS,NLSN,ROL,HII,ALK,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INST 506,SUM
07/09/2021,24.15,16.42,13.5,9.31,5.77,2.77,1.89,1.82,1.13,1.12,1.1,1.07,0.96,0.96,0.86,0.84,0.84,0.81,0.68,0.54,0.53,0.5,0.47,0.44,0.42,0.41,0.41,0.37,0.36,0.33,0.33,0.32,0.32,0.32,0.29,0.29,0.27,0.26,0.25,0.25,0.25,0.24,0.23,0.23,0.22,0.22,0.22,0.21,0.21,0.2,0.2,0.19,0.18,0.17,0.17,0.17,0.16,0.16,0.16,0.14,0.14,0.13,0.13,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.08,0.07,0.07,0.06,0.06,0.06,0.06,0.05,0.0,0.0,99.95
