,KOPN,QCOM,RBLX,AAPL,AMZN,VUZI,GOOGL,MSFT,META,NVDA,WIMI,SNAP,MVIS,U,EXPI,CEVA,HIMX,FUBO,PTC,ADBE,AMBA,MTTR,GLOB,OLED,TTWO,STM,IMMR,PEN,AMD,SONY,ATVI,SYNA,EA,MTCH,RBOT,API,WSM,STRC,LITE,NTES,n/a,SUM
07/20/2022,5.43,4.88,4.87,4.65,4.46,4.45,4.42,4.25,4.16,4.13,3.94,3.72,3.63,3.37,3.3,2.82,2.74,2.45,2.14,2.09,2.01,2.0,1.95,1.79,1.74,1.63,1.55,1.55,1.5,1.47,1.4,1.28,1.15,0.87,0.59,0.52,0.36,0.33,0.22,0.1,0.1,100.00999999999999
