,ASML.AS,MC.PA,SAP.DE,SIE.DE,SAN.PA,TTE.PA,OR.PA,ALV.DE,SU.PA,AI.PA,AIR.PA,ENEL.MI,DAI.DE,IBE.MC,BAS.DE,ADS.DE,DTE.DE,BNP.PA,DPW.DE,SAN.MC,KER.PA,BAYN.DE,DG.PA,ABI.BR,Cash & Cash Equivalents,IFX.DE,EL.PA,INGA.AS,CS.PA,ADYEN.AS,SAF.PA,BN.PA,RMS.PA,RI.PA,ISP.MI,PRX.AS,VOW3.DE,PHIA.AS,BBVA.MC,STLA.MI,CRH.L,MUV2.DE,ITX.MC,VNA.DE,BMW.DE,SGO.PA,DB1.DE,CLNX.MC,DSM.AS,DSY.PA,FLTR.L,AMS.MC,HEIA.AS,CAP.PA,AD.AS,ENI.MI,NOKIA.HE,LR.PA,KNEBV.HE,WKL.AS,ML.PA,EOAN.DE,NESTE.HE,RACE.MI,DBK.DE,STM.PA,MRK.DE,ENGI.PA,UCG.MI,TEP.PA,VIV.PA,RWE.DE,TEF.MC,GLE.PA,AKZA.AS,SAMPO.HE,WLN.PA,ORA.PA,KRZ.IR,DHER.DE,G.MI,MT.AS,FRE.DE,DWNI.DE,UPM.HE,ZAL.DE,HEN3.DE,KBC.BR,SY1.DE,REP.MC,SHL.DE,PAH3.DE,FME.DE,HFG.DE,VIE.PA,CNHI.MI,TKWY.AS,ACA.PA,EDP.LS,ASM.AS,CON.DE,ERF.PA,KRX.IR,BNR.DE,ARGX.BR,FER.MC,PUB.PA,SRT3.,EDEN.PA,MTX.DE,UCB.BR,DIM.PA,ENR.DE,HEI.DE,SK3.IR,ALO.PA,CABK.MC,GBLB.BR,MONC.MI,NN.AS,PUM.DE,BEI.DE,1COV.DE,AENA.MC,CCEP,SRG.MI,CA.PA,FORTUM.HE,UMI.BR,QGEN,HEIO.AS,LEG.DE,URW.AS,HO.PA,STERV.HE,KESKOB.HE,FBK.MI,KPN.AS,EBS.VI,VOW.,TRN.MI,HNR1.DE,NEXI.MI,AGS.BR,PRY.MI,HEK.SW,ENX.PA,IMCD.AS,BVI.PA,EXO.MI,SA.SW,ATL.MI,RAND.AS,FGR.PA,ELISA.HE,EN.PA,KBX.DE,SW.PA,OMV.VI,LIGHT.AS,SGRE.MC,SEV.PA,ELE.MC,REE.MC,GET.PA,GRF.MC,AFX.DE,KGX.DE,NTGY.MC,AKE.PA,WRT1V.HE,AT1.DE,G24.DE,RNO.PA,PST.MI,AGN.AS,MOCORP.HE,GFC.PA,CPR.MI,EDPR.LS,CBK.DE,MB.MI,EVK.DE,FR.PA,VER.VI,TMV.DE,AER,UBI.PA,EDF.PA,ORP.PA,SOF.BR,ACS.MC,AC.PA,AMP.MI,G1A.DE,REC.MI,LI.PA,ATO.PA,VALMT.HE,LXS.DE,DSYA.,HEZU,EVT.DE,DLG.DE,SUM
07/09/2021,4.52,3.38,2.34,1.88,1.83,1.77,1.74,1.62,1.36,1.3,1.21,1.2,1.16,1.14,1.13,1.11,1.1,1.09,1.08,1.02,1.01,0.93,0.91,0.84,0.81,0.81,0.81,0.79,0.78,0.77,0.75,0.73,0.73,0.72,0.72,0.71,0.7,0.68,0.66,0.63,0.62,0.61,0.6,0.57,0.53,0.53,0.52,0.51,0.51,0.5,0.5,0.5,0.49,0.49,0.49,0.48,0.47,0.46,0.43,0.43,0.42,0.42,0.41,0.41,0.41,0.4,0.4,0.4,0.39,0.38,0.38,0.38,0.37,0.37,0.37,0.37,0.37,0.36,0.36,0.35,0.35,0.34,0.33,0.33,0.32,0.32,0.3,0.3,0.28,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.0,0.0,0.0,0.0,87.28999999999999
07/12/2021,4.56,3.43,2.43,1.89,1.85,1.75,1.75,1.63,1.38,1.31,1.23,1.2,1.16,1.11,1.16,1.13,1.12,1.07,1.08,1.01,1.02,0.93,0.91,0.84,0.25,0.81,0.82,0.79,0.79,0.78,0.76,0.72,0.74,0.71,0.71,0.7,0.74,0.66,0.65,0.62,0.63,0.61,0.61,0.58,0.54,0.54,0.51,0.51,0.51,0.0,0.47,0.48,0.49,0.5,0.5,0.47,0.47,0.46,0.44,0.43,0.43,0.43,0.41,0.41,0.4,0.41,0.41,0.4,0.39,0.38,0.38,0.38,0.37,0.37,0.38,0.37,0.36,0.36,0.36,0.35,0.35,0.35,0.34,0.33,0.33,0.31,0.3,0.3,0.29,0.27,0.27,0.27,0.27,0.25,0.26,0.26,0.25,0.25,0.25,0.24,0.24,0.25,0.24,0.24,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.2,0.21,0.21,0.19,0.21,0.2,0.2,0.21,0.2,0.2,0.21,0.19,0.19,0.19,0.18,0.19,0.19,0.18,0.17,0.18,0.17,0.18,0.17,0.17,0.17,0.17,0.16,0.17,0.16,0.16,0.15,0.15,0.15,0.15,0.14,0.15,0.15,0.14,0.15,0.14,0.14,0.13,0.13,0.13,0.14,0.12,0.13,0.13,0.12,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.1,0.09,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.09,0.09,0.51,0.12,0.0,0.0,87.21
07/13/2021,4.56,3.43,2.43,1.89,1.85,1.75,1.75,1.63,1.38,1.31,1.23,1.2,1.16,1.11,1.16,1.13,1.12,1.07,1.08,1.01,1.02,0.93,0.91,0.84,0.25,0.81,0.82,0.79,0.79,0.78,0.76,0.72,0.74,0.71,0.71,0.7,0.74,0.66,0.65,0.62,0.63,0.61,0.61,0.58,0.54,0.54,0.51,0.51,0.51,0.0,0.47,0.48,0.49,0.5,0.5,0.47,0.47,0.46,0.44,0.43,0.43,0.43,0.41,0.41,0.4,0.41,0.41,0.4,0.39,0.38,0.38,0.38,0.37,0.37,0.38,0.37,0.36,0.36,0.36,0.35,0.35,0.35,0.34,0.33,0.33,0.31,0.3,0.3,0.29,0.27,0.27,0.27,0.27,0.25,0.26,0.26,0.25,0.25,0.25,0.24,0.24,0.25,0.24,0.24,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.2,0.21,0.21,0.19,0.21,0.2,0.2,0.21,0.2,0.2,0.21,0.19,0.19,0.19,0.18,0.19,0.19,0.18,0.17,0.18,0.17,0.18,0.17,0.17,0.17,0.17,0.16,0.17,0.16,0.16,0.15,0.15,0.15,0.15,0.14,0.15,0.15,0.14,0.15,0.14,0.14,0.13,0.13,0.13,0.14,0.12,0.13,0.13,0.12,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.1,0.09,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.09,0.09,0.51,0.12,0.0,0.0,87.21
07/14/2021,4.56,3.43,2.43,1.89,1.85,1.75,1.75,1.63,1.38,1.31,1.23,1.2,1.16,1.11,1.16,1.13,1.12,1.07,1.08,1.01,1.02,0.93,0.91,0.84,0.25,0.81,0.82,0.79,0.79,0.78,0.76,0.72,0.74,0.71,0.71,0.7,0.74,0.66,0.65,0.62,0.63,0.61,0.61,0.58,0.54,0.54,0.51,0.51,0.51,0.0,0.47,0.48,0.49,0.5,0.5,0.47,0.47,0.46,0.44,0.43,0.43,0.43,0.41,0.41,0.4,0.41,0.41,0.4,0.39,0.38,0.38,0.38,0.37,0.37,0.38,0.37,0.36,0.36,0.36,0.35,0.35,0.35,0.34,0.33,0.33,0.31,0.3,0.3,0.29,0.27,0.27,0.27,0.27,0.25,0.26,0.26,0.25,0.25,0.25,0.24,0.24,0.25,0.24,0.24,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.2,0.21,0.21,0.19,0.21,0.2,0.2,0.21,0.2,0.2,0.21,0.19,0.19,0.19,0.18,0.19,0.19,0.18,0.17,0.18,0.17,0.18,0.17,0.17,0.17,0.17,0.16,0.17,0.16,0.16,0.15,0.15,0.15,0.15,0.14,0.15,0.15,0.14,0.15,0.14,0.14,0.13,0.13,0.13,0.14,0.12,0.13,0.13,0.12,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.1,0.09,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.09,0.09,0.51,0.12,0.0,0.0,87.21
07/15/2021,4.59,3.42,2.43,1.88,1.87,1.74,1.75,1.61,1.38,1.32,1.22,1.21,1.16,1.12,1.16,1.13,1.13,1.06,1.08,1.01,1.02,0.92,0.91,0.82,0.42,0.79,0.83,0.78,0.78,0.79,0.74,0.72,0.74,0.71,0.71,0.7,0.75,0.67,0.65,0.62,0.62,0.61,0.6,0.58,0.54,0.54,0.51,0.52,0.51,0.0,0.46,0.48,0.49,0.5,0.49,0.47,0.46,0.46,0.44,0.44,0.43,0.43,0.42,0.41,0.4,0.41,0.41,0.4,0.38,0.38,0.37,0.38,0.37,0.37,0.38,0.37,0.36,0.36,0.35,0.36,0.35,0.34,0.34,0.33,0.33,0.31,0.29,0.3,0.29,0.27,0.28,0.28,0.27,0.25,0.26,0.26,0.25,0.25,0.26,0.24,0.23,0.25,0.24,0.24,0.23,0.23,0.22,0.23,0.22,0.22,0.22,0.22,0.2,0.21,0.21,0.19,0.21,0.21,0.2,0.2,0.2,0.2,0.21,0.19,0.19,0.19,0.18,0.19,0.19,0.17,0.17,0.18,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.17,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.15,0.14,0.14,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.12,0.12,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.1,0.1,0.09,0.0,0.09,0.09,0.51,0.12,0.0,0.0,87.22999999999999
07/16/2021,4.61,3.42,2.44,1.89,1.85,1.71,1.74,1.6,1.37,1.31,1.2,1.2,1.15,1.11,1.14,1.12,1.13,1.05,1.07,0.98,1.02,0.91,0.89,0.82,1.13,0.79,0.82,0.76,0.78,0.79,0.72,0.72,0.74,0.71,0.69,0.71,0.74,0.66,0.63,0.6,0.61,0.6,0.59,0.58,0.54,0.54,0.51,0.51,0.51,0.0,0.45,0.46,0.5,0.5,0.49,0.46,0.5,0.46,0.44,0.44,0.43,0.42,0.42,0.41,0.39,0.41,0.41,0.39,0.37,0.38,0.37,0.37,0.36,0.36,0.38,0.36,0.36,0.36,0.35,0.36,0.35,0.34,0.34,0.32,0.32,0.31,0.29,0.3,0.29,0.26,0.27,0.27,0.27,0.25,0.25,0.26,0.25,0.24,0.25,0.25,0.23,0.25,0.24,0.24,0.23,0.23,0.23,0.23,0.22,0.21,0.21,0.22,0.2,0.21,0.2,0.18,0.2,0.21,0.2,0.2,0.2,0.2,0.21,0.19,0.2,0.19,0.18,0.19,0.19,0.16,0.17,0.18,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.17,0.16,0.16,0.15,0.15,0.15,0.15,0.14,0.15,0.14,0.14,0.14,0.13,0.14,0.13,0.13,0.13,0.13,0.12,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.1,0.1,0.09,0.0,0.09,0.09,0.51,0.12,0.0,0.0,87.28999999999999
07/19/2021,4.68,3.42,2.44,1.85,1.84,1.71,1.75,1.62,1.36,1.33,1.21,1.2,1.16,1.1,1.15,1.12,1.13,1.06,1.08,1.01,1.03,0.92,0.88,0.82,0.83,0.79,0.82,0.78,0.79,0.8,0.72,0.71,0.75,0.72,0.7,0.73,0.73,0.66,0.65,0.6,0.61,0.6,0.56,0.58,0.54,0.55,0.51,0.5,0.53,0.0,0.44,0.46,0.5,0.5,0.49,0.46,0.49,0.46,0.44,0.45,0.43,0.43,0.43,0.41,0.4,0.41,0.41,0.39,0.38,0.39,0.38,0.37,0.36,0.37,0.39,0.37,0.36,0.36,0.36,0.36,0.35,0.35,0.34,0.33,0.32,0.3,0.29,0.3,0.29,0.26,0.28,0.27,0.27,0.25,0.25,0.25,0.22,0.25,0.25,0.25,0.23,0.25,0.24,0.25,0.23,0.22,0.23,0.24,0.22,0.21,0.21,0.23,0.18,0.21,0.2,0.18,0.2,0.21,0.21,0.21,0.2,0.2,0.21,0.18,0.2,0.19,0.18,0.19,0.19,0.17,0.18,0.18,0.16,0.17,0.17,0.17,0.16,0.17,0.16,0.17,0.16,0.16,0.15,0.15,0.15,0.15,0.14,0.15,0.15,0.14,0.15,0.13,0.14,0.13,0.14,0.13,0.13,0.12,0.12,0.13,0.1,0.12,0.12,0.13,0.12,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.1,0.1,0.09,0.11,0.1,0.1,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.0,0.0,0.1,0.09,0.52,0.12,0.09,0.0,87.38
07/22/2021,4.63,3.39,2.46,1.84,1.88,1.67,1.8,1.58,1.36,1.34,1.16,1.18,1.14,1.12,1.13,1.11,1.12,1.03,1.09,0.97,1.02,0.93,0.87,0.82,1.0,0.77,0.81,0.75,0.78,0.81,0.7,0.73,0.75,0.72,0.68,0.75,0.72,0.68,0.63,0.59,0.6,0.59,0.58,0.6,0.52,0.54,0.52,0.52,0.54,0.0,0.44,0.46,0.49,0.51,0.5,0.45,0.5,0.46,0.45,0.47,0.43,0.44,0.42,0.42,0.39,0.41,0.42,0.4,0.37,0.39,0.38,0.36,0.37,0.35,0.39,0.37,0.36,0.36,0.36,0.36,0.34,0.33,0.35,0.34,0.33,0.31,0.3,0.29,0.3,0.25,0.28,0.27,0.27,0.26,0.26,0.25,0.24,0.24,0.24,0.24,0.23,0.26,0.24,0.25,0.24,0.22,0.22,0.25,0.22,0.2,0.22,0.24,0.17,0.21,0.2,0.19,0.2,0.21,0.21,0.21,0.2,0.2,0.2,0.18,0.19,0.19,0.18,0.19,0.19,0.18,0.17,0.19,0.16,0.17,0.17,0.18,0.16,0.17,0.16,0.16,0.17,0.16,0.15,0.14,0.15,0.15,0.15,0.15,0.15,0.14,0.15,0.13,0.14,0.13,0.14,0.13,0.14,0.12,0.12,0.12,0.1,0.13,0.12,0.13,0.12,0.11,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.11,0.09,0.09,0.1,0.1,0.1,0.0,0.0,0.09,0.1,0.53,0.12,0.0,0.09,87.38
