,688202.SS,688202.SS,Cash,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,UNH,GS,HD,688202.SS,MSFT,CRM,AMGN,BA,V,MCD,HON,CAT,MMM,DIS,AXP,JNJ,JPM,NKE,TRV,IBM,WMT,AAPL,PG,CVX,MRK,DOW,INTC,VZ,KO,CSCO,WBA,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,SUM
07/09/2021,27.27,27.07,25.96,20.26,18.89,13.33,9.33,5.87,5.66,5.36,4.51,3.92,3.83,3.45,3.44,3.38,3.3,3.26,3.1,3.07,2.81,2.48,2.33,2.33,2.2,2.18,2.12,2.07,1.99,1.93,1.91,1.48,1.1,0.89,0.79,0.79,0.76,0.75,0.74,-3.92,-5.87,-9.33,-13.33,-18.89,-20.26,-27.07,-27.27,99.97000000000001
