,SPK.MC,JKS,RUN,ENPH,361610.KS,SHLS,ITM.L,SPWR,MAXN,NOVA,SOLT.ST,9519.T,FSLR,AMSC,MP,PCELL.ST,F3C.DE,HPUR.OL,3868.HK,SEDG,CSIQ,AZRE,STEM,1772 HK,006400.KS,GNCL.TA,PLUG,6865 HK,247540.KQ,S92.DE,NIO,HASI,NEL.OL,NEOEN.PA,XPEV,FTCI,AFC.L,SUNW,LTHM,VWS.CO,ALFEN.AS,SGRE.MC,TPIC,BE,EOLU B.ST,AMRC,BLDP.TO,FSR,020150.KS,CHPT,VER.VI,CI B.ST,KRX.IR,MCY.NZ,XBC.TO,ORSTED.CO,LEV,ARRY,EDPR.LS,GPV.V,ECV.DE,5483 TT,968.HK,DQ,LAC.TO,INE.TO,6244 TT,NZYM B.CO,CWR.L,CAV1V.HE,DSM.AS,SOL,ORA,RNW.TO,OLED,PLL,PRY.MI,CREE,SCATC.OL,SLR.MC,FKR.MI,UKW.L,336260.KS,1407.T,2GB.DE,BLX.TO,ENLT.TA,ITRI,NIBE B.ST,VBK.DE,1211 HK,LAND.SW,CE2.DE,GRE.MC,SQM,LIGHT.AS,QS,112610.KS,WLDN,PNE3.DE,ALHRS.PA,MEL.NZ,VLTSA.PA,NDX1.DE,HYPRO.OL,3576.TW,TRN.MI,6674.T,GRN.TO,ACA,ARISE.ST,FCEL,RIDE,REGI,2208 HK,ANA.MC,EOSE,PPS.L,IES.L,GEVO,EFUEL.OL,GUR.SW,GOEV,AOW.OL,MCPHY.PA,NDXB,086520.KQ,Cash/Receivables/Payables,383310 KS,Cash/Receivables/Payables,Cash/Receivables/Payables,-SwedKrona,-NorwayKrn,-NewZealnd,-SwissFran,-BrazilRea,-DenmarkKr,Cash/Receivables/Payables,-IsraelShe,-HongKong,Cash/Receivables/Payables,SUM
07/09/2021,1.07,1.03,1.0,0.99,0.97,0.96,0.95,0.94,0.94,0.93,0.93,0.93,0.91,0.91,0.9,0.89,0.89,0.89,0.88,0.88,0.87,0.87,0.87,0.87,0.86,0.86,0.86,0.86,0.85,0.85,0.85,0.84,0.84,0.84,0.84,0.84,0.84,0.83,0.83,0.83,0.82,0.82,0.82,0.82,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.77,0.77,0.77,0.77,0.77,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.74,0.73,0.73,0.73,0.73,0.72,0.72,0.71,0.7,0.7,0.7,0.69,0.69,0.69,0.68,0.68,0.67,0.66,0.65,0.64,0.63,0.58,0.06,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,100.09
