,City of Indianapolis IN,Triborough Bridge & Tunnel Authority,Build NYC Resource Corp,Health & Educational Facilities Authority of the State of Mi,NY NYC 08/01/2044,Washington Suburban Sanitary Commission,Abag Finance Authority for Nonprofit Corps,City of Colorado Springs CO Utilities System Revenue,Louisiana Offshore Terminal Authority,General Authority of Southcentral Pennsylvania,Washington Higher Education Facilities Authority,San Mateo Joint Powers Financing Authority,Battery Park City Authority,City of Austin TX Water & Wastewater System Revenue,State of Texas,City of West Palm Beach FL Utility System Revenue,Florida Keys Aqueduct Authority,San Diego County Regional Transportation Commission,City of Riverside CA Electric Revenue,District of Columbia,County of Clark Department of Aviation,County of Franklin OH,District of Columbia,New York State Urban Development Corp,Modesto Public Financing Authority/CA,New York State Housing Finance Agency,Public Building Authority of Sevier County TN/The,Board of Regents of the University of Texas System,Cash/Receivables/Payables,Louisiana Public Facilities Authority,Massachusetts Bay Transportation Authority,City of Kansas City MO,City of Charlotte NC Water & Sewer System Revenue,SUM
07/09/2021,4.94,4.94,4.94,4.94,4.74,4.53,4.53,4.53,4.12,4.12,3.91,3.71,3.71,3.37,3.32,3.09,3.09,3.09,2.68,2.68,2.57,2.57,2.47,2.47,2.06,2.06,1.95,1.44,1.35,0.62,0.62,0.62,0.21,99.99
