,LIN,BHP.AX,RIO.L,AI.PA,VALE,BAS.DE,4063.T,SHW,APD,BHP.L,AAL.L,FCX,ECL,NEM,GLEN.L,SIKA.SW,DOW,DD,PPG,CRH.L,ABX.TO,GIVN.SW,IFF,051910.KS,RIO.AX,NTR.TO,DSM.AS,CTVA,HOLN.SW,FMG.AX,FNV.TO,NUE,BLL,LYB,005490.KS,IP,AKZA.AS,VMC,MLM,MT.AS,UPM.HE,4612.T,WPM.TO,ALB,SY1.DE,AMCR,1303.TW,AVY,CE,1301.TW,5401.T,NCM.AX,NZYM B.CO,3407.T,EMN,AEM.TO,GMEXICOB.MX,JHX.AX,CRDA.L,SK3.IR,FMC,WRK,MNDI.L,PKG,HEI.DE,CEMEXCPO.MX,FM.TO,UMI.BR,4188.T,1COV.DE,STERV.HE,6988.T,3402.T,5713.T,CF,KL.TO,MOS,SCA B.ST,TECK,BOL.ST,S32.AX,CHR.CO,SA.SW,YAR.OL,SEE,NST.AX,NHY.OL,4005.T,JMAT.L,AKE.PA,K.TO,CCL.B.TO,SMDS.L,4183.T,5411.T,SQM,3861.T,GGB,LXS.DE,SCCO,CLN.SW,XTSLA,051915.KQ,CMPC.SN,USD,EUR,JPY,CHF,AUD,KRW,CAD,TGA,GBP,HBCFT,HBCFT,DKK,MXN,SEK,NOK,HBCFT,CLP,MESU1,ESU1,PTU1,SUM
07/09/2021,5.69,4.09,3.33,3.13,2.86,2.72,2.55,2.48,2.41,2.36,2.07,2.0,1.97,1.94,1.78,1.77,1.75,1.56,1.52,1.47,1.43,1.41,1.4,1.39,1.32,1.27,1.25,1.23,1.13,1.11,1.07,1.05,1.02,0.98,0.92,0.9,0.88,0.86,0.82,0.79,0.78,0.77,0.76,0.75,0.69,0.67,0.66,0.65,0.64,0.63,0.61,0.6,0.6,0.59,0.59,0.57,0.57,0.56,0.56,0.54,0.52,0.52,0.49,0.49,0.47,0.47,0.46,0.46,0.45,0.43,0.43,0.42,0.42,0.42,0.41,0.4,0.4,0.39,0.39,0.39,0.39,0.37,0.35,0.34,0.34,0.33,0.33,0.33,0.32,0.31,0.31,0.31,0.31,0.26,0.25,0.25,0.23,0.22,0.22,0.2,0.18,0.1,0.1,0.09,0.07,0.04,0.04,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
