,MVRXX,FN BT7259,FN FM7599,FR SD8108,FN BT7190,FR RA3838,G2 MA6541,FN BT7351,FR QC6906,FN CA4431,G2 MA7054,FN BT7260,FN BT7189,FR QC6096,FR QC6098,G2 CE6248,FR ZS4772,FR QC8223,FN BV3214,FN BV3213,FR QN7508,FN BU5889,FN BU5890,FN BQ2932,FR QC6907,FN MA4412,FR QD2418,FR SB8119,FN BU1006,G2 MA7055,FN BT9012,FN BU1091,FN BU1031,FN FM8502,FR SB8057,FR QN8332,FR SD8053,FN BV5521,FN BV4855,FR QD1136,FN CA2575,FN MA4026,FR QE0367,FR QD1137,FN FM7940,FN MA4437,FR SB8006,FN 890778,FN CA6444,FR QC8222,FN MA4303,FN BU2299,FN BV5365,FN MA2612,FN FM7837,FR QC9420,G2 MA6477,FN BU1004,FR QD2417,FN FM3663,FN MA4467,FR SB8114,FN BU1090,FN FM4457,FR QE0361,FR QE0366,FN FM9043,FN BU1092,FN MA2239,FN MA3695,FR SD8173,FR SD8166,FN FM8612,FN FM3039,FN FM7387,FN BN0341,FN BU9861,FR SD8152,FN BU3147,FR SD8175,FN MA3738,FN BV3018,G2 MA6545,FN BU1005,FN BV4127,FN CA7777,G2 MA6934,FN BM5090,FR QD6358,FN BV5368,FN BV5366,FN FM4662,FN FM8138,FN BU9863,FR ZT1251,FN CA6422,FN MA4028,FN FM4486,FN BU9860,FR QD8209,FR ZT1806,FR ZN2863,FN BU2995,FN MA4441,FR QC9422,FR QE0369,FN BR9616,FN BU7107,FR SD0291,FN MA3415,FR ZM6127,FN BN3158,FN BM5016,G2 MA7139,FN FM7075,FN FM3664,n/a,SUM
04/15/2022,6.68,5.97,4.02,3.86,3.83,3.4,2.89,2.85,2.75,2.58,2.3,2.27,2.09,2.06,1.88,1.73,1.72,1.64,1.36,1.32,1.26,1.25,1.21,1.13,1.1,1.09,1.01,1.0,0.99,0.98,0.97,0.89,0.82,0.81,0.76,0.76,0.76,0.74,0.73,0.71,0.71,0.71,0.69,0.69,0.69,0.68,0.68,0.67,0.65,0.65,0.64,0.62,0.61,0.58,0.57,0.55,0.53,0.53,0.49,0.49,0.48,0.48,0.45,0.42,0.42,0.42,0.41,0.4,0.37,0.37,0.34,0.33,0.33,0.32,0.32,0.29,0.26,0.26,0.25,0.24,0.23,0.22,0.2,0.2,0.2,0.19,0.18,0.18,0.17,0.17,0.17,0.16,0.15,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.12,0.1,0.1,0.1,0.08,0.08,0.07,0.06,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.0,100.01999999999998
