,AAQC,APSG,SVAC,PRPB,CRHC,CCAC,ETAC,KSMT,AVAN,GLOCON/F.BK,ADARA SPONSOR LLC B SHARE,ATMR,NVSA,SPKB,BTNB,FCAX,ADRA,TREB,NGCA,SPAQ,IMPX,DCRB,ASAX,FPAC,GMII,TWLV,GRSV,GAPA,NBST,HCII,AAC,GSQD,GOAC,PSAG,SVFA,SCOB,TALK,KRNL,ISLE,ACII,CLAS,OACB,FORE,HCAQ,DCRC,DCRN,VTIQ,PV/U,ADF/U,SHQAU,FTVIU,LUXA,CCV,HIII,VYGG,KSI,GIG,EOCW/U,HCIC,ROT,VCVC,HZAC,HCCC,IPOF,MACA,GOBI,GACQU,CRU,GLSPU,CPSR,PDOT,GAMC,GGGVU,NLITU,PSB,Adara Sponsor Llc-Wts,Silver Spike Ii Warrants,Silver Spike Acquisition Corp Ordinary Shares Class A,PSB,PSB,PSB,PSB,Nextgen Acquisition Corp,PSB,PSB,PSB,PSB,PSB,PSB,PSB,PSB,PSB,PSB,PSB,PSB,PSB,PSB,PSB,PSB,PSB,PSB,Warrant on New Vista Acquisition Corp Class A,PSB,PSB,Ares Acquistion Corp-A,PSB,PSB,PSB,PSB,Moringa Acquisition Corp,Vectoiq Acquisition Corp,PSB,PSB,Warrant on Oaktree Acquisitio,PSB,PSB,Peridot Acquisition Corp,SUM
07/09/2021,4.59,3.41,3.34,3.24,2.63,2.06,2.05,1.89,1.86,1.81,1.8,1.77,1.76,1.76,1.72,1.72,1.66,1.66,1.64,1.63,1.61,1.6,1.57,1.56,1.52,1.52,1.5,1.5,1.44,1.44,1.44,1.37,1.32,1.3,1.3,1.28,1.21,1.18,1.16,1.06,1.05,1.04,1.03,1.0,0.98,0.95,0.94,0.93,0.92,0.91,0.9,0.87,0.87,0.8,0.77,0.75,0.73,0.72,0.71,0.7,0.69,0.69,0.69,0.67,0.62,0.62,0.6,0.6,0.53,0.52,0.51,0.46,0.37,0.24,0.22,0.22,0.22,0.16,0.14,0.1,0.1,0.09,0.09,0.08,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,99.94999999999999
