,Cash,Dj U.S. Real Estate Index Swap Ubs Ag - Cash Offset,Dj U.S. Real Estate Index Swap Morgan Stanley & Co. International Plc - Cas,Dj U.S. Real Estate Index Swap Bank Of America Na - Cash Offset,Dj U.S. Real Estate Index Swap Bnp Paribas - Cash Offset,Dj U.S. Real Estate Index Swap Societe Generale - Cash Offset,Ishares U.S. Real Estate (Iyr) Swap Bank Of America Na - Cash Offset,Ishares U.S. Real Estate (Iyr) Swap Morgan Stanley & Co. International Plc,Dj U.S. Real Estate Index Swap Goldman Sachs International - Cash Offset,Dj U.S. Real Estate Index Swap Goldman Sachs International,Ishares U.S. Real Estate (Iyr) Swap Morgan Stanley & Co. International Plc,Ishares U.S. Real Estate (Iyr) Swap Bank Of America Na,Dj U.S. Real Estate Index Swap Societe Generale,Dj U.S. Real Estate Index Swap Bnp Paribas,Dj U.S. Real Estate Index Swap Bank Of America Na,Dj U.S. Real Estate Index Swap Morgan Stanley & Co. International Plc,Dj U.S. Real Estate Index Swap Ubs Ag,SUM
07/09/2021,100.0,48.9,48.31,33.04,27.32,19.29,12.29,10.11,0.3,-0.3,-10.11,-12.29,-19.29,-27.32,-33.04,-48.31,-48.9,100.00000000000003
