,DHR,ECL,FERG.L,GEBN.SW,PNR,WAT,ROP,AWK,VIE.PA,XYL,IEX,5332.T,AOS,SBSP3.SA,HLMA.L,270.HK,SVT.L,SPX.L,UU.L,021240.KS,ITRI,6370.T,WMS,ANA.MC,HSV.L,STN.TO,PNN.L,HER.MI,6005.T,AALB.AS,RWC.AX,371.HK,ARCAD.AS,BEAN.SW,6368.T,ACE.MI,GEN.L,9551.T,IEX.NS,TTW-R.BK,855 HK,CWCO,Cash/Receivables/Payables,Cash/Receivables/Payables,-Singapore,-BrazilRea,Cash/Receivables/Payables,Cash/Receivables/Payables,-SwissFran,-HongKong,Cash/Receivables/Payables,SUM
07/09/2021,8.68,7.77,7.62,6.78,5.96,4.28,4.2,4.11,3.94,2.95,2.94,2.66,2.59,2.58,2.49,2.47,2.35,2.21,2.21,2.06,1.89,1.88,1.77,1.5,1.47,1.37,1.27,1.21,1.13,1.03,0.79,0.64,0.6,0.58,0.35,0.32,0.32,0.32,0.29,0.19,0.15,0.13,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,100.01000000000002
