,NVDA,AVGO,CSCO,INTC,AMD,PANW,VMW,FTNT,SNOW,CRWD,MSI,JCI,ANET,DDOG,NOKIA.HE,ERIC B.ST,ZS,LR.PA,HPE,MDB,CHKP,STX,AKAM,NTAP,SPLK,WDC,OKTA,CTXS,DT,FFIV,JNPR,n/a,PSTG,DXC,4716.T,LII,CIEN,4704.T,ESTC,DBX,SAIL,NVT,CYBR,TENB,INFA,QLYS,S,RPD,TDC,ATKR,SMTC,NEX.PA,NEWR,CCC.L,NTNX,VRNS,BB.TO,CFLT,AYX,AAON,CVLT,MXL,NTCT,AMBA,SPXC,BDC,CALX,WIRE,SMCI,1973.T,IDCC,7518.T,YSN.DE,SWI,PING,RXT,HTRO.ST,MSTR,COMM,INFN,EXTR,MCRO.L,ATEN,RDWR,DOMO,SUMO,SUM
07/05/2022,9.5,8.75,7.78,6.72,5.44,3.73,3.7,3.52,3.37,2.74,2.7,2.56,2.23,2.07,2.04,1.76,1.63,1.52,1.33,1.33,1.19,1.19,1.14,1.12,1.1,1.09,1.04,0.95,0.87,0.71,0.71,0.62,0.59,0.57,0.57,0.55,0.54,0.53,0.48,0.48,0.46,0.4,0.4,0.38,0.38,0.36,0.33,0.3,0.3,0.3,0.27,0.26,0.26,0.25,0.25,0.25,0.24,0.23,0.23,0.22,0.21,0.2,0.2,0.19,0.19,0.18,0.17,0.16,0.16,0.16,0.15,0.14,0.13,0.13,0.12,0.12,0.12,0.11,0.1,0.09,0.09,0.09,0.08,0.08,0.07,0.07,100.03999999999999
