,NY PORTRN 5 11.01.2030,NY NYSHGR 5 03.15.2031,TX SANUTL 5 02.01.2031,IL ILSTRN 5 01.01.2029,OH OHSMED 5 01.01.2028,TX HOUAPT 5 07.01.2028,VA VACHGR 5 02.01.2026,TX BRPSCD 5 02.15.2026,TN TNSHSG 5 01.01.2053,SD SDSHSG 5 05.01.2053,OH OHSHSG 5 03.01.2052,OR DESSCD 0 06.15.2028,ND NDSHSG 3 01.01.2052,CT CTSHGR 07.01.2037,CO EHYTRN 0 09.01.2024,NJ NJSTRN 0 12.15.2031,CA LONHGR 0 06.01.2030,NE CENPWR 03.01.2050,TX TXSUTL 12.15.2026,TX HLDSCD 5 02.15.2027,AZ SLTPWR 5 12.01.2032,GA BURPOL 12.01.2049,CA ROWSCD 0 08.01.2033,CT CTS 5 04.15.2029,DC METAPT 5 10.01.2028,IL RAIGEN 5 06.01.2025,OK OKSSFM 5 03.01.2052,PA PHISCD 5 09.01.2034,GA MAIUTL 08.01.2049,OH OHSDEV 11.01.2039,ND NDSHSG 4.25 01.01.2049,CT CTSHSG 4 11.15.2047,NY NYCGEN 11.01.2036,NC CHAMED 4 01.15.2037,NY MTATRN 11.01.2035,TX NSDSCD 06.01.2052,NY NYCUTL 06.15.2050,TX TXSHSG 3.5 07.01.2052,UT UTSFAC 5 05.15.2035,MA MASHSG 4.15 12.01.2037,IL ILSGEN 5 08.15.2035,FL BROAPT 5 10.01.2031,MA MASDEV 4 07.01.2035,CA ANAGEN 0 09.01.2030,GA BURPOL 01.01.2040,KY KYSPWR 12.01.2049,NY NYCGEN 02.01.2045,PA STTEDU 5 06.01.2033,CA SMTHGR 0 09.01.2035,IL RAIGEN 5 06.01.2026,CA SDGSCD 0 07.01.2034,CA CIVSCD 0 08.01.2035,TX TXSUTL 6.25 12.15.2026,n/a,SUM
07/08/2022,3.95,3.72,3.68,3.67,3.62,3.52,3.51,3.51,3.4,3.4,3.4,3.37,3.13,3.1,3.02,3.01,2.47,2.47,2.36,2.36,2.35,2.01,1.95,1.94,1.78,1.7,1.7,1.69,1.65,1.63,1.63,1.62,1.6,1.6,1.55,1.06,0.96,0.95,0.94,0.8,0.75,0.7,0.64,0.6,0.54,0.36,0.32,0.28,0.22,0.22,0.2,0.18,0.17,0.0,100.96000000000001
