,Cash,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,SUM
07/09/2021,100.0,87.73,45.72,36.15,30.08,0.37,0.0,0.0,-0.37,-30.08,-36.15,-45.72,-87.73,100.00000000000001
