,AMZN,GOOGL,AAPL,MSFT,MRK,JNJ,BMY,FB,INTC,PFE,ABBV,LLY,IBM,CSCO,QCOM,F,ORCL,AMGN,DELL,AVGO,GM,NVDA,GILD,CRM,VRTX,VMW,AMD,RTX,BIIB,REGN,MDT,MU,ABT,GE,HPE,AMAT,TSLA,BA,EA,HPQ,WDC,DE,PYPL,PG,ATVI,UBER,CAT,ADBE,LMT,MMM,NXPI,INCY,WDAY,DHR,BDX,TXN,PANW,NFLX,CTVA,MRNA,SNPS,INTU,NOC,SABR,XOM,BSX,TMO,HON,T,NOW,SYK,ADI,EXPE,SGEN,SPLK,LRCX,EBAY,JNPR,MRVL,CDNS,CMI,ACN,NVAX,DOW,GLW,ILMN,TWTR,SQ,LYFT,KLAC,NTAP,ADSK,EW,MCHP,TEAM,GRMN,APTV,SPOT,KEYS,n/a,SUM
03/24/2022,8.32,7.24,5.35,5.01,4.36,3.9,3.89,3.73,3.71,3.12,2.37,2.18,1.81,1.68,1.61,1.49,1.44,1.41,1.34,1.28,1.18,1.15,1.1,0.92,0.9,0.82,0.8,0.79,0.79,0.72,0.69,0.66,0.65,0.64,0.59,0.59,0.58,0.54,0.54,0.52,0.52,0.5,0.5,0.5,0.49,0.48,0.48,0.48,0.45,0.44,0.43,0.43,0.41,0.4,0.38,0.38,0.37,0.37,0.36,0.36,0.36,0.35,0.34,0.34,0.34,0.34,0.33,0.33,0.33,0.33,0.32,0.32,0.31,0.31,0.31,0.31,0.29,0.28,0.28,0.27,0.27,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.23,0.22,0.22,0.22,0.21,0.19,0.19,0.18,0.17,0.09,99.98
