,WFC,C,GS,BAC,GS,C,ATH,USB,WFC,MS,MS,MS,STT,GS,ET,MS,MS,NLY,GS,ATH,WCC,ENBCN,MET,KEY,STT,NYCB,RF,AGNC,RF,NI,USB,CHSINC,ALL,FITB,CHSINC,ESGR,NLY,RGA,ETP 7 5/8 PERP,ET,AEL,NLY,RGA,BAC,AGNC,NSUS,AQNCN 6.2 07/01/79 PFD,NRZ,SNV,VOYA,AGNC,CFG,CIM,AEL,WTFC,BAC NEW YORK,AHL,TWO,TWO,TVA,NRZ,PBCT,IVR,BAC,AL,CIM,MFA,AEGON,AGNC,CIM,NYMT,NGL,NSUS,ARGO,DCP,NRZ,NYMT,IVR,HTLF,ACR,FTAI,FTAI,CASH,SUM
07/09/2021,4.41,3.96,3.14,2.65,2.55,2.5,2.37,2.31,2.24,2.15,2.12,2.02,1.99,1.91,1.86,1.82,1.75,1.74,1.72,1.58,1.54,1.51,1.45,1.41,1.4,1.39,1.37,1.35,1.35,1.33,1.32,1.29,1.23,1.21,1.12,1.1,1.09,1.06,1.05,1.05,1.04,1.02,1.0,1.0,0.97,0.95,0.91,0.89,0.89,0.81,0.8,0.8,0.79,0.78,0.76,0.75,0.71,0.7,0.7,0.69,0.67,0.67,0.66,0.64,0.64,0.63,0.6,0.6,0.57,0.49,0.44,0.43,0.4,0.39,0.38,0.37,0.36,0.36,0.3,0.28,0.27,0.24,0.24,99.99999999999999
