,COST,XOM,WMT,KR,CVX,ADBE,SYY,MSFT,CVS,WBA,CMG,NRG,AAPL,DRI,EL,ROST,DPZ,MSI,TJX,KMB,SBUX,HPQ,GRMN,CLX,TWTR,AES,PG,CHD,MCD,CL,HRL,L,YUM,BRK.B,MPC,PSX,VLO,EXC,ADSK,TSN,FB,PTC,ANSS,ADM,APTV,PM,ENPH,MNST,PWR,KO,MO,CDNS,J,SNPS,CHTR,VRSN,OKE,BWA,CMCSA,AKAM,SYF,EQIX,COF,AWK,DFS,EA,KMI,WMB,ATVI,ATO,NI,TTWO,DLR,ETN,APH,NKE,LUMN,TEL,FCX,NUE,NEM,NVR,HUM,GLW,CNC,TSLA,UNH,LEN,ANTM,DISH,CI,ULTA,DHI,HD,COG,VFC,LOW,GOOG,PHM,BBY,NEE,TMUS,ANET,AEP,RJF,MS,SWKS,NTAP,T,DVN,GOOGL,HAL,VZ,SCHW,EIX,BF.B,MCK,F,CAH,NFLX,GS,CSCO,PEG,ABC,FFIV,REGN,STZ,MPWR,FE,CPRT,HSIC,TPR,D,GM,HIG,CNP,JNPR,DTE,QRVO,QCOM,WDC,SLB,ZTS,ED,ETR,BKNG,VRTX,HPE,LLY,OGN,MRK,AIG,NOV,AMGN,ALXN,BKR,ADI,JNJ,INCY,CTLT,TXN,STX,HCA,TAP,GILD,NXPI,MXIM,LB,ABBV,BMY,AVGO,PFE,VTR,PRGO,EXPE,MKC,PEAK,CPB,UHS,VIAC,VTRS,GPS,GIS,CAG,LW,SJM,CTAS,DIS,WRB,RE,FRC,KHC,SIVB,BIIB,ROL,CMA,TRV,PVH,CB,XYL,RSG,IR,CINF,PNR,PEP,WM,HSY,IEX,MRNA,HAS,SDA.AX,RL,PAYC,HBI,ZION,BBWI WI,603121.SS,FTNT,LBEUR,DOV,TECH,n/a,NOW,ETSY,MTCH,PBCT,KEYS,MDLZ,K,SWK,SNA,DLTR,CTRA,LNC,TER,KLAC,MLM,NLOK,CRM,ORCL,CTXS,PAYX,TYL,ADP,CDAY,SEDG,INTU,SBNY,ALL,NWL,PGR,GL,MET,ZBRA,ZBH,AMZN,EQR,AMP,MU,CF,IQV,A,BLK,BIO,NWSA,CDW,INFO,DISCA,ILMN,FOX,MCHP,TDY,DXCM,AVB,MOS,PNW,WHR,SO,EBAY,XEL,GWW,SEE,OMC,WEC,SUM
10/21/2021,0.75,0.89,0.74,0.7,0.88,0.63,0.83,0.7,0.7,0.68,0.5,0.49,0.5,0.52,0.49,0.49,0.46,0.51,0.48,0.5,0.48,0.52,0.46,0.5,0.35,0.53,0.52,0.52,0.52,0.51,0.52,0.55,0.5,0.53,0.6,0.63,0.64,0.51,0.47,0.55,0.29,0.45,0.44,0.55,0.44,0.37,0.34,0.34,0.37,0.38,0.37,0.32,0.39,0.32,0.3,0.33,0.42,0.42,0.31,0.32,0.36,0.32,0.37,0.32,0.37,0.32,0.39,0.42,0.33,0.34,0.35,0.38,0.33,0.31,0.31,0.25,0.35,0.31,0.37,0.31,0.34,0.25,0.38,0.3,0.38,0.3,0.36,0.25,0.38,0.26,0.21,0.28,0.25,0.27,0.0,0.27,0.27,0.0,0.26,0.26,0.25,0.23,0.23,0.24,0.28,0.25,0.25,0.26,0.24,0.37,0.0,0.45,0.25,0.29,0.25,0.25,0.21,0.32,0.0,0.24,0.26,0.2,0.26,0.2,0.21,0.21,0.26,0.27,0.25,0.23,0.21,0.25,0.24,0.3,0.27,0.26,0.21,0.25,0.21,0.21,0.25,0.43,0.24,0.26,0.24,0.26,0.23,0.27,0.24,0.25,0.26,0.28,0.0,0.24,0.0,0.38,0.28,0.23,0.22,0.23,0.28,0.25,0.33,0.26,0.23,0.24,0.0,0.0,0.25,0.22,0.23,0.22,0.0,0.0,0.27,0.21,0.0,0.21,0.31,0.2,0.24,0.0,0.23,0.22,0.2,0.22,0.2,0.2,0.22,0.22,0.22,0.22,0.24,0.23,0.0,0.23,0.2,0.21,0.21,0.0,0.2,0.0,0.21,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.22,0.21,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.33,0.23,0.0,0.19,0.0,0.0,0.19,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.34
10/22/2021,0.77,0.9,0.76,0.7,0.89,0.66,0.81,0.71,0.69,0.66,0.5,0.48,0.51,0.5,0.48,0.49,0.47,0.51,0.47,0.48,0.49,0.52,0.47,0.48,0.36,0.52,0.5,0.52,0.52,0.5,0.5,0.55,0.5,0.52,0.6,0.63,0.65,0.52,0.47,0.55,0.3,0.47,0.44,0.55,0.44,0.35,0.36,0.34,0.37,0.37,0.36,0.32,0.38,0.32,0.31,0.33,0.42,0.41,0.31,0.33,0.38,0.32,0.37,0.32,0.37,0.32,0.39,0.41,0.33,0.34,0.34,0.38,0.33,0.31,0.32,0.25,0.35,0.31,0.37,0.31,0.34,0.25,0.38,0.3,0.37,0.3,0.36,0.26,0.38,0.26,0.21,0.25,0.25,0.27,0.0,0.26,0.28,0.0,0.26,0.26,0.25,0.23,0.23,0.24,0.28,0.25,0.25,0.25,0.24,0.37,0.0,0.45,0.25,0.29,0.25,0.25,0.2,0.31,0.0,0.24,0.26,0.2,0.26,0.2,0.2,0.2,0.26,0.27,0.25,0.23,0.2,0.24,0.25,0.29,0.27,0.25,0.21,0.25,0.21,0.21,0.25,0.44,0.24,0.25,0.23,0.25,0.24,0.27,0.24,0.25,0.26,0.28,0.0,0.23,0.0,0.38,0.28,0.24,0.22,0.23,0.28,0.25,0.33,0.25,0.23,0.25,0.0,0.0,0.24,0.22,0.23,0.22,0.0,0.0,0.26,0.2,0.0,0.21,0.31,0.2,0.24,0.2,0.23,0.22,0.2,0.22,0.2,0.0,0.22,0.22,0.22,0.22,0.24,0.22,0.0,0.24,0.2,0.21,0.21,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.22,0.21,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.33,0.23,0.2,0.0,0.0,0.0,0.2,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.17
10/25/2021,0.77,0.9,0.76,0.7,0.89,0.65,0.79,0.7,0.7,0.66,0.49,0.49,0.51,0.49,0.46,0.49,0.46,0.51,0.47,0.49,0.48,0.52,0.48,0.48,0.36,0.53,0.5,0.51,0.51,0.5,0.5,0.55,0.49,0.53,0.6,0.63,0.65,0.52,0.47,0.55,0.3,0.46,0.44,0.55,0.44,0.36,0.35,0.34,0.38,0.37,0.36,0.32,0.39,0.32,0.32,0.33,0.42,0.41,0.31,0.33,0.37,0.32,0.38,0.32,0.37,0.32,0.39,0.41,0.33,0.34,0.34,0.38,0.33,0.31,0.32,0.25,0.36,0.31,0.37,0.32,0.34,0.25,0.38,0.3,0.39,0.3,0.36,0.26,0.4,0.26,0.21,0.24,0.25,0.27,0.0,0.26,0.28,0.0,0.27,0.26,0.25,0.24,0.23,0.24,0.28,0.24,0.25,0.25,0.24,0.37,0.0,0.46,0.25,0.29,0.26,0.25,0.21,0.32,0.0,0.24,0.26,0.2,0.26,0.2,0.21,0.21,0.26,0.27,0.25,0.23,0.21,0.24,0.25,0.29,0.27,0.26,0.21,0.25,0.21,0.21,0.25,0.44,0.24,0.26,0.24,0.24,0.23,0.27,0.24,0.25,0.26,0.28,0.0,0.23,0.0,0.36,0.28,0.23,0.22,0.23,0.28,0.24,0.33,0.25,0.22,0.25,0.0,0.0,0.24,0.22,0.23,0.22,0.0,0.0,0.25,0.21,0.0,0.21,0.31,0.2,0.24,0.19,0.23,0.22,0.21,0.22,0.2,0.0,0.22,0.22,0.22,0.22,0.24,0.21,0.0,0.24,0.21,0.21,0.21,0.0,0.2,0.0,0.21,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.33,0.24,0.2,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.26
10/26/2021,0.78,0.88,0.76,0.7,0.88,0.65,0.79,0.71,0.7,0.67,0.49,0.48,0.51,0.5,0.48,0.5,0.47,0.52,0.48,0.49,0.49,0.55,0.48,0.48,0.36,0.53,0.49,0.51,0.51,0.49,0.5,0.54,0.5,0.52,0.59,0.63,0.65,0.52,0.48,0.55,0.3,0.46,0.45,0.55,0.44,0.35,0.34,0.34,0.38,0.37,0.36,0.33,0.39,0.33,0.32,0.33,0.41,0.41,0.31,0.33,0.35,0.32,0.36,0.32,0.35,0.33,0.37,0.4,0.33,0.34,0.34,0.4,0.34,0.31,0.32,0.25,0.35,0.31,0.36,0.31,0.34,0.25,0.39,0.3,0.39,0.31,0.37,0.26,0.41,0.26,0.21,0.25,0.25,0.28,0.0,0.26,0.28,0.0,0.26,0.27,0.25,0.23,0.23,0.24,0.28,0.24,0.25,0.25,0.24,0.36,0.0,0.44,0.25,0.29,0.26,0.24,0.21,0.33,0.0,0.25,0.26,0.19,0.26,0.2,0.21,0.21,0.26,0.28,0.25,0.24,0.21,0.24,0.25,0.3,0.27,0.26,0.21,0.25,0.21,0.21,0.25,0.43,0.24,0.26,0.24,0.24,0.24,0.27,0.24,0.25,0.26,0.28,0.0,0.23,0.0,0.34,0.28,0.23,0.22,0.23,0.28,0.25,0.34,0.25,0.23,0.25,0.0,0.0,0.24,0.22,0.23,0.22,0.0,0.0,0.25,0.2,0.0,0.2,0.31,0.19,0.24,0.19,0.23,0.22,0.21,0.22,0.2,0.0,0.22,0.22,0.22,0.22,0.24,0.22,0.0,0.24,0.21,0.21,0.21,0.0,0.2,0.0,0.21,0.0,0.19,0.2,0.2,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.36,0.24,0.2,0.0,0.0,0.0,0.0,0.0,0.29,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.30000000000001
10/27/2021,0.78,0.88,0.76,0.7,0.88,0.65,0.79,0.71,0.7,0.67,0.49,0.48,0.51,0.5,0.48,0.5,0.47,0.52,0.48,0.49,0.49,0.55,0.48,0.48,0.36,0.53,0.49,0.51,0.51,0.49,0.5,0.54,0.5,0.52,0.59,0.63,0.65,0.52,0.48,0.55,0.3,0.46,0.45,0.55,0.44,0.35,0.34,0.34,0.38,0.37,0.36,0.33,0.39,0.33,0.32,0.33,0.41,0.41,0.31,0.33,0.35,0.32,0.36,0.32,0.35,0.33,0.37,0.4,0.33,0.34,0.34,0.4,0.34,0.31,0.32,0.25,0.35,0.31,0.36,0.31,0.34,0.25,0.39,0.3,0.39,0.31,0.37,0.26,0.41,0.26,0.21,0.25,0.25,0.28,0.0,0.26,0.28,0.0,0.26,0.27,0.25,0.23,0.23,0.24,0.28,0.24,0.25,0.25,0.24,0.36,0.0,0.44,0.25,0.29,0.26,0.24,0.21,0.33,0.0,0.25,0.26,0.19,0.26,0.2,0.21,0.21,0.26,0.28,0.25,0.24,0.21,0.24,0.25,0.3,0.27,0.26,0.21,0.25,0.21,0.21,0.25,0.43,0.24,0.26,0.24,0.24,0.24,0.27,0.24,0.25,0.26,0.28,0.0,0.23,0.0,0.34,0.28,0.23,0.22,0.23,0.28,0.25,0.34,0.25,0.23,0.25,0.0,0.0,0.24,0.22,0.23,0.22,0.0,0.0,0.25,0.2,0.0,0.2,0.31,0.19,0.24,0.19,0.23,0.22,0.21,0.22,0.2,0.0,0.22,0.22,0.22,0.22,0.24,0.22,0.0,0.24,0.21,0.21,0.21,0.0,0.2,0.0,0.21,0.0,0.19,0.2,0.2,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.36,0.24,0.2,0.0,0.0,0.0,0.0,0.0,0.29,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.30000000000001
10/28/2021,0.78,0.88,0.77,0.72,0.89,0.66,0.78,0.7,0.7,0.67,0.48,0.48,0.5,0.49,0.49,0.49,0.46,0.52,0.47,0.49,0.48,0.55,0.48,0.48,0.34,0.53,0.49,0.52,0.5,0.5,0.5,0.54,0.49,0.53,0.6,0.63,0.64,0.52,0.48,0.56,0.29,0.46,0.44,0.56,0.43,0.35,0.34,0.33,0.39,0.37,0.36,0.34,0.39,0.32,0.31,0.33,0.42,0.4,0.31,0.32,0.35,0.33,0.36,0.32,0.35,0.33,0.37,0.4,0.34,0.34,0.34,0.4,0.34,0.31,0.32,0.25,0.35,0.31,0.36,0.31,0.34,0.24,0.39,0.3,0.39,0.31,0.38,0.25,0.41,0.25,0.21,0.25,0.25,0.28,0.0,0.25,0.28,0.0,0.26,0.27,0.25,0.22,0.23,0.24,0.29,0.25,0.25,0.25,0.24,0.36,0.0,0.44,0.25,0.29,0.26,0.25,0.21,0.32,0.0,0.25,0.26,0.19,0.26,0.2,0.21,0.21,0.26,0.28,0.25,0.24,0.21,0.24,0.25,0.29,0.27,0.26,0.2,0.25,0.21,0.21,0.25,0.43,0.24,0.26,0.24,0.24,0.23,0.27,0.24,0.25,0.26,0.28,0.0,0.23,0.0,0.35,0.28,0.23,0.22,0.23,0.28,0.26,0.33,0.25,0.23,0.25,0.0,0.0,0.24,0.22,0.23,0.23,0.0,0.0,0.25,0.2,0.0,0.2,0.31,0.0,0.24,0.0,0.23,0.22,0.21,0.22,0.2,0.0,0.23,0.22,0.22,0.22,0.26,0.21,0.0,0.25,0.21,0.21,0.21,0.0,0.2,0.0,0.21,0.0,0.19,0.2,0.2,0.19,0.0,0.0,0.0,0.22,0.0,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.35,0.24,0.2,0.0,0.0,0.0,0.0,0.19,0.29,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.25
10/29/2021,0.79,0.9,0.78,0.72,0.89,0.66,0.77,0.7,0.7,0.67,0.47,0.48,0.5,0.49,0.49,0.5,0.46,0.51,0.48,0.48,0.48,0.55,0.48,0.48,0.34,0.53,0.49,0.51,0.5,0.49,0.5,0.54,0.49,0.53,0.6,0.63,0.66,0.52,0.49,0.56,0.29,0.46,0.45,0.56,0.44,0.35,0.34,0.33,0.39,0.37,0.36,0.34,0.39,0.33,0.31,0.33,0.42,0.4,0.31,0.32,0.35,0.33,0.36,0.32,0.34,0.33,0.37,0.4,0.34,0.34,0.34,0.4,0.34,0.31,0.32,0.25,0.34,0.31,0.37,0.33,0.34,0.24,0.39,0.3,0.38,0.35,0.37,0.25,0.41,0.26,0.21,0.25,0.25,0.28,0.0,0.25,0.28,0.0,0.26,0.27,0.25,0.22,0.22,0.24,0.28,0.25,0.25,0.25,0.24,0.36,0.0,0.45,0.24,0.29,0.26,0.24,0.21,0.32,0.0,0.25,0.26,0.19,0.26,0.2,0.21,0.21,0.26,0.28,0.25,0.24,0.2,0.25,0.25,0.29,0.27,0.26,0.2,0.24,0.21,0.21,0.25,0.43,0.24,0.26,0.23,0.24,0.23,0.27,0.24,0.26,0.26,0.28,0.0,0.23,0.0,0.35,0.28,0.23,0.22,0.22,0.28,0.27,0.32,0.24,0.23,0.25,0.0,0.0,0.24,0.22,0.23,0.22,0.0,0.0,0.25,0.2,0.0,0.2,0.3,0.0,0.24,0.0,0.23,0.21,0.21,0.22,0.2,0.0,0.23,0.22,0.22,0.22,0.26,0.21,0.0,0.25,0.21,0.21,0.21,0.0,0.2,0.0,0.21,0.0,0.19,0.2,0.19,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.34,0.23,0.2,0.0,0.0,0.19,0.0,0.19,0.31,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.25
11/01/2021,0.8,0.9,0.77,0.71,0.89,0.65,0.76,0.74,0.71,0.64,0.48,0.48,0.52,0.49,0.49,0.51,0.48,0.51,0.48,0.48,0.48,0.55,0.43,0.48,0.3,0.54,0.5,0.52,0.52,0.51,0.51,0.53,0.49,0.53,0.59,0.58,0.63,0.54,0.5,0.55,0.28,0.45,0.45,0.55,0.45,0.35,0.43,0.34,0.4,0.38,0.33,0.34,0.4,0.33,0.3,0.32,0.42,0.4,0.29,0.31,0.33,0.34,0.33,0.32,0.32,0.33,0.37,0.39,0.33,0.34,0.34,0.4,0.35,0.31,0.31,0.25,0.34,0.3,0.36,0.33,0.33,0.25,0.39,0.28,0.41,0.37,0.38,0.25,0.41,0.24,0.21,0.25,0.25,0.28,0.0,0.26,0.29,0.0,0.26,0.28,0.26,0.22,0.24,0.24,0.28,0.25,0.26,0.24,0.24,0.36,0.0,0.44,0.25,0.29,0.27,0.24,0.2,0.34,0.0,0.25,0.26,0.2,0.26,0.2,0.21,0.23,0.26,0.3,0.25,0.24,0.2,0.24,0.25,0.28,0.27,0.25,0.22,0.24,0.21,0.21,0.25,0.42,0.24,0.26,0.23,0.24,0.23,0.26,0.25,0.26,0.28,0.28,0.0,0.23,0.0,0.36,0.27,0.23,0.22,0.23,0.27,0.27,0.33,0.24,0.23,0.25,0.0,0.0,0.24,0.22,0.24,0.23,0.0,0.0,0.25,0.21,0.0,0.2,0.29,0.0,0.23,0.19,0.23,0.22,0.21,0.22,0.2,0.0,0.23,0.21,0.22,0.22,0.24,0.21,0.0,0.24,0.21,0.2,0.22,0.0,0.2,0.0,0.22,0.0,0.2,0.19,0.19,0.19,0.0,0.0,0.0,0.22,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.32,0.22,0.2,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.26
11/02/2021,0.8,0.91,0.78,0.72,0.9,0.67,0.76,0.76,0.72,0.64,0.48,0.47,0.51,0.49,0.49,0.51,0.49,0.52,0.48,0.48,0.45,0.55,0.42,0.49,0.29,0.54,0.5,0.54,0.52,0.5,0.51,0.53,0.49,0.52,0.58,0.57,0.62,0.54,0.5,0.54,0.29,0.46,0.46,0.54,0.45,0.35,0.44,0.34,0.4,0.39,0.33,0.35,0.4,0.34,0.29,0.34,0.41,0.4,0.29,0.32,0.33,0.34,0.33,0.32,0.32,0.33,0.35,0.39,0.33,0.33,0.34,0.4,0.34,0.31,0.31,0.26,0.34,0.3,0.36,0.34,0.32,0.25,0.39,0.28,0.41,0.39,0.39,0.25,0.41,0.24,0.21,0.25,0.25,0.28,0.0,0.26,0.29,0.0,0.25,0.28,0.25,0.22,0.24,0.24,0.28,0.25,0.25,0.24,0.24,0.36,0.0,0.43,0.25,0.29,0.27,0.24,0.21,0.34,0.0,0.26,0.26,0.2,0.26,0.2,0.21,0.23,0.26,0.29,0.26,0.24,0.2,0.24,0.25,0.28,0.27,0.25,0.21,0.24,0.21,0.21,0.23,0.41,0.25,0.26,0.23,0.24,0.23,0.26,0.25,0.26,0.29,0.28,0.0,0.23,0.0,0.35,0.28,0.23,0.23,0.24,0.27,0.27,0.33,0.25,0.22,0.25,0.0,0.0,0.26,0.22,0.24,0.23,0.0,0.0,0.25,0.2,0.0,0.2,0.28,0.0,0.23,0.19,0.23,0.21,0.2,0.22,0.2,0.0,0.23,0.21,0.22,0.21,0.25,0.21,0.0,0.24,0.21,0.2,0.22,0.0,0.21,0.0,0.21,0.0,0.2,0.2,0.0,0.19,0.0,0.0,0.0,0.23,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.31,0.22,0.2,0.19,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.32000000000001
11/03/2021,0.8,0.91,0.78,0.72,0.9,0.67,0.76,0.76,0.72,0.64,0.48,0.47,0.51,0.49,0.49,0.51,0.49,0.52,0.48,0.48,0.45,0.55,0.42,0.49,0.29,0.54,0.5,0.54,0.52,0.5,0.51,0.53,0.49,0.52,0.58,0.57,0.62,0.54,0.5,0.54,0.29,0.46,0.46,0.54,0.45,0.35,0.44,0.34,0.4,0.39,0.33,0.35,0.4,0.34,0.29,0.34,0.41,0.4,0.29,0.32,0.33,0.34,0.33,0.32,0.32,0.33,0.35,0.39,0.33,0.33,0.34,0.4,0.34,0.31,0.31,0.26,0.34,0.3,0.36,0.34,0.32,0.25,0.39,0.28,0.41,0.39,0.39,0.25,0.41,0.24,0.21,0.25,0.25,0.28,0.0,0.26,0.29,0.0,0.25,0.28,0.25,0.22,0.24,0.24,0.28,0.25,0.25,0.24,0.24,0.36,0.0,0.43,0.25,0.29,0.27,0.24,0.21,0.34,0.0,0.26,0.26,0.2,0.26,0.2,0.21,0.23,0.26,0.29,0.26,0.24,0.2,0.24,0.25,0.28,0.27,0.25,0.21,0.24,0.21,0.21,0.23,0.41,0.25,0.26,0.23,0.24,0.23,0.26,0.25,0.26,0.29,0.28,0.0,0.23,0.0,0.35,0.28,0.23,0.23,0.24,0.27,0.27,0.33,0.25,0.22,0.25,0.0,0.0,0.26,0.22,0.24,0.23,0.0,0.0,0.25,0.2,0.0,0.2,0.28,0.0,0.23,0.19,0.23,0.21,0.2,0.22,0.2,0.0,0.23,0.21,0.22,0.21,0.25,0.21,0.0,0.24,0.21,0.2,0.22,0.0,0.21,0.0,0.21,0.0,0.2,0.2,0.0,0.19,0.0,0.0,0.0,0.23,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.31,0.22,0.2,0.19,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.32000000000001
11/04/2021,0.8,0.91,0.78,0.72,0.9,0.67,0.76,0.76,0.72,0.64,0.48,0.47,0.51,0.49,0.49,0.51,0.49,0.52,0.48,0.48,0.45,0.55,0.42,0.49,0.29,0.54,0.5,0.54,0.52,0.5,0.51,0.53,0.49,0.52,0.58,0.57,0.62,0.54,0.5,0.54,0.29,0.46,0.46,0.54,0.45,0.35,0.44,0.34,0.4,0.39,0.33,0.35,0.4,0.34,0.29,0.34,0.41,0.4,0.29,0.32,0.33,0.34,0.33,0.32,0.32,0.33,0.35,0.39,0.33,0.33,0.34,0.4,0.34,0.31,0.31,0.26,0.34,0.3,0.36,0.34,0.32,0.25,0.39,0.28,0.41,0.39,0.39,0.25,0.41,0.24,0.21,0.25,0.25,0.28,0.0,0.26,0.29,0.0,0.25,0.28,0.25,0.22,0.24,0.24,0.28,0.25,0.25,0.24,0.24,0.36,0.0,0.43,0.25,0.29,0.27,0.24,0.21,0.34,0.0,0.26,0.26,0.2,0.26,0.2,0.21,0.23,0.26,0.29,0.26,0.24,0.2,0.24,0.25,0.28,0.27,0.25,0.21,0.24,0.21,0.21,0.23,0.41,0.25,0.26,0.23,0.24,0.23,0.26,0.25,0.26,0.29,0.28,0.0,0.23,0.0,0.35,0.28,0.23,0.23,0.24,0.27,0.27,0.33,0.25,0.22,0.25,0.0,0.0,0.26,0.22,0.24,0.23,0.0,0.0,0.25,0.2,0.0,0.2,0.28,0.0,0.23,0.19,0.23,0.21,0.2,0.22,0.2,0.0,0.23,0.21,0.22,0.21,0.25,0.21,0.0,0.24,0.21,0.2,0.22,0.0,0.21,0.0,0.21,0.0,0.2,0.2,0.0,0.19,0.0,0.0,0.0,0.23,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.31,0.22,0.2,0.19,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.32000000000001
