,None,None.1,None.2,None.3,None.4,None.5,None.6,None.7,None.8,None.9,None.10,None.11,None.12,None.13,None.14,None.15,None.16,None.17,None.18,None.19,None.20,None.21,None.22,None.23,None.24,None.25,None.26,None.27,None.28,None.29,None.30,None.31,None.32,None.33,None.34,None.35,None.36,None.37,None.38,None.39,None.40,None.41,None.42,None.43,None.44,None.45,None.46,None.47,None.48,None.49,None.50,None.51,None.52,None.53,None.54,None.55,None.56,None.57,None.58,None.59,None.60,None.61,None.62,None.63,None.64,None.65,None.66,None.67,None.68,None.69,None.70,None.71,None.72,None.73,None.74,None.75,None.76,None.77,None.78,None.79,None.80,None.81,None.82,None.83,None.84,None.85,None.86,None.87,None.88,None.89,None.90,None.91,None.92,None.93,None.94,None.95,None.96,None.97,None.98,None.99,None.100,None.101,None.102,None.103,None.104,None.105,None.106,None.107,None.108,None.109,None.110,None.111,None.112,None.113,None.114,None.115,None.116,None.117,None.118,None.119,None.120,None.121,None.122,None.123,None.124,None.125,None.126,None.127,None.128,None.129,None.130,None.131,None.132,None.133,None.134,None.135,None.136,None.137,None.138,None.139,None.140,None.141,None.142,None.143,None.144,None.145,None.146,None.147,None.148,None.149,None.150,None.151,None.152,None.153,None.154,None.155,None.156,None.157,None.158,None.159,None.160,None.161,None.162,None.163,None.164,None.165,None.166,None.167,None.168,None.169,None.170,None.171,None.172,None.173,T,None.174,None.175,None.176,None.177,None.178,None.179,None.180,None.181,None.182,None.183,None.184,None.185,None.186,None.187,None.188,None.189,None.190,None.191,None.192,None.193,None.194,None.195,None.196,None.197,None.198,n/a,T 2.5 03.31.27,G2SF 3 5.11,T 2.75 08.15.47,T 1.25 08.15.31,T 0.875 11.15.30,FNCL 2.5 5.11,T 0.875 01.31.24,T 1.125 01.15.25,T 1.125 02.15.31,T 0.375 07.15.24,T 1.875 02.15.32,G2SF 2.5 5.13,FNCL 3 5.11,T 1.625 05.15.31,T 1.25 11.30.26,T 2.625 02.15.29,T 1.75 01.31.29,T 0.625 10.15.24,T 0.625 08.15.30,T 0.25 09.30.23,T 1.375 11.15.31,T 0.375 01.31.26,T 0.125 02.15.24,T 0.75 11.15.24,T 1.5 02.15.25,T 2.875 09.30.23,T 2.125 03.31.24,T 1.5 01.31.27,T 1.75 08.15.41,T 1.25 05.31.28,T 0.25 03.15.24,T 2 02.15.25,T 0.375 08.15.24,T 0.5 11.30.23,T 0.625 11.30.27,T 1.125 10.31.26,T 0.125 07.31.23,FN MA4438,T 3.375 11.15.48,T 0.25 06.15.24,T 2.375 05.15.51,T 1.875 11.15.51,T 0.75 12.31.23,T 0.125 08.31.23,T 0.75 01.31.28,T 0.125 09.15.23,T 0.5 02.28.26,T 0.75 05.31.26,T 2.75 11.15.23,T 0.625 12.31.27,T 2.25 05.15.41,T 0.75 03.31.26,FN MA4182,T 0.75 08.31.26,T 2.875 08.15.28,T 0.5 06.30.27,T 2.75 02.15.24,T 2.25 11.15.27,T 2.625 12.31.23,FN MA4208,T 2.75 08.31.25,T 0.375 09.30.27,T 2.25 04.30.24,T 1.875 02.28.27,T 1.25 05.15.50,FN MA4437,T 1.5 11.30.24,T 2.375 05.15.29,T 1.875 02.15.41,FNCL 4 5.11,T 0.25 06.15.23,FN CB0415,T 0.5 04.30.27,FNCL 3.5 5.11,T 3 02.15.49,T 1.375 11.15.40,T 0.5 10.31.27,T 0.25 06.30.25,T 0.25 07.31.25,T 1.25 03.31.28,G2 MA7311,T 1.25 04.30.28,T 2 08.15.51,T 1.875 02.15.51,T 1.25 12.31.26,FN MA4121,G2 MA7704,T 1.125 08.31.28,T 2.25 11.15.24,FN MA4511,T 1.5 02.15.30,T 1.375 08.31.23,T 1 12.15.24,T 2.125 05.15.25,T 2.25 02.15.52,FN BT0183,T 1.75 12.31.24,T 0.25 09.30.25,T 1.25 08.31.24,T 3.125 11.15.28,T 2 11.15.41,T 2 06.30.24,T 2.875 04.30.29,T 1.25 09.30.28,T 2.375 05.15.27,FR RA6507,FR SD8199,T 0.25 05.31.25,T 2.5 04.30.24,T 1.125 02.28.25,T 0.375 04.30.25,FN MA4305,T 2.375 02.15.42,T 1.375 01.31.25,T 2.25 03.31.24,T 1.125 02.29.28,T 0.625 07.31.26,T 1.125 08.15.40,T 2.375 08.15.24,T 0.375 12.31.25,FN FM9767,T 2.625 04.15.25,G2 MA7135,T 0.625 03.31.27,G2 MA7826,T 2.875 05.15.28,T 1.375 08.15.50,T 0.125 08.15.23,T 0.625 05.15.30,T 1.75 03.15.25,T 1.625 05.15.26,FN CB1620,T 1.5 02.29.24,G2 MA6765,T 2.5 08.15.23,T 2.875 05.15.49,T 2.875 04.30.25,T 4.375 02.15.38,T 4.5 02.15.36,T 0.375 10.31.23,T 0.125 10.15.23,T 0.25 11.15.23,WFCM 2017-C41 A3,T 0.875 06.30.26,FNCL 2 5.13,FR SD8146,T 0.125 01.15.24,T 2.25 11.15.25,T 0.375 09.15.24,T 1.625 11.15.50,FN MA4378,FR QC6925,T 0.375 04.15.24,T 2.25 08.15.49,T 0.125 06.30.23,T 0.125 05.31.23,T 0.375 07.31.27,FN MA4255,T 0.25 10.31.25,T 2 11.15.26,FN BQ9685,G2 MA7472,FN FS0042,T 2.25 02.15.27,T 2.5 05.15.24,FNCI 2 5.12,FR SB8088,FN MA4256,FN FM8440,FNCL 2.5 6.11,T 0.125 12.15.23,T 3 05.15.47,T 1.875 02.28.29,T 0.5 08.31.27,T 1.375 10.31.28,T 0.375 11.30.25,T 3.125 02.15.43,T 3.125 05.15.48,FR SD8167,FN MA4414,T 1.625 08.15.29,T 2.5 01.31.24,T 2 05.31.24,T 0.875 09.30.26,T 1.375 12.31.28,BBVASM 1.125 09.18.25,FN AS6520,T 1.5 11.30.28,T 1.5 09.30.24,T 1.5 10.31.24,FR RA2975,T 2.875 11.15.46,FHLB 2.5 02.13.24,T 2.375 03.31.29,G2 MA4262,FN CA6902,G2 MA7471,FN CA6983,T 0.5 03.31.25,FNCL 3 6.11,FNCL 3.5 6.11,FN FS0016,FN FM8745,FHLMC 0.375 09.23.25,FNCL 2 6.13,FN MA2806,T 2.5 05.31.24,T 2.875 05.15.32,T 3 06.30.24,T 2.75 07.31.27,T 0.25 05.15.24,T 3 07.31.24,FNCL 3.5 9.11,T 3 02.15.48,T 2.75 05.15.25,T 2.625 05.31.27,T 3.25 06.30.27,T 2.75 05.31.29,T 2.875 06.15.25,T 3.25 05.15.42,G2SF 3 9.11,FR QD9881,T 3 07.15.25,T 2.75 04.30.27,FNCL 3 9.11,T 1 07.31.28,T 2.75 02.15.28,T 2.875 05.15.52,FN BK8461,G2 MA7828,T 2.75 11.15.47,FNCL 4 9.11,FR RA6913,FR SD0728,T 1.625 02.15.26,T 1.25 06.30.28,G2 MA7254,T 0.75 04.30.26,FR SD8120,FNCL 4.5 9.11,FN FM9113,FR SD8214,FN MA2920,T 2 02.15.50,T 0.25 08.31.25,T 3.25 06.30.29,FR SD7549,G2SF 4 9.11,FN BQ8341,T 2.625 03.31.25,G2 MA8098,T 2.625 07.31.29,FR SD8141,FR SD7539,SUM
07/09/2021,9.1,2.59,1.05,0.84,0.83,0.73,0.71,0.67,0.39,0.37,0.36,0.36,0.36,0.35,0.34,0.34,0.34,0.33,0.33,0.32,0.32,0.32,0.32,0.31,0.31,0.31,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2
05/05/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,0.62,0.58,0.46,0.44,0.43,0.43,0.43,0.41,0.4,0.39,0.39,0.37,0.37,0.36,0.36,0.33,0.33,0.32,0.32,0.32,0.32,0.32,0.31,0.29,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.28,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.72
05/10/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,0.62,0.58,0.44,0.43,0.43,0.0,0.42,0.41,0.4,0.39,0.38,0.37,0.0,0.35,0.35,0.33,0.33,0.32,0.32,0.32,0.31,0.32,0.31,0.29,0.29,0.29,0.29,0.28,0.3,0.28,0.28,0.28,0.28,0.27,0.27,0.26,0.26,0.3,0.25,0.26,0.25,0.25,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.24,0.23,0.24,0.23,0.22,0.23,0.23,0.23,0.22,0.0,0.23,0.22,0.22,0.0,0.21,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.19,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.19,0.19,0.28,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.18,0.17,0.18,0.18,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.0,0.16,0.16,0.16,0.16,0.18,0.16,0.16,0.16,0.15,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.15,0.36,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.14,0.14,0.13,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.0,0.13,0.13,0.39,0.25,0.23,0.21,0.16,0.15,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.91
08/15/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.32,0.0,0.34,0.36,0.22,0.0,0.35,0.32,0.33,0.32,0.43,0.0,0.0,0.29,0.42,0.27,0.27,0.26,0.33,0.26,0.46,0.26,0.21,0.24,0.21,0.23,0.23,0.23,0.34,0.23,0.23,0.23,0.31,0.22,0.22,0.22,0.0,0.24,0.21,0.21,0.21,0.22,0.21,0.0,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.33,0.2,0.17,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.17,0.19,0.19,0.19,0.18,0.0,0.0,0.18,0.22,0.0,0.18,0.18,0.21,0.28,0.18,0.24,0.18,0.24,0.19,0.29,0.17,0.16,0.18,0.17,0.17,0.17,0.17,0.0,0.29,0.16,0.27,0.16,0.16,0.14,0.24,0.16,0.35,0.16,0.0,0.16,0.16,0.16,0.15,0.16,0.25,0.15,0.15,0.15,0.22,0.15,0.38,0.23,0.15,0.15,0.15,0.15,0.15,0.19,0.14,0.15,0.16,0.15,0.14,0.0,0.19,0.14,0.14,0.14,0.41,0.13,0.0,0.14,0.14,0.0,0.16,0.13,0.13,0.13,0.13,0.13,0.0,0.13,0.13,0.13,0.25,0.15,0.13,0.13,0.33,0.14,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.17,0.17,0.13,0.0,0.0,0.45,0.43,0.38,0.33,0.32,0.3,0.29,0.29,0.29,0.28,0.28,0.28,0.26,0.26,0.25,0.25,0.23,0.23,0.22,0.21,0.21,0.2,0.19,0.19,0.18,0.17,0.17,0.17,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.12,45.730000000000004
