,FIGXX,SJB,USHY,NWL 4.2 04.01.26,APA 5.1 09.01.40,FE 7.375 11.15.31 C,FE 3.9 07.15.27 B,WAB 4.15 03.15.24,WAB 3.45 11.15.26,PRGO 3.15 06.15.30,PRGO 3.9 12.15.24,PRGO 4.375 03.15.26,JWN 5 01.15.44,EQT 3.9 10.01.27,KHC 4.375 06.01.46,KHC 5.2 07.15.45,H 1.8 10.01.24,NWL 5.5 04.01.46,WFC 5.95 12.15.36 *,H 5.375 04.23.25,EPR 4.75 12.15.26,STX 4.875 06.01.27,WAB 4.7 09.15.28,STX 5.75 12.01.34,FE 4.85 07.15.47 C,KHC 5 06.04.42,STX 4.75 01.01.25,APA 4.375 10.15.28,PTEN 3.95 02.01.28,KHC 3 06.01.26,EPR 4.95 04.15.28,NWL 5.375 04.01.36,H 4.85 03.15.26,JWN 4.375 04.01.30,APA 6 01.15.37,FLR 4.25 09.15.28,PAA 4.5 12.15.26,PAA 3.6 11.01.24,FE 3.4 03.01.50 C,TNL 4.5 04.01.27,PAA 3.85 10.15.23,HXL 3.95 02.15.27,H 1.3 10.01.23,EPR 3.75 08.15.29,PAA 4.65 10.15.25,SBRA 5.125 08.15.26,APA 4.25 01.15.30,H 5.75 04.23.30,APA 4.75 04.15.43,EPR 4.5 06.01.27,PAA 4.7 06.15.44,H 4.375 09.15.28,F 4.346 12.08.26,KHC 6.875 01.26.39,F 4.134 08.04.25,PAA 6.65 01.15.37,FE 2.65 03.01.30,PAA 5.15 06.01.42,F 4.75 01.15.43,KHC 6.5 02.09.40,F 5.291 12.08.46,OXY 0 10.10.36,OXY 6.45 09.15.36,PAA 4.9 02.15.45,OXY 5.55 03.15.26,OXY 3.5 08.15.29,OXY 2.9 08.15.24,F 5.584 03.18.24,F 4.542 08.01.26,F 3.664 09.08.24,F 3.815 11.02.27,F 5.113 05.03.29,FE 2.25 09.01.30 B,OXY 6.2 03.15.40,OXY 3.2 08.15.26,F 3.81 01.09.24,OXY 4.2 03.15.48,OXY 4.625 06.15.45,OXY 4.3 08.15.39,F 6.625 10.01.28,OXY 4.4 08.15.49,OXY 3 02.15.27,F 4.687 06.09.25,OXY 4.1 02.15.47,OXY 7.875 09.15.31,OXY 4.5 07.15.44,F 4.375 08.06.23,KHC 5 07.15.35,F 4.389 01.08.26 GMTN,SUM
04/11/2022,15.02,5.24,4.99,2.86,2.25,2.03,1.98,1.73,1.65,1.6,1.59,1.59,1.53,1.38,1.37,1.34,1.28,1.27,1.22,1.22,1.19,1.19,1.16,1.14,1.13,1.11,1.11,1.1,1.1,1.08,1.06,1.06,1.06,1.04,1.03,0.99,0.99,0.96,0.93,0.93,0.92,0.91,0.91,0.9,0.9,0.89,0.87,0.86,0.86,0.83,0.8,0.75,0.7,0.69,0.67,0.67,0.66,0.62,0.61,0.59,0.58,0.54,0.53,0.52,0.52,0.48,0.48,0.38,0.38,0.38,0.34,0.34,0.34,0.33,0.32,0.32,0.31,0.29,0.29,0.28,0.26,0.25,0.24,0.24,0.22,0.22,0.22,0.14,0.13,99.97999999999999
