,FB,GOOGL,GOOG,700.HK,NFLX,CMCSA,VZ,DIS,T,CHTR,TMUS,9984.T,ATVI,7974.T,DTE.DE,9432.T,TWTR,035420.KS,9433.T,9999.HK,BCE.TO,VOD.L,035720.KS,EA,CLNX.MC,TLS.AX,T.TO,VIV.PA,VIAC,TEF.MC,BT.A.L,ORA.PA,TTWO,RCI.B.TO,AMXL.MX,OMC,WPP.L,2412.TW,PUB.PA,SCMN.SW,4689.T,LUMN,SJR.B.TO,IPG,LYV,FOXA,KPN.AS,TEL.OL,TELIA.ST,INF.L,DISH,3659.T,NWSA,XTSLA,ELISA.HE,DISCK,4324.T,PSON.L,EMBRAC B.ST,TLEVISACPO.MX,TEL2 B.ST,ITV.L,UBI.PA,TIT.MI,FOX,DISCA,UTDI.DE,NWS,TIAJF,GBP,CAD,KRW,EUR,CHF,JPY,SEK,SGAFT,SGAFT,XASU1,VGU1,SGAFT,SGD,MXN,HKD,AUD,NOK,DKK,TMIU1,SUM
07/09/2021,15.91,11.68,11.37,6.63,4.92,4.52,4.36,4.35,4.31,2.09,1.78,1.77,1.52,1.5,1.42,1.28,1.16,1.09,1.05,0.93,0.93,0.92,0.87,0.85,0.73,0.68,0.62,0.61,0.54,0.49,0.48,0.48,0.42,0.39,0.37,0.35,0.34,0.33,0.31,0.3,0.28,0.28,0.27,0.26,0.25,0.25,0.23,0.23,0.23,0.23,0.22,0.21,0.21,0.19,0.19,0.18,0.18,0.18,0.17,0.15,0.15,0.13,0.12,0.12,0.11,0.11,0.1,0.06,0.06,0.04,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.14
