,UPM.HE,IP,AVY,SK3.IR,AMCR,MNDI.L,WY,PKG,WRK,STERV.HE,SCA B.ST,SEE,SUZB3.SA,SIGN.SW,SMDS.L,SON,LPX,WFG.TO,RYN,3861.T,GPK,HUH1V.HE,HOLM B.ST,BILL.ST,KLBN11,PCH,UFS,SCGP-R TB,CMPC.SN,2689.HK,SJ.TO,002812 C2,METSB.HE,1907.TW,SAP.JO,IFP.TO,3941.T,INKP.JK,3880.T,CFP.TO,DTEX3.SA,1904.TW,SWM,2314.HK,3863.T,CAS.TO,NP,PACK,TKIM.JK,NVG.LS,1909.TW,PTVE,3865.T,PIN,GLT,ENC.MC,CTT,AGPXX,MERC,CLW,ALTR.LS,078130.KQ,1905.TW,468.HK,025900.KQ,3708.T,002078 C2,3950.T,MCM.MC,SEM.LS,PTL-R TB,7905.T,HART DC,Cash/Receivables/Payables,-SAfricaRa,-BrazilRea,Cash/Receivables/Payables,Cash/Receivables/Payables,-IsraelShe,-SwissFran,-SwedKrona,Cash/Receivables/Payables,Cash/Receivables/Payables,SUM
07/09/2021,5.11,4.96,4.92,4.9,4.9,4.74,4.7,4.6,4.37,3.91,3.74,3.3,3.13,3.12,2.98,2.44,2.2,2.15,1.85,1.75,1.74,1.7,1.6,1.36,1.34,1.29,1.1,0.92,0.9,0.86,0.77,0.7,0.69,0.68,0.58,0.57,0.53,0.52,0.51,0.5,0.48,0.45,0.44,0.41,0.41,0.4,0.31,0.3,0.28,0.27,0.25,0.25,0.24,0.23,0.23,0.22,0.21,0.19,0.19,0.17,0.17,0.16,0.15,0.12,0.12,0.12,0.11,0.11,0.1,0.08,0.08,0.07,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,100.02
