,Cash,Ishares Msci Brazil Capped (Ewz) Swap Ubs Ag - Cash Offset,Ishares Msci Brazil Capped (Ewz) Swap Citibank Na - Cash Offset,Ishares Msci Brazil Capped (Ewz) Swap Societe Generale - Cash Offset,Ishares Msci Brazil Capped (Ewz) Swap Goldman Sachs International - Cash Of,Ishares Msci Brazil Capped (Ewz) Swap Bank Of America Na - Cash Offset,Ishares Msci Brazil Capped (Ewz) Swap Morgan Stanley & Co. International Pl,Ishares Msci Brazil Capped (Ewz) Swap Morgan Stanley & Co. International Pl,Ishares Msci Brazil Capped (Ewz) Swap Bank Of America Na,Ishares Msci Brazil Capped (Ewz) Swap Goldman Sachs International,Ishares Msci Brazil Capped (Ewz) Swap Societe Generale,Ishares Msci Brazil Capped (Ewz) Swap Citibank Na,Ishares Msci Brazil Capped (Ewz) Swap Ubs Ag,SUM
07/09/2021,100.0,51.82,42.41,34.94,29.68,22.51,17.98,-17.98,-22.51,-29.68,-34.94,-42.41,-51.82,100.00000000000003
