,688202.SS,Cash,688202.SS,688202.SS,688202.SS,T 1.875 02/15/51,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,T 3 08/15/48,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,T 3 02/15/48,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,T 3 05/15/42,688202.SS,688202.SS,688202.SS,688202.SS,SUM
07/09/2021,79.31,72.04,59.86,31.64,2.66,1.31,1.19,1.07,1.05,1.03,1.0,1.0,0.96,0.91,0.91,0.9,0.87,0.83,0.8,0.73,0.69,0.69,0.67,0.67,0.66,0.65,0.64,0.63,0.63,0.62,0.61,0.6,0.6,0.6,0.58,0.58,0.48,0.47,0.46,0.35,0.33,0.33,0.3,0.28,0.27,-2.66,-31.64,-59.86,-79.31,99.99000000000004
