,ISHARES MSCI EMERGING MARKETS ETF SWAP,ISHARES MSCI EMERGING MARKETS ETF SWAP,EEM,GOLDMAN FINL SQ TRSRY INST 506,ISHARES MSCI EMERGING MARKETS ETF SWAP,BANK OF NEW YORK CASH RESERVE,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INST 506,ISHARES MSCI EMERGING MARKETS ETF SWAP,GOLDMAN FINL SQ TRSRY INST 506,GOLDMAN FINL SQ TRSRY INS,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INS,GOLDMAN FINL SQ TRSRY INS,SUM
07/09/2021,32.6,32.11,10.73,6.53,5.86,5.15,4.38,1.81,0.65,0.14,0.05,0.0,0.0,0.0,100.01000000000002
