,AWK,XYL,VIE.PA,GEBN.SW,HLMA.L,PNR,WTRG,UU.L,SEV.PA,SVT.L,TTEK,OLN,RXN,FI-N.SW,WMS,AALB.AS,6370.T,STN.TO,IP.MI,PNN.L,270.HK,AQUA,WTS,FELE,RWC.AX,AWR,BMI,CWT,SAJA.,MWA,371.HK,LNN,SJW,MSEX,ACE.MI,ERII,MEG,GRC,855.HK,FCC.MC,YORW,9551.T,FRTA,6368.T,WTTR,ARTNA,NWPX,6254.T,6788.T,AGPXX,Cash/Receivables/Payables,FCC/D,Cash/Receivables/Payables,-HongKong,-SwedKrona,Cash/Receivables/Payables,Cash/Receivables/Payables,-SwissFran,SUM
07/09/2021,9.87,9.32,5.51,5.36,5.3,4.8,4.52,4.08,4.04,3.7,2.9,2.68,2.58,2.58,2.43,2.2,2.19,2.11,2.09,1.97,1.71,1.7,1.7,1.31,1.29,1.28,1.25,1.22,1.0,0.99,0.83,0.76,0.72,0.62,0.42,0.38,0.29,0.28,0.28,0.25,0.25,0.24,0.19,0.16,0.15,0.14,0.12,0.12,0.07,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100.00999999999999
