,RMG.L,SBRY.L,AER,STJ.L,MNG.L,9104.T,MRW.L,TATE.L,BWY.L,ASC.L,TOU.TO,ASRNL.AS,MKS.L,BEKB.BR,RHM.DE,BURE.ST,T39.SI,6361.T,MTS.AX,IGO.AX,SUBC.OL,BOSS.DE,INCH.L,UQA.VI,ALSN.SW,OUT1V.HE,IGG.L,GVR.IR,BOQ.AX,ILU.AX,LOOMIS.ST,DLG.L,BILI A.ST,9101.T,FTT.TO,UPONOR.HE,PEAB B.ST,NEX.PA,AGK.L,BVIC.L,OERL.SW,BOSN.SW,SDF.DE,BPSO.MI,CPG.TO,E5H.SI,FORN.SW,JUN3.DE,CBG.L,HAS.L,CPX.TO,VATN.SW,5110.T,NDA.DE,OCA.NZ,SPM.MI,KEMIRA.HE,WCH.DE,CSR.AX,CCC.L,LNR.TO,ZEHN.SW,5233.T,5101.T,SGM.AX,3401.T,DRX.L,SAR.AX,8593.T,4902.T,EVR.L,TGS.OL,3405.T,5406.T,CIA.TO,6473.T,5711.T,TOKMAN.HE,NS8U.SI,SAR.AX.1,INVP.L,KLED.ST,HWDN.L,GRNG.ST,TESB.BR,ACX.MC,LUN.TO,WCP.TO,SAB.MC,BOKA.AS,5334.T,DFDS.CO,PAGE.L,NXI.PA,5105.T,9513.T,BPOST.BR,FXPO.L,NHF.AX,PHOE.TA,4208.T,BPT.AX,BOY.L,5929.T,NCC B.ST,2343.HK,4202.T,3436.T,9065.T,WAF.DE,NEC.AX,ETL.PA,BTO.TO,4118.T,ARBN.SW,4183.T,AUTN.SW,SAR.AX.2,BEN.AX,4631.T,DNORD.CO,DANR.,8304.T,PTEC.L,8282.T,NYF.ST,PNDX B.ST,8253.T,PLUS.L,5021.T,ZEL.NZ,EFGN.SW,8804.T,Z25.SI,RDW.L,4061.T,CRST.L,IFP.TO,CTT.LS,PXT.TO,SQN.SW,PMV.AX,6976.T,SEM.VI,EPRO B.ST,SUL.AX,MYCR.ST,BOBNN.SW,PRU.AX,AIR.NZ,GTT.PA,ERF.TO,CASS.MI,CWB.TO,SIX2.DE,NOBI.ST,BCHN.SW,TWEKA.AS,ALD.PA,8086.T,BOOZT.ST,NENT B.ST,RHIM.VI,RCH.L,AZA.ST,5706.T,PHM.MC,RUS.TO,FRAS.L,MDM.PA,WFG.TO,3941.T,1417.T,1881.T,4401.T,LEON.SW,1332.T,5901.T,SYDB.CO,BONAV B.ST,6770.T,BTE.TO,6302.T,3774.T,SAR.AX.3,JUST.L,IIA.VI,TL5.MC,SZG.DE,FOX.TA,HARL.TA,CFP.TO,RRL.AX,4544.T,REDD.L,PTM.AX,OVS.MI,DIOS.ST,VET.TO,IHP.L,EURN.BR,BKT.MC,SESG.PA,TIGO.ST,JMAT.L,TPK.L,COREB.ST,SAAB B.ST,ORI.AX,SFR.AX,JM.ST,JYSK.CO,SENS.SW,CLIS.TA,NOLA B.ST,4088.T,FRO.OL,ONEX.TO,ILCO.TA,3107.T,GFTU.L,FLNG,PVG.TO,3086.T,SIM.CO,8905.T,BIR.TO,TEG.DE,5214.T,MOBN.SW,VLA.PA,5803.T,HH.CO,BFF.MI,8595.T,HUBN.SW,WAF1.,n/a,MKS,MNG,SBRY,STJ,RMG,BURE,HWDN,DLG,GLV,BOSS,SPH,ASRNL,INCH,TOU,SAB,RHM,MTS,EURN,IGG,BEKB,IGO,TATE,ILU,BKT,UQA,FTT,NEX,SQN,ALSN,GGR,SUBC,PHOE1,LOOMIS,DRX,NYF,9104,SESG,SDF,PEABB,TIGO,5334,CPX,JM,INVP,TPK,KEMIRA,BVIC,BOQ,CSR,TEG,BILIA,ETL,PTEC,BEN,CCC,OERL,VATN,BPSO,NHF,WCP,CBG,6302,JUN3,ZEHN,OVS,SAABB,6473,FORN,ARBN,5233,LNR,HPHT,OCA,3405,PAGE,ERF,SFR,MOBN,JMAT,UPONOR,6361,BTO,BTE,5214,AIR,4902,JYSK,BCHN,5101,5110,SIM,3401,4631,CPG,MYCR,CLIS,SPM,BPT,5929,TESB,4061,PMV,9513,4202,CWB,GFTU,RDW,VTY,NEC,5406,5901,6770,5711,PVG,TWEKA,NCCB,ORI,LUN,HUBN,HARL,FRAS,SENS,EVR,IFP,5706,BOBNN,4208,8253,9101,PRU,DFDS,8595,4088,WIHL,ZEL,NOLAB,DANR,1881,OUT1V,SEM,8905,DIOS,5105,LEON,PXT,WCH,ILCO,SUL,2343,YLLG,WBD,BOSN,ONEX,4118,RUS,CIA,AUTN,5021,FOX,TOKMAN,3107,3774,BIR,VET,1417,PLUS,8088,8570,1332,CNE,BOKA,4401,PFG,AZA,GROW,4544,DNORD,NONG,PEY,6976,SZG,8304,5803,MDM,WHC,CTT,IHP,CLASB,IPO,WFG,3941,9065,ISCD,WAF1,3086,EFGN,8086,7013.T,BKG.L,MX.TO,SSRM,WIHL.ST,CGF.AX,1963.T,VTY.L,WHC.AX,WBD.MI,ORA.AX,VMUK.L,1951.T,MT.MI,ERA.PA,CG.TO,CNE.L,NONG.OL,SLR.AX,VEA.AX,VK.PA,METSB.HE,GOGL,INDV.L,MING.OL,IVC.AX,BILL.ST,TYRES.HE,9987.T,SAE.TA,DBG.PA,PZOL.TA,ISCD.TA,5991.T,CEY.L,8570.T,OCI.AS,4023.T,GRG.L,3105.T,HBM.TO,5232.T,YRI.TO,4205.T,PTNR.TA,PFG.L,5076.T,KRN.DE,4681.T,7004.T,CS.TO,WAWI.OL,SUM
07/09/2021,0.72,0.69,0.67,0.61,0.6,0.57,0.55,0.55,0.54,0.53,0.52,0.5,0.5,0.49,0.49,0.48,0.47,0.45,0.45,0.45,0.44,0.44,0.44,0.43,0.43,0.43,0.43,0.43,0.42,0.41,0.41,0.41,0.4,0.4,0.39,0.39,0.39,0.39,0.38,0.37,0.36,0.36,0.36,0.36,0.36,0.35,0.35,0.35,0.34,0.34,0.34,0.34,0.34,0.33,0.33,0.33,0.32,0.32,0.32,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.13999999999999
11/24/2021,0.47,0.65,0.87,0.59,0.64,0.38,0.0,0.43,0.22,0.24,0.54,0.5,0.57,0.51,0.47,0.53,0.44,0.26,0.46,0.43,0.46,0.49,0.42,0.42,0.36,0.22,0.37,0.45,0.32,0.44,0.35,0.42,0.31,0.24,0.43,0.28,0.36,0.4,0.0,0.32,0.33,0.22,0.43,0.32,0.28,0.37,0.29,0.32,0.3,0.24,0.35,0.31,0.28,0.2,0.3,0.26,0.32,0.2,0.33,0.29,0.25,0.35,0.29,0.25,0.0,0.27,0.34,0.0,0.0,0.26,0.22,0.0,0.28,0.27,0.19,0.24,0.25,0.2,0.25,0.0,0.29,0.27,0.47,0.16,0.21,0.0,0.23,0.32,0.53,0.19,0.27,0.23,0.28,0.17,0.21,0.22,0.0,0.17,0.3,0.35,0.22,0.26,0.0,0.24,0.21,0.23,0.24,0.0,0.2,0.0,0.23,0.28,0.24,0.22,0.27,0.0,0.19,0.0,0.3,0.24,0.17,0.23,0.18,0.28,0.0,0.32,0.0,0.22,0.18,0.18,0.22,0.16,0.0,0.19,0.19,0.25,0.0,0.18,0.17,0.23,0.37,0.23,0.0,0.22,0.17,0.2,0.25,0.19,0.2,0.26,0.0,0.26,0.0,0.25,0.16,0.0,0.21,0.22,0.17,0.16,0.0,0.18,0.0,0.19,0.18,0.23,0.0,0.18,0.18,0.0,0.16,0.17,0.19,0.2,0.18,0.18,0.2,0.21,0.16,0.0,0.21,0.27,0.33,0.0,0.0,0.0,0.0,0.0,0.2,0.16,0.22,0.0,0.0,0.0,0.0,0.0,0.27,0.17,0.19,0.16,0.4,0.38,0.37,0.36,0.33,0.28,0.27,0.26,0.25,0.24,0.24,0.23,0.23,0.23,0.22,0.21,0.21,0.2,0.2,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.67
11/25/2021,0.47,0.65,0.87,0.59,0.64,0.38,0.0,0.43,0.22,0.24,0.54,0.5,0.57,0.51,0.47,0.53,0.44,0.26,0.46,0.43,0.46,0.49,0.42,0.42,0.36,0.22,0.37,0.45,0.32,0.44,0.35,0.42,0.31,0.24,0.43,0.28,0.36,0.4,0.0,0.32,0.33,0.22,0.43,0.32,0.28,0.37,0.29,0.32,0.3,0.24,0.35,0.31,0.28,0.2,0.3,0.26,0.32,0.2,0.33,0.29,0.25,0.35,0.29,0.25,0.0,0.27,0.34,0.0,0.0,0.26,0.22,0.0,0.28,0.27,0.19,0.24,0.25,0.2,0.25,0.0,0.29,0.27,0.47,0.16,0.21,0.0,0.23,0.32,0.53,0.19,0.27,0.23,0.28,0.17,0.21,0.22,0.0,0.17,0.3,0.35,0.22,0.26,0.0,0.24,0.21,0.23,0.24,0.0,0.2,0.0,0.23,0.28,0.24,0.22,0.27,0.0,0.19,0.0,0.3,0.24,0.17,0.23,0.18,0.28,0.0,0.32,0.0,0.22,0.18,0.18,0.22,0.16,0.0,0.19,0.19,0.25,0.0,0.18,0.17,0.23,0.37,0.23,0.0,0.22,0.17,0.2,0.25,0.19,0.2,0.26,0.0,0.26,0.0,0.25,0.16,0.0,0.21,0.22,0.17,0.16,0.0,0.18,0.0,0.19,0.18,0.23,0.0,0.18,0.18,0.0,0.16,0.17,0.19,0.2,0.18,0.18,0.2,0.21,0.16,0.0,0.21,0.27,0.33,0.0,0.0,0.0,0.0,0.0,0.2,0.16,0.22,0.0,0.0,0.0,0.0,0.0,0.27,0.17,0.19,0.16,0.4,0.38,0.37,0.36,0.33,0.28,0.27,0.26,0.25,0.24,0.24,0.23,0.23,0.23,0.22,0.21,0.21,0.2,0.2,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.67
11/26/2021,0.47,0.65,0.87,0.59,0.64,0.38,0.0,0.43,0.22,0.24,0.54,0.5,0.57,0.51,0.47,0.53,0.44,0.26,0.46,0.43,0.46,0.49,0.42,0.42,0.36,0.22,0.37,0.45,0.32,0.44,0.35,0.42,0.31,0.24,0.43,0.28,0.36,0.4,0.0,0.32,0.33,0.22,0.43,0.32,0.28,0.37,0.29,0.32,0.3,0.24,0.35,0.31,0.28,0.2,0.3,0.26,0.32,0.2,0.33,0.29,0.25,0.35,0.29,0.25,0.0,0.27,0.34,0.0,0.0,0.26,0.22,0.0,0.28,0.27,0.19,0.24,0.25,0.2,0.25,0.0,0.29,0.27,0.47,0.16,0.21,0.0,0.23,0.32,0.53,0.19,0.27,0.23,0.28,0.17,0.21,0.22,0.0,0.17,0.3,0.35,0.22,0.26,0.0,0.24,0.21,0.23,0.24,0.0,0.2,0.0,0.23,0.28,0.24,0.22,0.27,0.0,0.19,0.0,0.3,0.24,0.17,0.23,0.18,0.28,0.0,0.32,0.0,0.22,0.18,0.18,0.22,0.16,0.0,0.19,0.19,0.25,0.0,0.18,0.17,0.23,0.37,0.23,0.0,0.22,0.17,0.2,0.25,0.19,0.2,0.26,0.0,0.26,0.0,0.25,0.16,0.0,0.21,0.22,0.17,0.16,0.0,0.18,0.0,0.19,0.18,0.23,0.0,0.18,0.18,0.0,0.16,0.17,0.19,0.2,0.18,0.18,0.2,0.21,0.16,0.0,0.21,0.27,0.33,0.0,0.0,0.0,0.0,0.0,0.2,0.16,0.22,0.0,0.0,0.0,0.0,0.0,0.27,0.17,0.19,0.16,0.4,0.38,0.37,0.36,0.33,0.28,0.27,0.26,0.25,0.24,0.24,0.23,0.23,0.23,0.22,0.21,0.21,0.2,0.2,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.67
11/29/2021,0.47,0.65,0.87,0.59,0.64,0.38,0.0,0.43,0.22,0.24,0.54,0.5,0.57,0.51,0.47,0.53,0.44,0.26,0.46,0.43,0.46,0.49,0.42,0.42,0.36,0.22,0.37,0.45,0.32,0.44,0.35,0.42,0.31,0.24,0.43,0.28,0.36,0.4,0.0,0.32,0.33,0.22,0.43,0.32,0.28,0.37,0.29,0.32,0.3,0.24,0.35,0.31,0.28,0.2,0.3,0.26,0.32,0.2,0.33,0.29,0.25,0.35,0.29,0.25,0.0,0.27,0.34,0.0,0.0,0.26,0.22,0.0,0.28,0.27,0.19,0.24,0.25,0.2,0.25,0.0,0.29,0.27,0.47,0.16,0.21,0.0,0.23,0.32,0.53,0.19,0.27,0.23,0.28,0.17,0.21,0.22,0.0,0.17,0.3,0.35,0.22,0.26,0.0,0.24,0.21,0.23,0.24,0.0,0.2,0.0,0.23,0.28,0.24,0.22,0.27,0.0,0.19,0.0,0.3,0.24,0.17,0.23,0.18,0.28,0.0,0.32,0.0,0.22,0.18,0.18,0.22,0.16,0.0,0.19,0.19,0.25,0.0,0.18,0.17,0.23,0.37,0.23,0.0,0.22,0.17,0.2,0.25,0.19,0.2,0.26,0.0,0.26,0.0,0.25,0.16,0.0,0.21,0.22,0.17,0.16,0.0,0.18,0.0,0.19,0.18,0.23,0.0,0.18,0.18,0.0,0.16,0.17,0.19,0.2,0.18,0.18,0.2,0.21,0.16,0.0,0.21,0.27,0.33,0.0,0.0,0.0,0.0,0.0,0.2,0.16,0.22,0.0,0.0,0.0,0.0,0.0,0.27,0.17,0.19,0.16,0.4,0.38,0.37,0.36,0.33,0.28,0.27,0.26,0.25,0.24,0.24,0.23,0.23,0.23,0.22,0.21,0.21,0.2,0.2,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.67
