,605277.SS,605277.SS.1,605277.SS.2,605277.SS.3,605277.SS.4,605277.SS.5,B 0 05/27/21,B 0 07/15/21,B 0 08/26/21,B 0 04/29/21,B 0 07/22/21,605277.SS.6,B 0 09/16/21,B 0 06/17/21,B 0 07/29/21,B 0 04/15/21,B 0 09/23/21,CMBR 0 08/19/21,B 0 05/20/21,B 0 07/08/21,B 0 06/24/21,B 0 07/01/21,B 0 05/13/21,B 0 08/05/21,B 0 08/12/21,B 0 09/09/21,B 0 04/22/21,B 0 09/02/21,B 0 04/27/21,B 0 06/29/21,B 0 06/03/21,XIB 0 10/07/21,605277.SS.7,605277.SS.8,B 0 09/30/21,United States Treasury Bills 0%,605277.SS.9,605277.SS.10,605277.SS.11,n/a,B 0 11/26/21,B 0 11/04/21,TBILL,B 0 11/18/21,B 0 10/28/21,B 0 01/27/22,B 0 03/17/22,B 0 01/06/22,B 0 02/17/22,B 0 11/12/21,B 0 10/21/21,B 0 02/24/22,B 0 12/09/21,B 0 03/10/22,B 0 01/20/22,B 0 02/10/22,B 0 02/03/22,B 0 12/23/21,B 0 01/13/22,B 0 03/03/22,CMB 0 10/26/21,ECZ1 CURNCY,EDH3 COMDTY,ESZ1 INDEX,JYZ1 CURNCY,MESZ1 INDEX,MFSZ1 INDEX,TUZ1 COMDTY,TYZ1 COMDTY,USZ1 COMDTY,UXYZ1 COMDTY,WNZ1 COMDTY,SUM
07/09/2021,26.36,24.54,24.47,15.79,11.37,11.23,9.16,8.12,5.82,4.93,4.39,4.24,4.23,3.8,3.5,3.15,3.07,2.84,1.98,1.78,1.58,1.57,1.53,1.27,1.26,1.12,1.09,0.92,0.87,0.53,0.51,0.48,0.47,0.42,0.39,0.15,-27.97,-30.28,-30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97999999999998
11/24/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,10.43,7.03,5.73,4.82,3.21,3.14,2.43,2.41,2.14,2.06,1.84,1.46,1.02,0.97,0.71,0.62,0.6,0.6,0.26,0.23,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.67
11/25/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,10.43,7.03,5.73,4.82,3.21,3.14,2.43,2.41,2.14,2.06,1.84,1.46,1.02,0.97,0.71,0.62,0.6,0.6,0.26,0.23,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.67
11/26/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,10.43,7.03,5.73,4.82,3.21,3.14,2.43,2.41,2.14,2.06,1.84,1.46,1.02,0.97,0.71,0.62,0.6,0.6,0.26,0.23,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.67
11/29/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,10.43,7.03,5.73,4.82,3.21,3.14,2.43,2.41,2.14,2.06,1.84,1.46,1.02,0.97,0.71,0.62,0.6,0.6,0.26,0.23,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.67
11/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,10.43,7.03,5.73,4.82,3.21,3.14,2.43,2.41,2.14,2.06,1.84,1.46,1.02,0.97,0.71,0.62,0.6,0.6,0.26,0.23,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.67
12/01/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,10.43,7.03,5.73,4.82,3.21,3.14,2.43,2.41,2.14,2.06,1.84,1.46,1.02,0.97,0.71,0.62,0.6,0.6,0.26,0.23,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.67
