,XOM,CVX,BHP.AX,CTVA,RIO.L,ADM,NTR.TO,CHG.BK,VALE3.SA,TTE.PA,TSN,AAL.L,BP.L,RDSA.AS,FCX,002714.SZ,COP,NEM,GLEN.L,FMC,AWK,ABX.TO,WY,FMG.AX,MOS,BG,MOWI.OL,IHC.,F34.SI,EOG,CF,FNV.TO,UPM.HE,GAZP.ME,600438.SS,SMG,YAR.OL,CNQ.TO,8031.T,VIE.PA,PXD,SU.TO,ENI.MI,WPM.TO,NILSY,OXY,MNDI.L,GMEXICOB.MX,NCM.AX,2020.SR,STERV.HE,IMP.JO,AEM.TO,WTRG,HES,EQNR.OL,PETR4.SA,SCA B.ST,FM.TO,ATM.NZ,SEV.PA,2222.SR,SSW.JO,NVTK.ME,UU.L,UPL.NS,ICL.TA,SVT.L,5713.T,FANG,SUZB3.SA,WPL.AX,S32.AX,REP.MC,ROSN.ME,LKOH.ME,TECK,BOL.ST,BAKKA.OL,SALM.OL,000876.SZ,KL.TO,601899.SS,NHY.OL,DVN,LUKOY,NST.AX,PPB.KL,ANTO.L,CPF-R.BK,CPIN.JK,IOICORP.KL,TPL,PNN.L,PIIND.NS,SNPMF,ANG.JO,KLK.KL,K.TO,GFI.JO,600426.SS,SIMEPLT.KL,WFG.TO,TATN.ME,PTT-R.BK,UFPI,STO.AX,270.HK,AWR,CWT,Cash,SJ.TO,GMKN.ME,SBSP3.SA,BCC,SJW,371.HK,IFP.TO,DTEX3.SA,CFP.TO,002240.SZ,600008.SS,SAPR11.SA,CHG.BK,CHG.BK,025900.KQ,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,VLU1,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,SUM
07/09/2021,5.07,4.6,3.91,3.5,3.24,3.1,2.88,2.86,2.61,2.45,2.13,2.0,1.92,1.87,1.87,1.75,1.71,1.68,1.6,1.39,1.32,1.27,1.19,1.09,1.08,1.04,1.03,1.01,1.01,1.01,0.96,0.95,0.88,0.88,0.88,0.88,0.85,0.83,0.8,0.78,0.74,0.73,0.69,0.65,0.6,0.57,0.56,0.56,0.55,0.54,0.51,0.51,0.49,0.49,0.48,0.48,0.47,0.47,0.46,0.45,0.44,0.44,0.42,0.41,0.41,0.41,0.4,0.4,0.4,0.39,0.38,0.38,0.38,0.37,0.37,0.36,0.36,0.36,0.36,0.34,0.33,0.33,0.33,0.33,0.32,0.32,0.31,0.31,0.3,0.3,0.3,0.29,0.29,0.28,0.28,0.28,0.28,0.27,0.27,0.26,0.26,0.26,0.26,0.25,0.24,0.22,0.21,0.2,0.13,0.13,0.12,0.11,0.11,0.11,0.1,0.08,0.08,0.08,0.07,0.06,0.05,0.04,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
