,RTX,GM,CVS,MU,ADI,PLD,GE,BRK.B,NVDA,FB,TSLA,GOOG,GOOGL,AMZN,AMD,JNJ,AMAT,UNH,ANTM,JPM,LMT,PG,TJX,HD,LRCX,V,SO,BAC,MDT,XOM,AMGN,MA,GS,PFE,CAT,CVX,NOW,DIS,BA,ABBV,SPGI,PEP,MO,ADBE,PNC,KO,CB,CSCO,SYK,AVGO,F,CMCSA,CSX,COST,ICE,TMO,HON,WFC,SCHW,ABT,ORCL,VZ,C,ACN,IBM,CRM,COP,MRK,SBUX,INTC,BLK,WMT,AXP,LLY,DE,PYPL,AMT,NKE,TGT,MCD,MMM,QCOM,BKNG,NFLX,MDLZ,T,ISRG,DHR,ZTS,TXN,ADP,LIN,GILD,PM,TFC,LOW,CME,UNP,DUK,INTU,USB,MS,MMC,UPS,CI,NEE,CCI,BMY,BDX,SHW,KMI,VLO,INFO,MCK,WMB,DXCM,STZ,WST,A,IFF,CMI,DFS,DVN,SIVB,DLR,BIIB,MAR,CBRE,CDNS,CTAS,ORLY,BLL,EA,MNST,EBAY,APD,ALL,BSX,CTSH,ATVI,XLNX,COF,TT,ETN,PRU,FISV,HPQ,FDX,HLT,AON,DD,WM,FTNT,HCA,PH,VRTX,PSX,EQIX,MSI,EXC,WBA,FCX,APTV,SLB,STT,EMR,CNC,NOC,ROP,MCO,IQV,ILMN,GIS,KLAC,BAX,MRNA,ADM,ADSK,SNPS,JCI,TRV,NXPI,GPN,PSA,MSCI,NEM,CARR,PXD,MCHP,AIG,SYY,SPG,AZO,HUM,O,GD,IDXX,MET,AFL,DG,SUM
02/01/2022,0.32,0.18,0.33,0.21,0.19,0.26,0.24,1.33,1.3,1.65,1.61,1.75,1.87,2.84,0.29,1.07,0.28,1.03,0.25,1.01,0.23,0.91,0.2,0.9,0.19,0.82,0.17,0.77,0.33,0.75,0.3,0.71,0.28,0.71,0.27,0.62,0.26,0.58,0.25,0.57,0.23,0.56,0.22,0.55,0.21,0.55,0.2,0.54,0.19,0.53,0.18,0.52,0.18,0.51,0.17,0.51,0.33,0.51,0.32,0.5,0.31,0.5,0.3,0.5,0.28,0.49,0.28,0.48,0.27,0.46,0.27,0.45,0.26,0.45,0.25,0.44,0.25,0.43,0.25,0.43,0.23,0.43,0.23,0.41,0.22,0.41,0.22,0.41,0.21,0.38,0.2,0.38,0.2,0.38,0.19,0.37,0.19,0.37,0.19,0.35,0.18,0.34,0.18,0.34,0.18,0.34,0.17,0.33,0.17,0.16,0.08,0.08,0.1,0.09,0.08,0.09,0.09,0.07,0.1,0.08,0.08,0.08,0.08,0.08,0.1,0.07,0.1,0.07,0.09,0.07,0.09,0.07,0.09,0.07,0.09,0.15,0.08,0.15,0.1,0.15,0.1,0.14,0.1,0.14,0.1,0.14,0.1,0.14,0.09,0.14,0.09,0.13,0.09,0.13,0.09,0.13,0.09,0.13,0.09,0.13,0.08,0.13,0.08,0.13,0.08,0.13,0.1,0.13,0.1,0.13,0.1,0.13,0.1,0.12,0.1,0.12,0.1,0.12,0.1,0.12,0.1,0.12,0.1,0.12,0.1,0.11,0.09,0.11,0.09,0.11,0.09,0.11,0.09,0.11,0.09,0.11,0.09,0.11,0.09,0.11,60.31
