,NFLX,AMD,MCHP,STM.PA,APH,RBLX,SNPS,U,NVDA,TXN,AAPL,ADBE,QCOM,TSM,MSFT,MU,2382.HK,TTWO,6758.T,EA,7974.T,META,9999.HK,3659.T,INTC,ZM,1810.HK,SNAP,KWS.L,3635.T,2432.T,2121.T,UBI.PA,2409.TW,9697.T,MAXR,9684.T,251270.KS,3765.T,TDOC,n/a,SUM
08/19/2022,3.6,3.5,3.49,3.46,3.35,3.35,3.34,3.34,3.29,3.28,3.27,3.17,3.09,3.09,3.02,3.0,2.99,2.98,2.98,2.98,2.92,2.89,2.83,2.71,2.63,2.5,2.42,2.31,1.3,1.28,1.23,1.21,1.2,1.18,1.17,1.16,1.13,1.13,1.1,1.06,0.08,100.01
