,AMT,ENB.TO,CCI,KMI,DG.PA,WMB,NG.L,OKE,AWK,SRE,TRP.TO,CLNX.MC,SPDR® S&P Global Infrastructure ETF,UNP,TCL.AX,ED,GOOG,SBAC,SYD.AX,ES,VER.VI,Cash,FORTUM.HE,MSFT,PPL.TO,NEE,AMZN,SO,RNW.TO,UU.L,144.HK,135.HK,AQN.TO,RWE.DE,1199.HK,NPI.TO,TRGP,IBE.MC,DTE,COR,MCY.NZ,OGE,EIX,2380.HK,DLR,ORSTED.CO,LNG,ADP.PA,DUK,WEC,576.HK,CMIG4.SA,916.HK,3.HK,2688.HK,FHZN.SW,QTS,FRA.DE,NTGY.MC,A2A.MI,788.HK,AZJ.AX,AENA.MC,A17U.SI,ATL.MI,CNP,CONE,SWCH,AST.AX,RENE.LS,GDS,STAG,BEP.UN.TO,SR,FTS.TO,177.HK,EQIX,ENG.MC,ELE.MC,IG.MI,CNR.TO,257.HK,PCG,694.HK,E.ON SE,DTM WI,Hong Kong Dollar,Canadian Dollar,SUM
07/09/2021,8.58,8.13,6.19,4.5,3.79,3.59,2.88,2.84,2.43,2.24,2.21,2.18,1.95,1.59,1.57,1.49,1.49,1.41,1.35,1.27,1.23,1.23,1.18,1.12,1.04,1.04,1.01,0.96,0.95,0.93,0.91,0.87,0.84,0.84,0.73,0.73,0.71,0.7,0.67,0.67,0.67,0.66,0.66,0.64,0.62,0.62,0.61,0.6,0.6,0.6,0.59,0.59,0.57,0.57,0.55,0.5,0.5,0.5,0.47,0.46,0.46,0.44,0.43,0.42,0.42,0.39,0.39,0.38,0.37,0.37,0.37,0.35,0.35,0.32,0.31,0.3,0.29,0.27,0.26,0.25,0.25,0.25,0.24,0.22,0.14,0.13,0.01,0.0,100.0
