,n/a,T 1.75 03.15.25,T 2.25 03.31.24,FN MA4564,T 2.5 03.31.27,FN CB2627,FN MA4580,FN FS1337,T 1.875 02.15.32,T 2.375 03.31.29,G2 MA7768,G2 MA7589,DC DISREV 3.85 02.28.2025,FN MA4355,AGR 3.15 12.01.24,TOTSHP 3.4 10.16.40,DFC 2.94 07.31.33,OMW 2020-1MW C,DFC 3.43 06.01.33,FR RA5714,SRE V4.875 PERP,ASIA 1.875 08.10.22,MIZUHO F 05.25.24,POAHIC 4.479 12.01.32,EXC L 12.15.27 2,OMERFT 3.5 04.19.32 144A,OBP 2019-OBP A,OMPT 2017-1MKT A,AAPL 3 06.20.27,IDBINV 2.625 04.22.25,DBUBS 2017-BRBK A,LBRTY L 05.07.28 1,PRU V5.125 03.01.52,BAC V3.384 04.02.26 MTN,OMERFT 4 04.19.52 144A,IFC 0.5 03.20.23,JPMCC 2020-609M A,RGA 3.9 05.15.29,DUK 3.45 03.15.29,PEGI 4.5 08.15.28 144A,EQNR 3.95 05.15.43,NACN V0.55 11.15.24 MTN,WBD 5.05 03.15.42 144A,CP 1.35 12.02.24,SON 1.8 02.01.25,STWD 4.375 01.15.27 144A,FN MA4568,CM 3.6 04.07.32,C V1.281 11.03.25,JPM V0.768 08.09.25,BAC V0.981 09.25.25 MTN,IBRD 0.625 04.22.25,HASI 3.375 06.15.26 144A,KFW 1 10.01.26,INTNED V1.4 07.01.26 144A,SIEGR 1.2 03.11.26 REGS,AES 1.375 01.15.26,VZ 3.875 03.01.52,DUK 3.55 03.15.52,Q 1.9 04.21.31,MGCN 2.45 06.15.30,TOYOTA 1.15 08.13.27 MTN,T 2.375 02.15.42,NEM 2.25 10.01.30,WMT 1.8 09.22.31,TACHEM 2.05 03.31.30,D 2.25 08.15.31 C,HPQ 2.65 06.17.31,AES 2.45 01.15.31,AGR 2.15 10.01.31 144A,NGGLN 1.96 06.27.30 144A,WM 2.95 06.01.41,PEP 2.875 10.15.49,FN MA4383,EIB 0.75 09.23.30,FNMA 0.875 08.05.30,GOOGL 1.1 08.15.30,OTIS 3.112 02.15.40,SIVB 1.8 02.02.31,AER 3.85 10.29.41,SRE 2.95 08.15.51 WWW,AEE 2.9 06.15.51,GILD 2.6 10.01.40,UNANA 2.625 08.12.51 30Y,BPLN 2.772 11.10.50,LNT 3.5 09.30.49,CPTS 2019-CPT B,FMGAU 6.125 04.15.32 144A,TERP 5 01.31.28 144A,SUM
04/18/2022,10.59,4.74,4.67,4.6,3.31,2.97,2.38,2.38,1.69,1.58,1.53,1.46,1.41,1.35,1.06,0.91,0.89,0.87,0.84,0.83,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.79,0.79,0.79,0.78,0.78,0.78,0.78,0.77,0.77,0.77,0.77,0.77,0.77,0.76,0.76,0.76,0.75,0.75,0.75,0.74,0.73,0.73,0.73,0.72,0.72,0.71,0.71,0.71,0.7,0.7,0.7,0.69,0.69,0.69,0.69,0.68,0.68,0.68,0.68,0.68,0.67,0.67,0.66,0.66,0.64,0.63,0.62,0.6,0.59,0.55,0.41,0.13,99.97999999999999
