,2222.SR,2412.TW,ELEKTRA.MX,2812.TW,3045.TW,4904.TW,MARK.QA,2880.TW,2884.TW,5880.TW,1150.SR,2892.TW,2886.TW,NBK KK,QNBK.QA,KFH KK,2834.TW,2887.TW,6592.TW,ZAIN KK,2801.TW,2912.TW,BOUBYAN KK,3702.TW,QIBK.QA,1227.TW,1216.TW,1229.TW,2890.TW,2633.TW,1080.SR,CEZ.PR,4190.SR,2542.TW,2356.TW,2891.TW,1120.SR,3030.SR,ADVANC-R T,7010.SR,033780.KS,1102.TW,INTUCH-R T,007310.KS,2915.TW,3706.TW,KLK.KL,ETISALAT U,9941.TW,2280.SR,PFAVAL CB,MPHC.QA,DIB.DB,2885.TW,9933.TW,1020.SR,PETGAS.KL,8210.SR,BRES.QA,COMI.CA,4321.SR,8010.SR,1180.SR,004370.KS,1101.TW,2889.TW,1722.TW,2010.SR,ADCB UH,586.HK,1434.TW,7020.SR,5876.TW,MAYBANK.KL,2050.SR,2823.TW,1326.TW,FAB UH,DIALOG.KL,2290.SR,ORDS.QA,3988 HK,2809.TW,1010.SR,AC.MX,1303.TW,GBK KK,CBQK.QA,2020.SR,2318 HK,CPALL-R TB,ADIB UH,ADNOCDIS U,SCC-R TB,2883.TW,2310.SR,2882.TW,BEM-R TB,9945.TW,HLBANK.KL,BCH-R TB,MBT,TENAGA.KL,KOFUBL.MX,2888.TW,3799.HK,UNVR.JK,012750.KS,BDMS-R TB,4300.SR,5110.SR,1402.TW,1301.TW,939 HK,2451.TW,152.HK,3328 HK,ICBP.JK,2347,1044.HK,6176.TW,VOD.JO,SIMEPLT.KL,1140.SR,836.HK,029780.KS,2382.TW,6505.TW,RHBBANK.KL,1060.SR,2385.TW,4280.SR,VIVT3.SA,EGIE3.SA,LUCK,1504.TW,2060.SR,6147 TT,2324.TW,INDF.JK,AMXL.MX,4013.SR,371.HK,2395.TW,MISC.KL,IHH.KL,552.HK,2474.TW,2204.TW,RATCH-R TB,392.HK,RDY,2881.TW,2330.SR,1050.SR,YUMC,1816 HK,LH-R TB,2330.TW,BTS-R TB,Y92.SI,005930.KS,GEB.BC,EMIRATESNBD.DB,032640.KS,6121 TT,316140.KS,1288 HK,CPS.WA,4938.TW,OSP-R TB,9904.TW,EGCO-R TB,2777.HK,2439.TW,HTO.AT,TM.KL,1988 HK,SIME.KL,024110.KS,1398.HK,TISCO-R.BK,123.HK,KIMBERA.MX,GRUMAB.MX,KOMB.PR,177.HK,2301.TW,007070.KS,WALMEX.MX,3618.HK,051600.KS,BBSE3.SA,390.HK,TBS.JO,998.HK,BBCA.JK,914 HK,151.HK,OTP.BD,-SaudArabR,2347.TW,177 HK,OSP-R.BK,TISCO-R TB,1988.HK,3618 HK,EGCO-R.BK,1398 HK,914.HK,2204,BTS-R.BK,-Taiwan,998 HK,6121,2439,390 HK,ARAMCO AB,2412 TT,ELEKTRA* M,2812 TT,2880 TT,2887 TT,3045 TT,2884 TT,MARK QD,ALINMA AB,836 HK,5880 TT,4904 TT,QNBK QD,2892 TT,2886 TT,2834 TT,2915 TT,CEZ CP,2912 TT,2801 TT,QIBK QD,9941 TT,BUPA AB,2542 TT,6592 TT,1229 TT,2890 TT,RJHI AB,COMI EY,2633 TT,ARNB AB,1216 TT,JARIR AB,2891 TT,STC AB,TAWUNIYA A,1227 TT,KLK,SACCO AB,DIB UH,PTG,9945 TT,MPHC QD,3706 TT,3702 TT,SNB AB,2823 TT,033780 KS,CBQK QD,2356 TT,AMXL,SIPCHEM AB,2809 TT,BRES QD,007310 KS,586 HK,BJAZ AB,ALMRAKEZ A,2882 TT,ALMARAI AB,SABIC AB,MAY,ALBI AB,AC*,2889 TT,1102 TT,5876 TT,1722 TT,KOFUBL,1303 TT,9933 TT,2883 TT,EEC AB,VOD,TNB,1101 TT,SECO AB,1434 TT,RIBL AB,2395 TT,SULAIMAN A,SAFCO AB,552 HK,2885 TT,SABB AB,IHH,2881 TT,004370 KS,CPS,1326 TT,HLBK,371 HK,YANSAB AB,2888 TT,SAVOLA AB,392 HK,2347 TT,ICBP IJ,ORDS QD,DLG,SDPL,RHBBANK,ALARKAN AB,2451 TT,NIC AB,MISC,012750 KS,KINGDOM AB,2330 TT,INDF IJ,2324 TT,GEB CB,1301 TT,VIVT3,EGIE3,2385 TT,EMIRATES U,029780 KS,BSFR AB,152 HK,HTO,WALMEX*,SIME,1402 TT,KOMB CP,THBEV SP,BBCA IJ,OTP HB,3799 HK,2301 TT,APPC AB,1504 TT,GRUMAB,UNVR IJ,T,4938 TT,2382 TT,2204 TT,KIMBERA,316140 KS,6505 TT,2474 TT,024110 KS,032640 KS,005930 KS,1044 HK,2439 TT,151 HK,123 HK,007070 KS,6176 TT,TBS,9904 TT,BBSE3,051600 KS,LUCK.,NBK.,KFH.,NVAM.,ZAIN.,BOUBYAN.,NVAA.,ETISALAT.,ADCB.,PFAVAL.BC,FAB.,1816.HK,ADIB.,CPALL-R.BK,3988.HK,GBK.,ADNOCDIS.,BEM-R.BK,SCVUF,AQE.,3328.HK,BDMS-R.BK,6147,BCH-R.BK,939.HK,NVA4.,1288.HK,LDHUF,2318.HK,D7C.,n/a,AGPXX,3050.SR,IQCD.QA,2002.SR,ENELAM.SN,-Qatar Ria,1339 HK,BIMBOA.MX,3231.TW,3044.TW,000810.KS,OPL.WA,2628 HK,NEOE3.SA,TIMS3.SA,008770.KS,138930.KS,BIMAS.E.IS,051900.KS,6239.TW,FEMSAUBD.MX,055550.KS,1359.HK,035250.KS,6886 HK,5904 TT,INFY,253450.KQ,PFBCOLO CB,6837 HK,017800.KS,HMPRO-R.BK,FIVE.L,2607.HK,PINFRA.MX,CPF-R.BK,MYTIL.AT,PFDAVVND.BC,PBBANK.KL,2611.HK,HMPRO-R TB,PFBCOLO.BC,SUM
07/09/2021,1.09,1.08,1.0,0.89,0.87,0.85,0.82,0.8,0.79,0.78,0.78,0.75,0.75,0.74,0.73,0.73,0.72,0.7,0.68,0.66,0.66,0.65,0.64,0.64,0.64,0.63,0.62,0.62,0.62,0.61,0.6,0.6,0.6,0.59,0.59,0.59,0.59,0.58,0.58,0.58,0.56,0.56,0.56,0.56,0.55,0.55,0.55,0.55,0.55,0.55,0.54,0.54,0.54,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.49,0.49,0.49,0.49,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.43,0.43,0.43,0.43,0.43,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.37,0.37,0.37,0.36,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.27
07/12/2021,1.1,1.09,1.02,0.9,0.88,0.86,0.83,0.81,0.79,0.79,0.77,0.76,0.76,0.75,0.75,0.74,0.72,0.72,0.69,0.67,0.66,0.65,0.65,0.63,0.64,0.62,0.63,0.62,0.63,0.61,0.6,0.61,0.6,0.62,0.6,0.6,0.58,0.59,0.57,0.59,0.55,0.59,0.56,0.54,0.62,0.56,0.54,0.56,0.56,0.55,0.55,0.54,0.55,0.5,0.53,0.53,0.53,0.55,0.53,0.54,0.52,0.52,0.51,0.5,0.52,0.52,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.49,0.5,0.48,0.49,0.48,0.48,0.48,0.48,0.48,0.47,0.49,0.48,0.49,0.49,0.47,0.46,0.47,0.48,0.47,0.47,0.48,0.47,0.47,0.46,0.52,0.46,0.49,0.42,0.46,0.46,0.47,0.44,0.45,0.44,0.46,0.45,0.44,0.46,0.44,0.41,0.46,0.44,0.44,0.46,0.0,0.44,0.44,0.45,0.43,0.45,0.44,0.44,0.44,0.42,0.43,0.43,0.44,0.43,0.42,0.42,0.43,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.42,0.43,0.42,0.42,0.41,0.41,0.42,0.4,0.4,0.41,0.42,0.42,0.4,0.41,0.42,0.4,0.4,0.39,0.4,0.39,0.41,0.42,0.39,0.4,0.38,0.39,0.41,0.39,0.0,0.4,0.38,0.38,0.39,0.39,0.38,0.39,0.39,0.37,0.38,0.38,0.38,0.38,0.39,0.39,0.0,0.38,0.37,0.39,0.38,0.0,0.38,0.38,0.38,0.37,0.37,0.36,0.37,0.36,0.52,0.45,0.39,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.61
07/13/2021,1.1,1.09,1.02,0.9,0.88,0.86,0.83,0.81,0.79,0.79,0.77,0.76,0.76,0.75,0.75,0.74,0.72,0.72,0.69,0.67,0.66,0.65,0.65,0.63,0.64,0.62,0.63,0.62,0.63,0.61,0.6,0.61,0.6,0.62,0.6,0.6,0.58,0.59,0.57,0.59,0.55,0.59,0.56,0.54,0.62,0.56,0.54,0.56,0.56,0.55,0.55,0.54,0.55,0.5,0.53,0.53,0.53,0.55,0.53,0.54,0.52,0.52,0.51,0.5,0.52,0.52,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.49,0.5,0.48,0.49,0.48,0.48,0.48,0.48,0.48,0.47,0.49,0.48,0.49,0.49,0.47,0.46,0.47,0.48,0.47,0.47,0.48,0.47,0.47,0.46,0.52,0.46,0.49,0.42,0.46,0.46,0.47,0.44,0.45,0.44,0.46,0.45,0.44,0.46,0.44,0.41,0.46,0.44,0.44,0.46,0.0,0.44,0.44,0.45,0.43,0.45,0.44,0.44,0.44,0.42,0.43,0.43,0.44,0.43,0.42,0.42,0.43,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.42,0.43,0.42,0.42,0.41,0.41,0.42,0.4,0.4,0.41,0.42,0.42,0.4,0.41,0.42,0.4,0.4,0.39,0.4,0.39,0.41,0.42,0.39,0.4,0.38,0.39,0.41,0.39,0.0,0.4,0.38,0.38,0.39,0.39,0.38,0.39,0.39,0.37,0.38,0.38,0.38,0.38,0.39,0.39,0.0,0.38,0.37,0.39,0.38,0.0,0.38,0.38,0.38,0.37,0.37,0.36,0.37,0.36,0.52,0.45,0.39,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.61
07/15/2021,1.08,1.08,1.02,0.91,0.87,0.86,0.82,0.81,0.79,0.78,0.76,0.76,0.75,0.75,0.74,0.73,0.72,0.73,0.69,0.66,0.66,0.65,0.65,0.62,0.64,0.62,0.62,0.62,0.63,0.61,0.59,0.61,0.58,0.62,0.59,0.59,0.57,0.58,0.57,0.58,0.56,0.58,0.55,0.54,0.62,0.6,0.53,0.55,0.57,0.52,0.56,0.54,0.54,0.5,0.53,0.52,0.53,0.56,0.52,0.54,0.51,0.52,0.49,0.5,0.52,0.53,0.51,0.5,0.51,0.5,0.49,0.49,0.5,0.49,0.48,0.5,0.48,0.48,0.48,0.47,0.49,0.48,0.48,0.47,0.49,0.48,0.5,0.49,0.47,0.45,0.47,0.47,0.47,0.46,0.49,0.46,0.48,0.45,0.54,0.46,0.46,0.42,0.46,0.46,0.47,0.44,0.46,0.44,0.44,0.44,0.44,0.46,0.44,0.41,0.46,0.44,0.44,0.47,0.0,0.44,0.44,0.46,0.43,0.43,0.44,0.44,0.45,0.41,0.43,0.42,0.43,0.43,0.43,0.43,0.43,0.41,0.44,0.43,0.42,0.44,0.43,0.42,0.42,0.43,0.42,0.42,0.41,0.41,0.42,0.41,0.4,0.41,0.43,0.4,0.38,0.41,0.42,0.4,0.41,0.39,0.4,0.39,0.41,0.4,0.39,0.4,0.38,0.39,0.42,0.39,0.0,0.4,0.39,0.39,0.39,0.39,0.38,0.0,0.39,0.37,0.38,0.0,0.38,0.38,0.39,0.39,0.0,0.38,0.37,0.38,0.38,0.36,0.39,0.38,0.38,0.37,0.38,0.36,0.36,0.0,0.51,0.45,0.39,0.38,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.31
07/16/2021,1.09,1.09,1.0,0.91,0.88,0.86,0.82,0.82,0.79,0.79,0.75,0.76,0.76,0.75,0.74,0.73,0.72,0.73,0.67,0.66,0.66,0.65,0.64,0.61,0.63,0.63,0.62,0.62,0.63,0.61,0.59,0.6,0.59,0.61,0.59,0.59,0.57,0.59,0.57,0.59,0.56,0.58,0.56,0.54,0.61,0.58,0.54,0.56,0.57,0.53,0.55,0.54,0.54,0.49,0.53,0.52,0.53,0.56,0.52,0.55,0.51,0.53,0.49,0.5,0.52,0.53,0.51,0.5,0.5,0.51,0.49,0.49,0.5,0.49,0.48,0.49,0.48,0.48,0.47,0.48,0.48,0.49,0.48,0.47,0.49,0.49,0.49,0.48,0.47,0.46,0.47,0.48,0.47,0.47,0.49,0.47,0.48,0.46,0.52,0.46,0.45,0.42,0.45,0.46,0.47,0.43,0.47,0.46,0.45,0.44,0.44,0.46,0.44,0.41,0.45,0.44,0.43,0.48,0.0,0.44,0.43,0.45,0.42,0.44,0.44,0.44,0.45,0.41,0.42,0.42,0.43,0.43,0.43,0.43,0.42,0.41,0.44,0.43,0.42,0.44,0.43,0.43,0.42,0.45,0.43,0.42,0.41,0.41,0.41,0.4,0.4,0.41,0.43,0.4,0.39,0.4,0.41,0.4,0.42,0.39,0.4,0.39,0.4,0.4,0.39,0.41,0.39,0.39,0.42,0.39,0.0,0.39,0.39,0.38,0.43,0.38,0.39,0.39,0.39,0.38,0.38,0.39,0.38,0.37,0.38,0.38,0.38,0.38,0.37,0.38,0.0,0.35,0.39,0.38,0.37,0.37,0.37,0.36,0.37,0.35,0.0,0.45,0.0,0.39,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.17
07/19/2021,1.09,1.09,1.0,0.91,0.88,0.86,0.81,0.82,0.79,0.79,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.73,0.67,0.66,0.67,0.65,0.63,0.61,0.63,0.63,0.62,0.63,0.64,0.61,0.59,0.6,0.57,0.61,0.52,0.59,0.57,0.58,0.57,0.57,0.55,0.57,0.55,0.57,0.61,0.58,0.53,0.56,0.6,0.53,0.54,0.53,0.53,0.49,0.53,0.54,0.52,0.55,0.52,0.56,0.52,0.52,0.5,0.53,0.52,0.54,0.51,0.5,0.5,0.5,0.49,0.5,0.5,0.49,0.47,0.5,0.48,0.48,0.48,0.47,0.47,0.48,0.47,0.47,0.5,0.49,0.49,0.48,0.47,0.46,0.46,0.47,0.46,0.46,0.5,0.49,0.5,0.46,0.53,0.45,0.46,0.42,0.45,0.46,0.47,0.42,0.47,0.45,0.44,0.44,0.44,0.45,0.44,0.41,0.45,0.43,0.43,0.46,0.0,0.42,0.44,0.45,0.4,0.44,0.44,0.44,0.44,0.4,0.42,0.42,0.44,0.43,0.43,0.44,0.43,0.41,0.45,0.45,0.42,0.44,0.45,0.43,0.42,0.44,0.42,0.42,0.4,0.42,0.4,0.4,0.4,0.4,0.44,0.4,0.39,0.4,0.41,0.4,0.4,0.39,0.4,0.4,0.4,0.41,0.39,0.42,0.38,0.39,0.41,0.39,0.39,0.39,0.0,0.38,0.42,0.38,0.38,0.39,0.38,0.38,0.38,0.38,0.38,0.37,0.39,0.38,0.0,0.39,0.38,0.4,0.38,0.36,0.39,0.37,0.38,0.37,0.37,0.37,0.37,0.35,0.0,0.45,0.38,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
