,688202.SS,688202.SS,Cash,688202.SS,688202.SS,688202.SS,AMT,688202.SS,688202.SS,PLD,CCI,EQIX,PSA,SPG,DLR,688202.SS,SBAC,WELL,CSGP,AVB,CBRE,EQR,WY,ARE,O,EXR,VTR,INVH,ESS,MAA,SUI,PEAK,DRE,VICI,BXP,UDR,WPC,CPT,ELS,NLY,IRM,HST,MPW,AMH,VER,GLPI,REG,JLL,COLD,CUBE,LAMR,KIM,AGNC,CONE,OHI,STOR,FRT,LSI,NNN,REXR,STWD,AIRC,KRC,VNO,BRX,FR,EGP,ACC,OPEN,HTA,COR,SLG,DEI,688202.SS,SRC,CUZ,RYN,NRZ,HIW,BXMT,HHC,HR,HPP,DOC,SBRA,PCH,JBGS,LXP,688202.SS,EQC,OFC,NHI,PSB,AIV,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,SUM
07/09/2021,36.68,32.82,29.8,20.17,14.28,14.28,6.3,5.03,4.59,4.53,4.32,3.69,2.35,2.2,2.17,1.95,1.79,1.78,1.68,1.49,1.48,1.36,1.32,1.28,1.28,1.12,1.1,1.09,1.0,0.99,0.98,0.92,0.91,0.85,0.83,0.75,0.68,0.66,0.65,0.64,0.63,0.62,0.61,0.55,0.54,0.52,0.52,0.51,0.49,0.48,0.46,0.46,0.45,0.45,0.44,0.43,0.43,0.42,0.42,0.39,0.39,0.38,0.38,0.38,0.35,0.35,0.34,0.33,0.31,0.3,0.3,0.28,0.28,0.28,0.28,0.28,0.26,0.25,0.24,0.24,0.23,0.22,0.22,0.2,0.2,0.18,0.18,0.17,0.17,0.16,0.16,0.16,0.15,0.05,-0.17,-0.28,-1.95,-4.59,-5.03,-14.28,-14.28,-20.17,-32.82,-36.68,100.00999999999998
