,ATVI,7974.T,EA,INTC,DIS,NTES,NVDA,700.HK,AMD,6758.T,1024.HK,NFLX,TTWO,ALL.AX,U,ROKU,DKNG,MGM,RBLX,SPOT,EVO.ST,FLTR.L,ENT.L,BILI,TAH.AX,TME,259960.KS,GME,PENN,SIRI,SGMS,104200.KQ,MCG.JO,IQ,IHRT,OPAP.AT,MOMO,YY,PTEC.L,KAMBI.ST,KIND SDB.ST,n/a,NENT B.ST,RSI,PBH.AX,FUBO,SUM
03/10/2022,7.02,5.4,5.39,4.85,4.79,4.51,4.47,4.42,4.33,4.25,3.81,3.75,3.0,2.83,2.64,2.61,2.54,2.54,2.39,2.28,2.27,2.23,1.59,1.58,1.29,1.14,1.13,1.09,1.01,0.9,0.72,0.65,0.63,0.57,0.55,0.55,0.5,0.49,0.47,0.46,0.46,0.41,0.4,0.39,0.36,0.33,99.99
