,COST,RSG,WM,AJG,EXPD,PAYX,BRO,CERN,ZTS,HRL,TTC,NDAQ,SO,A,SHW,ORLY,DOV,LNT,ARES,MKC,ICE,OTIS,CMS,AEE,DPZ,GGG,DHR,AEP,ATR,ITW,GRMN,CG,BR,RPM,GWW,VRSN,AZO,WEC,AWK,XYL,FDS,EW,BAX,DG,EFX,XEL,IQV,ED,GD,CAG,CPRT,BLK,WST,PPG,AME,LBRDK,JCI,STE,ROP,SSNC,IT,APH,MTD,WTRG,NDSN,TT,RMD,WAT,BKI,AMGN,FAST,IEX,CSX,ETR,ROK,ES,ETN,SJM,PNW,CSL,ATO,NSC,HUM,TEL,MORN,LII,PEG,SCI,SYK,VRSK,PPL,REGN,GNTX,MNST,HUBB,DVA,DLB,UNP,CRL,HON,FRC,GPC,KEYS,FTV,MSCI,TRU,CPB,ODFL,IDXX,APO,ISRG,CBOE,CTAS,BRKR,EVRG,MKL,BLL,688208.SS,UGI,UHAL,ADI,SC,AFL,PKG,EMR,KSU,DTE,AKAM,FMC,NEE,AVY,EHC,CCK,FIS,MAS,TW,ALLE,KMI,POOL,JBHT,PPD,J,CARR,AOS,TSN,JKHY,PCAR,ERIE,SEIC,IP,EPAM,PKI,LDOS,CNC,TSCO,GL,NUE,WRB,CABO,HEI,FTNT,Y,CE,RS,CDW,TFX,LOW,BG,RE,RNR,MASI,CHRW,ATH,CTSH,MANH,TYL,HSIC,BIO,EMN,TDG,CMG,CBSH,WMB,LKQ,ZBRA,ACGL,TDY,HCA,NVDA,ROL,ANET,JAZZ,FBHS,NVR,STX,WSO,WU,DE,SYNH,IFF,SAR.AX,SNA,AVGO,NEM,TRMB,CAT,FISV,VMC,IAA,AVTR,VEEV,DECK,CAH,FFIV,APTV,DXCM,CGNX,SNPS,RHI,STLD,ALB,SCHW,MLM,PCTY,CTLT,CINF,PWR,FIVE,n/a,NOW,RGEN,NTAP,SIVB,PAYC,MTN,KMX,LPLA,CF,CBRE,IBKR,D,AGR,ECL,FE,CNA,CNP,ZBH,FLT,PH,CSGP,VRTX,SYY,CTVA,WAB,IR,BMRN,MOH,CDNS,ANSS,ROST,INCY,NWL,TREX,DLTR,AMD,PFG,DHI,BLDR,SUM
09/24/2021,0.59,0.57,0.54,0.52,0.45,0.47,0.5,0.43,0.48,0.39,0.4,0.47,0.45,0.5,0.46,0.46,0.46,0.44,0.51,0.42,0.42,0.43,0.44,0.44,0.45,0.41,0.5,0.41,0.36,0.4,0.48,0.42,0.41,0.36,0.37,0.38,0.43,0.41,0.46,0.44,0.44,0.45,0.4,0.4,0.43,0.38,0.41,0.4,0.4,0.36,0.41,0.37,0.48,0.33,0.37,0.39,0.4,0.39,0.37,0.36,0.46,0.4,0.41,0.37,0.41,0.36,0.43,0.41,0.33,0.32,0.37,0.35,0.33,0.39,0.38,0.38,0.37,0.34,0.32,0.38,0.33,0.32,0.32,0.36,0.38,0.31,0.36,0.39,0.36,0.4,0.35,0.39,0.33,0.35,0.34,0.34,0.32,0.3,0.41,0.34,0.35,0.32,0.39,0.35,0.41,0.35,0.31,0.39,0.35,0.31,0.37,0.36,0.35,0.36,0.35,0.33,0.38,0.0,0.3,0.36,0.33,0.33,0.31,0.33,0.31,0.31,0.33,0.29,0.28,0.35,0.32,0.29,0.32,0.0,0.3,0.31,0.31,0.0,0.31,0.33,0.32,0.3,0.33,0.28,0.32,0.32,0.28,0.3,0.29,0.28,0.37,0.37,0.27,0.0,0.34,0.28,0.3,0.29,0.3,0.0,0.37,0.28,0.29,0.28,0.32,0.28,0.32,0.29,0.3,0.29,0.33,0.28,0.28,0.32,0.32,0.29,0.29,0.34,0.0,0.0,0.35,0.0,0.0,0.28,0.29,0.28,0.28,0.34,0.29,0.31,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.29,0.0,0.3,0.0,0.0,0.0,0.0,0.32,0.0,0.3,0.0,0.28,0.0,0.31,0.0,0.31,0.28,0.0,0.0,0.0,0.0,0.32,0.31,0.0,0.33,0.0,0.35,0.28,0.31,0.27,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.84
09/27/2021,0.58,0.56,0.53,0.52,0.46,0.47,0.5,0.42,0.48,0.37,0.39,0.47,0.44,0.5,0.46,0.46,0.46,0.43,0.51,0.4,0.42,0.44,0.43,0.43,0.44,0.41,0.49,0.4,0.36,0.4,0.48,0.43,0.42,0.36,0.37,0.38,0.43,0.4,0.45,0.44,0.44,0.45,0.39,0.39,0.43,0.37,0.41,0.39,0.4,0.36,0.42,0.38,0.48,0.33,0.36,0.38,0.41,0.4,0.37,0.36,0.47,0.41,0.41,0.37,0.41,0.36,0.41,0.41,0.32,0.31,0.37,0.35,0.33,0.36,0.38,0.37,0.37,0.33,0.31,0.38,0.32,0.31,0.31,0.36,0.38,0.31,0.35,0.39,0.36,0.4,0.35,0.38,0.34,0.35,0.34,0.34,0.31,0.31,0.41,0.34,0.35,0.32,0.4,0.35,0.41,0.35,0.31,0.39,0.35,0.32,0.37,0.35,0.35,0.36,0.34,0.33,0.37,0.0,0.3,0.35,0.33,0.33,0.31,0.33,0.32,0.31,0.32,0.29,0.0,0.35,0.33,0.29,0.32,0.0,0.3,0.31,0.31,0.0,0.31,0.32,0.31,0.31,0.34,0.28,0.32,0.32,0.28,0.29,0.29,0.28,0.37,0.36,0.0,0.0,0.34,0.28,0.31,0.29,0.3,0.28,0.37,0.28,0.29,0.28,0.32,0.28,0.32,0.29,0.3,0.28,0.33,0.28,0.28,0.32,0.32,0.3,0.29,0.34,0.0,0.0,0.35,0.0,0.0,0.29,0.29,0.28,0.29,0.33,0.31,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.29,0.0,0.29,0.0,0.0,0.0,0.0,0.32,0.0,0.29,0.0,0.28,0.0,0.31,0.28,0.3,0.29,0.0,0.0,0.28,0.0,0.32,0.32,0.0,0.33,0.0,0.35,0.28,0.31,0.28,0.29,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.59
09/28/2021,0.59,0.56,0.53,0.53,0.45,0.47,0.5,0.42,0.48,0.37,0.39,0.48,0.44,0.5,0.45,0.46,0.46,0.43,0.51,0.4,0.43,0.43,0.43,0.44,0.43,0.4,0.49,0.4,0.35,0.39,0.48,0.42,0.42,0.36,0.37,0.38,0.44,0.4,0.45,0.45,0.44,0.45,0.39,0.39,0.43,0.37,0.41,0.39,0.41,0.36,0.42,0.38,0.48,0.33,0.37,0.38,0.4,0.4,0.37,0.36,0.48,0.41,0.41,0.37,0.4,0.36,0.41,0.4,0.32,0.31,0.37,0.35,0.33,0.36,0.38,0.37,0.37,0.33,0.31,0.38,0.32,0.32,0.31,0.36,0.38,0.31,0.35,0.39,0.36,0.4,0.35,0.38,0.34,0.35,0.34,0.34,0.31,0.31,0.42,0.34,0.35,0.32,0.39,0.35,0.41,0.35,0.31,0.39,0.35,0.32,0.37,0.35,0.35,0.36,0.34,0.33,0.37,0.0,0.3,0.35,0.34,0.33,0.31,0.33,0.32,0.31,0.32,0.3,0.0,0.34,0.33,0.3,0.32,0.0,0.3,0.31,0.3,0.0,0.31,0.32,0.31,0.32,0.34,0.28,0.32,0.32,0.28,0.29,0.29,0.28,0.37,0.36,0.28,0.0,0.34,0.28,0.31,0.29,0.29,0.28,0.37,0.28,0.29,0.28,0.32,0.28,0.31,0.29,0.3,0.28,0.33,0.28,0.29,0.32,0.32,0.3,0.3,0.34,0.0,0.0,0.35,0.0,0.0,0.29,0.29,0.28,0.29,0.33,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.29,0.0,0.29,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.28,0.0,0.31,0.0,0.3,0.29,0.0,0.0,0.28,0.0,0.33,0.32,0.0,0.33,0.0,0.35,0.28,0.31,0.28,0.3,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.62
09/29/2021,0.59,0.56,0.53,0.53,0.45,0.47,0.5,0.42,0.48,0.37,0.39,0.48,0.44,0.5,0.45,0.46,0.46,0.43,0.51,0.4,0.43,0.43,0.43,0.44,0.43,0.4,0.49,0.4,0.35,0.39,0.48,0.42,0.42,0.36,0.37,0.38,0.44,0.4,0.45,0.45,0.44,0.45,0.39,0.39,0.43,0.37,0.41,0.39,0.41,0.36,0.42,0.38,0.48,0.33,0.37,0.38,0.4,0.4,0.37,0.36,0.48,0.41,0.41,0.37,0.4,0.36,0.41,0.4,0.32,0.31,0.37,0.35,0.33,0.36,0.38,0.37,0.37,0.33,0.31,0.38,0.32,0.32,0.31,0.36,0.38,0.31,0.35,0.39,0.36,0.4,0.35,0.38,0.34,0.35,0.34,0.34,0.31,0.31,0.42,0.34,0.35,0.32,0.39,0.35,0.41,0.35,0.31,0.39,0.35,0.32,0.37,0.35,0.35,0.36,0.34,0.33,0.37,0.0,0.3,0.35,0.34,0.33,0.31,0.33,0.32,0.31,0.32,0.3,0.0,0.34,0.33,0.3,0.32,0.0,0.3,0.31,0.3,0.0,0.31,0.32,0.31,0.32,0.34,0.28,0.32,0.32,0.28,0.29,0.29,0.28,0.37,0.36,0.28,0.0,0.34,0.28,0.31,0.29,0.29,0.28,0.37,0.28,0.29,0.28,0.32,0.28,0.31,0.29,0.3,0.28,0.33,0.28,0.29,0.32,0.32,0.3,0.3,0.34,0.0,0.0,0.35,0.0,0.0,0.29,0.29,0.28,0.29,0.33,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.29,0.0,0.29,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.28,0.0,0.31,0.0,0.3,0.29,0.0,0.0,0.28,0.0,0.33,0.32,0.0,0.33,0.0,0.35,0.28,0.31,0.28,0.3,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.62
09/30/2021,0.59,0.56,0.53,0.53,0.45,0.47,0.5,0.42,0.48,0.37,0.39,0.48,0.44,0.5,0.45,0.46,0.46,0.43,0.51,0.4,0.43,0.43,0.43,0.44,0.43,0.4,0.49,0.4,0.35,0.39,0.48,0.42,0.42,0.36,0.37,0.38,0.44,0.4,0.45,0.45,0.44,0.45,0.39,0.39,0.43,0.37,0.41,0.39,0.41,0.36,0.42,0.38,0.48,0.33,0.37,0.38,0.4,0.4,0.37,0.36,0.48,0.41,0.41,0.37,0.4,0.36,0.41,0.4,0.32,0.31,0.37,0.35,0.33,0.36,0.38,0.37,0.37,0.33,0.31,0.38,0.32,0.32,0.31,0.36,0.38,0.31,0.35,0.39,0.36,0.4,0.35,0.38,0.34,0.35,0.34,0.34,0.31,0.31,0.42,0.34,0.35,0.32,0.39,0.35,0.41,0.35,0.31,0.39,0.35,0.32,0.37,0.35,0.35,0.36,0.34,0.33,0.37,0.0,0.3,0.35,0.34,0.33,0.31,0.33,0.32,0.31,0.32,0.3,0.0,0.34,0.33,0.3,0.32,0.0,0.3,0.31,0.3,0.0,0.31,0.32,0.31,0.32,0.34,0.28,0.32,0.32,0.28,0.29,0.29,0.28,0.37,0.36,0.28,0.0,0.34,0.28,0.31,0.29,0.29,0.28,0.37,0.28,0.29,0.28,0.32,0.28,0.31,0.29,0.3,0.28,0.33,0.28,0.29,0.32,0.32,0.3,0.3,0.34,0.0,0.0,0.35,0.0,0.0,0.29,0.29,0.28,0.29,0.33,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.29,0.0,0.29,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.28,0.0,0.31,0.0,0.3,0.29,0.0,0.0,0.28,0.0,0.33,0.32,0.0,0.33,0.0,0.35,0.28,0.31,0.28,0.3,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.62
10/01/2021,0.58,0.56,0.53,0.53,0.45,0.47,0.49,0.42,0.46,0.39,0.4,0.47,0.44,0.47,0.45,0.46,0.46,0.43,0.49,0.41,0.42,0.44,0.42,0.43,0.44,0.4,0.47,0.4,0.36,0.4,0.45,0.42,0.42,0.36,0.37,0.36,0.44,0.4,0.44,0.43,0.46,0.43,0.4,0.4,0.42,0.37,0.39,0.4,0.41,0.37,0.41,0.38,0.46,0.33,0.37,0.38,0.39,0.39,0.37,0.36,0.46,0.41,0.38,0.37,0.41,0.35,0.39,0.38,0.32,0.31,0.37,0.35,0.34,0.36,0.38,0.37,0.37,0.34,0.31,0.39,0.32,0.33,0.31,0.36,0.37,0.31,0.36,0.39,0.36,0.4,0.35,0.36,0.35,0.35,0.35,0.35,0.31,0.31,0.39,0.34,0.35,0.33,0.38,0.35,0.38,0.34,0.31,0.39,0.33,0.33,0.36,0.35,0.34,0.35,0.34,0.33,0.37,0.0,0.3,0.36,0.33,0.34,0.32,0.34,0.32,0.32,0.32,0.29,0.28,0.34,0.33,0.3,0.31,0.0,0.3,0.3,0.31,0.29,0.3,0.33,0.32,0.32,0.34,0.28,0.33,0.31,0.29,0.29,0.3,0.29,0.34,0.35,0.29,0.0,0.34,0.29,0.33,0.29,0.29,0.29,0.35,0.28,0.3,0.29,0.32,0.29,0.32,0.31,0.3,0.28,0.32,0.28,0.29,0.33,0.31,0.29,0.3,0.33,0.0,0.0,0.34,0.0,0.28,0.29,0.28,0.0,0.29,0.33,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.0,0.0,0.29,0.0,0.28,0.0,0.28,0.0,0.0,0.3,0.0,0.0,0.0,0.28,0.0,0.3,0.0,0.29,0.29,0.0,0.0,0.29,0.0,0.31,0.31,0.0,0.33,0.0,0.35,0.0,0.0,0.29,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.23
10/04/2021,0.59,0.56,0.53,0.53,0.45,0.47,0.49,0.42,0.46,0.39,0.4,0.48,0.45,0.47,0.45,0.47,0.46,0.44,0.49,0.41,0.42,0.43,0.43,0.44,0.44,0.4,0.47,0.41,0.36,0.4,0.45,0.42,0.43,0.36,0.37,0.36,0.46,0.4,0.44,0.43,0.47,0.43,0.4,0.4,0.42,0.37,0.39,0.4,0.42,0.38,0.41,0.38,0.46,0.33,0.36,0.38,0.39,0.38,0.37,0.36,0.46,0.4,0.38,0.37,0.41,0.35,0.39,0.38,0.33,0.32,0.37,0.35,0.34,0.36,0.38,0.37,0.37,0.34,0.32,0.38,0.33,0.32,0.31,0.36,0.37,0.31,0.36,0.39,0.36,0.4,0.35,0.36,0.35,0.34,0.35,0.35,0.31,0.31,0.39,0.34,0.35,0.33,0.38,0.35,0.39,0.34,0.32,0.39,0.33,0.33,0.36,0.36,0.34,0.34,0.34,0.33,0.37,0.0,0.31,0.36,0.33,0.34,0.32,0.34,0.32,0.31,0.33,0.29,0.0,0.34,0.33,0.3,0.31,0.0,0.3,0.31,0.31,0.29,0.3,0.32,0.32,0.32,0.34,0.28,0.34,0.31,0.29,0.29,0.3,0.29,0.34,0.35,0.3,0.0,0.34,0.29,0.32,0.29,0.29,0.29,0.35,0.28,0.3,0.29,0.32,0.28,0.32,0.31,0.3,0.28,0.32,0.28,0.3,0.32,0.31,0.29,0.3,0.33,0.0,0.0,0.34,0.0,0.28,0.29,0.0,0.28,0.29,0.33,0.28,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.29,0.0,0.28,0.0,0.28,0.0,0.0,0.31,0.0,0.0,0.0,0.29,0.0,0.31,0.0,0.29,0.29,0.0,0.0,0.29,0.0,0.31,0.31,0.0,0.33,0.0,0.35,0.0,0.0,0.28,0.31,0.0,0.0,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.39
10/05/2021,0.58,0.56,0.53,0.54,0.43,0.51,0.51,0.41,0.47,0.38,0.4,0.48,0.44,0.46,0.45,0.46,0.45,0.43,0.5,0.4,0.42,0.43,0.43,0.43,0.43,0.4,0.47,0.41,0.37,0.39,0.45,0.43,0.42,0.36,0.37,0.37,0.44,0.4,0.44,0.41,0.48,0.43,0.4,0.39,0.42,0.37,0.39,0.4,0.42,0.37,0.41,0.37,0.45,0.33,0.36,0.39,0.39,0.38,0.37,0.36,0.46,0.41,0.37,0.37,0.41,0.35,0.39,0.37,0.34,0.32,0.36,0.35,0.34,0.36,0.38,0.37,0.36,0.34,0.32,0.38,0.33,0.32,0.31,0.37,0.36,0.31,0.36,0.39,0.36,0.4,0.35,0.34,0.35,0.35,0.34,0.33,0.31,0.31,0.39,0.34,0.36,0.33,0.37,0.35,0.39,0.35,0.31,0.38,0.33,0.33,0.37,0.36,0.34,0.34,0.34,0.33,0.37,0.0,0.31,0.36,0.32,0.34,0.32,0.33,0.32,0.32,0.33,0.29,0.0,0.34,0.32,0.29,0.31,0.0,0.3,0.31,0.3,0.29,0.3,0.32,0.32,0.32,0.34,0.0,0.34,0.31,0.28,0.3,0.3,0.0,0.35,0.35,0.3,0.0,0.33,0.29,0.31,0.3,0.29,0.29,0.37,0.28,0.3,0.29,0.32,0.28,0.32,0.31,0.3,0.28,0.32,0.0,0.3,0.32,0.31,0.3,0.3,0.33,0.0,0.29,0.34,0.0,0.28,0.29,0.0,0.28,0.3,0.33,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.28,0.0,0.28,0.0,0.0,0.31,0.0,0.0,0.0,0.28,0.0,0.31,0.0,0.29,0.29,0.0,0.0,0.29,0.0,0.32,0.3,0.0,0.34,0.0,0.47,0.0,0.0,0.28,0.31,0.29,0.28,0.0,0.28,0.3,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.39
10/06/2021,0.58,0.56,0.53,0.54,0.43,0.51,0.51,0.41,0.47,0.38,0.4,0.48,0.44,0.46,0.45,0.46,0.45,0.43,0.5,0.4,0.42,0.43,0.43,0.43,0.43,0.4,0.47,0.41,0.37,0.39,0.45,0.43,0.42,0.36,0.37,0.37,0.44,0.4,0.44,0.41,0.48,0.43,0.4,0.39,0.42,0.37,0.39,0.4,0.42,0.37,0.41,0.37,0.45,0.33,0.36,0.39,0.39,0.38,0.37,0.36,0.46,0.41,0.37,0.37,0.41,0.35,0.39,0.37,0.34,0.32,0.36,0.35,0.34,0.36,0.38,0.37,0.36,0.34,0.32,0.38,0.33,0.32,0.31,0.37,0.36,0.31,0.36,0.39,0.36,0.4,0.35,0.34,0.35,0.35,0.34,0.33,0.31,0.31,0.39,0.34,0.36,0.33,0.37,0.35,0.39,0.35,0.31,0.38,0.33,0.33,0.37,0.36,0.34,0.34,0.34,0.33,0.37,0.0,0.31,0.36,0.32,0.34,0.32,0.33,0.32,0.32,0.33,0.29,0.0,0.34,0.32,0.29,0.31,0.0,0.3,0.31,0.3,0.29,0.3,0.32,0.32,0.32,0.34,0.0,0.34,0.31,0.28,0.3,0.3,0.0,0.35,0.35,0.3,0.0,0.33,0.29,0.31,0.3,0.29,0.29,0.37,0.28,0.3,0.29,0.32,0.28,0.32,0.31,0.3,0.28,0.32,0.0,0.3,0.32,0.31,0.3,0.3,0.33,0.0,0.29,0.34,0.0,0.28,0.29,0.0,0.28,0.3,0.33,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.28,0.0,0.28,0.0,0.0,0.31,0.0,0.0,0.0,0.28,0.0,0.31,0.0,0.29,0.29,0.0,0.0,0.29,0.0,0.32,0.3,0.0,0.34,0.0,0.47,0.0,0.0,0.28,0.31,0.29,0.28,0.0,0.28,0.3,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.39
10/07/2021,0.58,0.56,0.53,0.53,0.43,0.51,0.51,0.42,0.47,0.39,0.4,0.47,0.45,0.45,0.46,0.46,0.45,0.44,0.5,0.4,0.42,0.43,0.44,0.44,0.43,0.39,0.47,0.42,0.37,0.39,0.45,0.42,0.42,0.37,0.37,0.37,0.44,0.41,0.45,0.41,0.48,0.41,0.4,0.38,0.42,0.39,0.39,0.41,0.42,0.38,0.4,0.37,0.44,0.33,0.36,0.39,0.39,0.38,0.37,0.37,0.46,0.4,0.37,0.38,0.41,0.35,0.38,0.37,0.33,0.32,0.36,0.35,0.35,0.37,0.38,0.39,0.36,0.34,0.33,0.39,0.34,0.33,0.31,0.37,0.36,0.31,0.37,0.4,0.35,0.4,0.36,0.34,0.36,0.35,0.34,0.33,0.3,0.32,0.38,0.34,0.36,0.33,0.37,0.35,0.38,0.35,0.32,0.38,0.33,0.32,0.36,0.36,0.35,0.34,0.34,0.33,0.37,0.0,0.32,0.36,0.32,0.34,0.32,0.34,0.32,0.32,0.33,0.28,0.0,0.35,0.32,0.29,0.32,0.0,0.31,0.31,0.3,0.29,0.3,0.32,0.32,0.32,0.34,0.0,0.34,0.31,0.28,0.3,0.3,0.0,0.34,0.34,0.3,0.0,0.33,0.29,0.31,0.3,0.3,0.29,0.36,0.29,0.31,0.29,0.32,0.28,0.32,0.32,0.3,0.29,0.32,0.28,0.29,0.32,0.31,0.29,0.31,0.32,0.0,0.29,0.34,0.0,0.3,0.29,0.0,0.28,0.29,0.33,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.28,0.0,0.0,0.31,0.0,0.0,0.0,0.28,0.0,0.3,0.0,0.28,0.29,0.0,0.0,0.29,0.0,0.31,0.3,0.0,0.33,0.0,0.47,0.0,0.0,0.28,0.31,0.28,0.28,0.0,0.28,0.3,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5
10/08/2021,0.58,0.56,0.53,0.54,0.43,0.51,0.51,0.41,0.47,0.39,0.4,0.49,0.44,0.45,0.46,0.46,0.46,0.44,0.5,0.39,0.43,0.43,0.43,0.44,0.43,0.39,0.47,0.41,0.37,0.4,0.45,0.43,0.42,0.37,0.37,0.37,0.43,0.4,0.45,0.41,0.48,0.41,0.4,0.38,0.43,0.38,0.38,0.4,0.42,0.38,0.41,0.37,0.44,0.34,0.36,0.39,0.39,0.38,0.37,0.36,0.47,0.41,0.37,0.37,0.41,0.35,0.38,0.36,0.33,0.31,0.36,0.35,0.35,0.37,0.38,0.39,0.37,0.34,0.32,0.38,0.33,0.34,0.31,0.37,0.37,0.31,0.36,0.4,0.35,0.4,0.35,0.33,0.36,0.35,0.35,0.33,0.3,0.33,0.37,0.34,0.37,0.33,0.37,0.35,0.38,0.35,0.32,0.38,0.32,0.33,0.36,0.35,0.35,0.34,0.34,0.34,0.37,0.0,0.32,0.36,0.32,0.34,0.32,0.34,0.32,0.32,0.33,0.28,0.0,0.35,0.32,0.29,0.32,0.0,0.3,0.31,0.29,0.29,0.3,0.33,0.32,0.31,0.34,0.28,0.34,0.31,0.29,0.3,0.3,0.0,0.35,0.34,0.29,0.0,0.33,0.29,0.31,0.3,0.29,0.29,0.37,0.29,0.32,0.29,0.32,0.28,0.32,0.32,0.31,0.28,0.32,0.28,0.3,0.32,0.31,0.29,0.31,0.32,0.0,0.28,0.34,0.0,0.29,0.29,0.0,0.29,0.29,0.32,0.29,0.3,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.28,0.0,0.3,0.0,0.28,0.3,0.0,0.0,0.29,0.0,0.31,0.3,0.0,0.32,0.0,0.47,0.0,0.0,0.28,0.31,0.28,0.0,0.0,0.29,0.29,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.49
