,AVGO,WFC,BAC,XTSLA,DHR,MTNA,C,NEE,DHR,AVTR,JPM,NEE,APTV,JPM,JPM,T,SO,NEE,KKR,PCG,C,D,BDX,COF,JPM,PNC,WFC,T,CLVT,WFC,QRTEA,GS,COF,T,ALL,BAC,DTE,MS,BSX,BAC,AES,MS,BAC,SO,USB,GFLCN,DUK,MS,GS,MET,C,AEGON,ATH,MS,USB,JPM,TFC,T,MS,SWK,NI,BAC,BAC,AEP,F,MET,CNP,WFC,SRE,IFF,SO,F,D,WFC,AEP,EQH,STT,NEE,SYF,GS,SO,ET,FRC,USB,WFC,SBNY,BAC,SCHW,NLY,GS,CMS,BAC,VIAC,IIVI,WFC,CTL,ENBCN,COF,ATH,HIG,PRU,WCC V10.625 PERP A,TFC,USB,PSA,ELAN,ALL,MET,BHF,SCHW,COF,CHSINC,PSA,NEE,KEY,WTRG,CHSINC,STT,NYCB,HBAN,DUK,NI,AIG,RF,ATH,AGNC,RF,SRE,USB,ALL,AXS,CHSINC,DUK,MNR,QVCN,PRU,MS,KKR,HBAN,ACGL,FITB,WFC,CG,QTS,SABR,FRC,COF,SO,KEY,USB,EIX,PPL,RGA,TDS,CHSINC,CTL,WFC,BHF,CFG,KEY,NLY,BHF,RGA,ACGL,ET,ET,DTE,ESGR,BAMACN,AEL,NSUS,NLY,FRC,ETR,NTRS,BHF,AQNCN,AGNC,CFX,RF,SIVB,FCNCA,ATH,SNV,HIG,NRZ,DLR,PSA,USM,NNN,DBRG,AMG,GL,USM,DHC,USM,PSB,RLJ,CHSINC,VER,SUM
07/09/2021,2.49,1.81,1.45,1.38,1.24,1.17,1.09,1.08,1.06,0.95,0.88,0.87,0.84,0.82,0.79,0.77,0.77,0.74,0.73,0.72,0.7,0.69,0.68,0.67,0.66,0.65,0.63,0.61,0.61,0.57,0.56,0.56,0.54,0.54,0.53,0.51,0.51,0.49,0.49,0.48,0.48,0.48,0.47,0.47,0.47,0.47,0.47,0.46,0.45,0.45,0.44,0.44,0.42,0.41,0.41,0.41,0.41,0.4,0.4,0.4,0.39,0.39,0.38,0.38,0.38,0.37,0.37,0.37,0.36,0.36,0.36,0.36,0.36,0.35,0.35,0.35,0.35,0.34,0.34,0.34,0.34,0.33,0.33,0.32,0.32,0.32,0.31,0.31,0.31,0.31,0.3,0.3,0.3,0.29,0.29,0.28,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,76.10999999999999
