,FR.TO,PAAS.TO,MAG.TO,YRI.TO,HL,SIL.TO,SSRM,TRQ.TO,GATO,EDR.TO,SVM.TO,AYA.TO,HAM.,CDE,BVN.,CS.TO,ELD.TO,HBM.TO,DSV.V,SEA.TO,NGD.TO,NEXA,HOC.L,DPM.TO,AXU.TO,FVI.TO,OLA.TO,NUAG.TO,FGXXX,MUX,USA.TO,SMT.TO,SBB.TO,BCM.V,MTA.V,LGD.TO,GCM.TO,MND.TO,GPR.TO,EXN.TO,AUMN,KTN.V,GORO,TV.TO,MGG.V,MSV.TO,CCW.V,Mirasol Resources Ltd,TBLD.L,Canadian Dollar,British Pounds,SUM
07/09/2021,12.9,10.87,9.65,6.38,4.61,4.11,3.71,3.63,3.47,3.25,3.08,2.51,2.47,2.43,2.35,1.95,1.94,1.91,1.74,1.43,1.33,1.32,1.24,1.17,1.15,1.12,1.05,0.79,0.68,0.68,0.64,0.56,0.54,0.51,0.38,0.34,0.27,0.24,0.23,0.23,0.23,0.21,0.21,0.18,0.12,0.08,0.04,0.03,0.01,0.0,0.0,99.97000000000001
