,BHP.AX,NOVN.SW,SAN.PA,ALV.DE,RIO.L,ZURN.SW,ULVR.L,BATS.L,GSK.L,2914.T,IMB.L,9434.T,FMG.AX,7974.T,G.MI,ADM.L,WES.AX,ENG.MC,6.HK,NTGY.MC,SIE.DE,BCE.TO,RIO.AX,4732.T,KNEBV.HE,ENB.TO,ROG.SW,TEL.OL,4704.T,BNS.TO,NESN.SW,BAS.DE,T.TO,PSN.L,8058.T,CM.TO,CS.PA,TTE.PA,AZJ.AX,6823.HK,TRP.TO,1928.T,SRG.MI,SREN.SW,DLG.L,AQN.TO,DPW.DE,NOVO B.CO,DAI.DE,GWO.TO,4502.T,TEL2 B.ST,7203.T,ORA.PA,BHP.L,8035.T,PROX.BR,8031.T,BA.L,SGSN.SW,REE.MC,POW.TO,AD.AS,PHNX.L,IGM.TO,ENEL.MI,83.HK,V03.SI,NG.L,S63.SI,O2D.DE,RAND.AS,A17U.SI,7751.T,KNIN.SW,SEB A.ST,5108.T,LGEN.L,GJF.OL,7832.T,O39.SI,ELE.MC,TRYG.CO,C38U.SI,EMSN.SW,4768.T,ORNBV.HE,FORTUM.HE,SAP.DE,ENI.MI,ADEN.SW,4684.T,U11.SI,BN.PA,TD.TO,4739.T,ABBN.SW,ACS.MC,AGS.BR,8053.T,SWED A.ST,E.ON SE,8725.T,2388.HK,1038.HK,MFG.AX,NDA SE.ST,8001.T,PAH3.DE,RY.TO,11.HK,868.HK,388.HK,2.HK,COLO B.CO,4307.T,FDJ.PA,2670.T,2503.T,SSE.L,S68.SI,16.HK,9433.T,SLHN.SW,SHB A.ST,1878.T,17.HK,RITN.,6954.T,AV.L,EN.PA,M44U.SI,8697.T,ASML.AS,AMUN.PA,3382.T,TCL.AX,8473.T,TRN.MI,TELIA.ST,SAMPO.HE,GALP.LS,6146.T,9719.T,6902.T,66.HK,823.HK,4519.T,EVO.ST,TEVA,Great British Pound,U.S. Dollar,Euro,Singapore Dollar,Australian Dollar,Swiss Franc,Canadian Dollar,Japanese Yen,D05.SI,Brazilian Real,South African Rand,Swedish Krona,U.S. Dollar,Cash,SUM
07/09/2021,3.62,3.44,3.33,3.21,3.16,3.0,2.96,2.49,1.85,1.8,1.63,1.52,1.49,1.47,1.34,1.29,1.2,1.2,1.18,1.17,1.16,1.15,1.12,1.06,1.03,1.03,1.03,1.02,1.02,1.02,1.02,1.01,1.0,1.0,1.0,0.99,0.97,0.95,0.94,0.94,0.92,0.92,0.91,0.91,0.89,0.89,0.89,0.85,0.81,0.74,0.74,0.71,0.71,0.7,0.64,0.58,0.56,0.56,0.55,0.51,0.49,0.48,0.48,0.47,0.46,0.46,0.46,0.45,0.45,0.44,0.42,0.41,0.41,0.4,0.39,0.38,0.37,0.37,0.36,0.36,0.35,0.35,0.34,0.34,0.33,0.33,0.33,0.33,0.32,0.32,0.31,0.3,0.3,0.3,0.29,0.29,0.28,0.27,0.27,0.27,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.23,0.22,0.2,0.19,0.19,0.19,0.18,0.18,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.11,0.1,0.1,0.09,0.08,0.08,0.08,0.07,0.06,0.05,0.05,0.05,0.02,0.02,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.6,99.98
