,"2021-12-17 Invesco QQQ Trust, Series 1 C 3.10","2021-12-17 Invesco QQQ Trust, Series 1 P 310.06",US Dollar,"2021-12-17 Invesco QQQ Trust, Series 1 P 279.05","2021-12-17 Invesco QQQ Trust, Series 1 C 362.89",SUM
07/09/2021,103.75,1.99,0.59,-1.04,-5.29,99.99999999999999
