,068270.KS,207940.KS,300760.SZ,RDOR3.SA,2269.HK,SUNPHARMA.NS,600276.SS,300015.SZ,DIVISLAB.NS,091990.KQ,6618.HK,300122.SZ,708.HK,DRREDDY.NS,600436.SS,IHH.KL,BDMS.BK,HAPV3.SA,CIPLA.NS,GNDI3.SA,6160.HK,CADILAHC.NS,326030.KS,TOPGLOV.KL,3692.HK,AUROPHARMA.NS,APOLLOHOSP.NS,LUPIN.NS,CHG.BK,000661.SZ,000538.SZ,DASA3.SA,BIOCON.NS,600763.SS,HARTA.KL,853.HK,096530.KQ,APN.JO,068760.KQ,1801.HK,RICHTER.BD,008930.KS,LAURUSLABS.NS,300601.SZ,KLBF.JK,9688.HK,1833.HK,300142.SZ,000100.KS,019170.KS,128940.KS,000963.SZ,006280.KS,1066.HK,002001.SZ,603882.SS,196170.KQ,BH.BK,002007.SZ,300595.SZ,2359.HK,145020.KQ,CHG.BK,MIKA.JK,CHG.BK,6185.HK,300003.SZ,003090.KS,GLENMARK.NS,002252.SZ,6078.HK,300676.SZ,600161.SS,1548.HK,LHC.JO,300146.SZ,600079.SS,300677.SZ,SUPERMX.KL,300558.SZ,603233.SS,9926.HK,867.HK,BCH.BK,1951.HK,603707.SS,CHG.BK,237690.KQ,IMAB,095700.KQ,002603.SZ,069620.KS,FLRY3.SA,002294.SZ,QUAL3.SA,000739.SZ,2196.HK,300357.SZ,268600.KQ,LEGN,005250.KS,048260.KQ,185750.KS,9969.HK,003000.KS,NTC.JO,2096.HK,ODPV3.SA,141080.KQ,CHG.BK,2160.HK,200130.KQ,235980.KQ,9966.HK,1099.HK,460.HK,9996.HK,003850.KS,140410.KQ,086450.KQ,000250.KQ,2500.HK,Cash,1530.HK,LABB.MX,003520.KS,1789.HK,3347.HK,2616.HK,1873.HK,1477.HK,1167.HK,2607.HK,9997.HK,1877.HK,CHG.BK,BNR,GTH,9939.HK,1515.HK,6855.HK,1513.HK,2126.HK,215600.KQ,6978.HK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,SUM
07/09/2021,4.32,4.21,4.03,4.01,3.41,3.17,2.99,2.5,2.29,2.2,2.08,2.02,1.89,1.81,1.79,1.76,1.67,1.64,1.52,1.48,1.43,1.33,1.22,1.14,1.11,1.1,1.01,1.01,0.99,0.98,0.97,0.96,0.94,0.92,0.82,0.81,0.76,0.74,0.74,0.74,0.73,0.69,0.69,0.67,0.66,0.64,0.63,0.59,0.58,0.57,0.53,0.52,0.51,0.51,0.49,0.48,0.48,0.46,0.46,0.44,0.42,0.42,0.41,0.4,0.39,0.38,0.37,0.36,0.36,0.35,0.33,0.33,0.32,0.32,0.32,0.31,0.31,0.31,0.3,0.3,0.29,0.29,0.29,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.25,0.25,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.18,0.18,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.14,0.14,0.13,0.13,0.12,0.1,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.07,0.07,0.07,0.06,0.06,0.05,0.04,0.01,0.0,0.0,0.0,0.0,-0.06,100.02000000000001
