,FNCL 2 8/13,FNCL 2.5 8/11,B 0 08/24/21,CMB 0 10/05/21,T 0.125 05/31/23,B 0 07/20/21,G2SF 2.5 8/12,T 0.125 06/30/23,FNCI 2 8/12,B 0 10/28/21,T 1.625 05/15/31,T 0.75 05/31/26,G2SF 2 8/13,T 0.875 06/30/26,FNCI 1.5 8/14,T 0.125 04/30/23,B 0 07/22/21,B 0 08/12/21,B 0 07/15/21,B 0 08/05/21,GSAA 2007-6 3A1A,PROG 2019-SFR3 F,SURF 2006-AB3 A2C,B 0 08/17/21,CMBR 0 08/19/21,AGL 2020-7A BR,INDX 2007-FLX3 A1,OAK 1999-C A2,SAMI 2007-AR1 2A1,B 0 07/29/21,JPMAC 2006-WMC2 A4,AIMCO 2020-12A A,CIM 2021-R4 A1A,GPMT 2021-FL3 A,FN CA5689,MDPK 2020-45A BR,INDX 2007-AR21 6A1,LUM 2005-1 A1,ROCKT 2021-1A A1,WMHE 2007-HE1 2A4,BX 2021-SOAR J,SGCMS 2019-787E E,SLMA 2008-5 A4,MARM 2007-2 A1,HMBT 2005-4 M1,STEAM 2021-3 A,BALTA 2006-1 21A2,SDCP 2020-1 A2,SAMI 2006-AR6 2A1,INDX 2006-AR13 A3,GSMS 2015-GC28 XA,SVHE 2007-OPT3 2A4,SLMA 2008-6 A4,DRSLF 2019-72A BR,MLMI 2006-HE6 A2B,SARM 2005-17 3A1,EATON 2019-1A AR,INDX 2006-AR31 A3,WFCM 2015-C28 XA,ARSI 2005-W3 M2,GCI 2021-1 A,RALI 2005-QO1 A1,HPA 2017-1 E,SARM 2006-12 1A1,CBASS 2007-CB3 A4,BALTA 2005-1 M2,CBASS 2006-CB5 A3,CSAIL 2015-C2 XA,FFML 2006-FF7 2A4,PROG 2019-SFR1 F,WMALT 2006-AR6 2A,LXS 2007-16N 1A1,JPALT 2006-A1 1A1,GSMS 2019-SOHO D,FFML 2006-FF11 2A3,DSLA 2005-AR6 2A1A,CBASS 2007-CB1 AF1B,CBASS 2007-CB3 A3,JPMCC 2017-JP5 A2,OWNIT 2006-6 A2C,AMMC 2013-13A A1R2,CSMC 2014-8R 3A2,CSMC 2021-RPL4 A1,NCMS 2019-1776 A,LXS 2006-10N 1A4A,WFCM 2015-C27 XA,LXS 2006-15 A4,AHM 2006-3 11A1,CSMC 2019-RPL9 A1,AHMA 2006-1 1A1,AHMA 2007-2 A1,BLKMM 2021-1A A,BX 2020-FOX F,CSMC 2020-TMIC A,GOLD9 2014-9A AR2,PLMRS 2018-1A A1,WAMU 2005-AR8 2AC2,RALI 2007-QH4 A1,SFAVE 2015-5AVE A2B,SABR 2007-NC2 A2B,GPMF 2005-AR1 A2,PPSI 2004-WHQ2 M4,MSBAM 2015-C20 XA,DROP 2021-FILE B,NSLT 2015-3A A3,SLG 2021-OVA G,PROG 2018-SFR3 G,PROG 2018-SFR3 E,JPMCC 2021-1440 B,MF1 2020-FL3 A,MABS 2005-WMC1 M5,CIM 2021-R3 A1A,DBALT 2007-AR3 2A5,CSMC 2020-RPL2 A12,WFRBS 2014-LC14 XA,PPSI 2004-WWF1 M5,JPMDB 2016-C2 XA,DROP 2021-FILE A,CWL 2005-17 MV2,BWAY 2013-1515 XA,WFCM 2015-C26 XA,SVHE 2007-OPT1 2A2,NAVSL 2015-3 B,NCMS 2019-MILE D,GSMS 2012-ALOH A,JPMCC 2014-C20 XA,MHP 2020-HILL F,CWALT 2007-HY8C A1,COMM 2012-CR4 AM,CAMB 2019-LIFE A,BFLD 2020-OBRK A,ARSI 2006-M1 A2C,AIGIM 2018-1A BR,COMM 2014-CR14 XA,SFAVE 2015-5AVE A2A,WMALT 2006-AR10 A2A,WAMU 2006-AR17 1A1A,GSAMP 2006-HE3 A2D,OPMAC 2005-4 M2,IMM 2007-A A,CMLTI 2009-10 2A2,BPR 2021-WILL A,GSMS 2018-HART A,SAMI 2005-AR8 A2,OOMLT 2007-4 2A3,TRP 2021-1 A,FG G67710,CGCMT 2016-P3 XA,AMSI 2005-R11 M3,COMM 2015-LC21 XE,BBCMS 2020-BID A,GSAA 2007-5 1F3B,LXS 2007-12N 1A3A,FFMER 2007-1 A1,RALI 2006-QS7 A2,RASC 2005-KS11 M3,T 2.375 05/15/51,WFCM 2016-C33 XA,FN MA4333,WFCM 2015-NXS3 XA,KIND 2020-AIP F,BSARM 2005-1 2A1,CWHL 2004-25 2A1,CWALT 2005-16 A4,CAFL 2017-1 D,JPMAC 2006-FRE1 M1,SVHE 2007-OPT3 1A1,RALI 2007-QS2 A4,NSLT 2014-4A A2,MSAC 2006-HE1 A4,MHC 2021-MHC E,ARSI 2005-W5 A2D,GSMS 2019-BOCA A,CBASS 2006-CB7 A5,BBCMS 2013-TYSN E,FR SD7511,DBALT 2007-3 2A1,FNR 2018-50 BA,FG G67706,FG G61748,AMMC 2016-19A AR,SAMI 2006-AR7 A1A,RAST 2006-A8 3A4,NYT 2019-NYT A,GSMS 2011-GC5 AS,GSAMP 2005-HE6 M2,FN MA4204,FN MA4176,CSMC 2019-UVIL B,CWL 2005-1 MV6,CWALT 2007-OA7 A1A,CAMB 2019-LIFE G,BFLD 2021-FPM B,INDX 2006-AR19 5A2,VOYA 2017-2A A2AR,UBSBB 2012-C4 A3,SAMI 2006-AR7 A1BG,SHOPS 2016-CSTL A,RALI 2006-QA6 A1,LBMLT 2005-WL2 M2,FNCL 2 9/13,FNCL 2.5 9/11,GOCAP 2021-54A A,OMPT 2017-1MKT C,B 0 08/19/21,RALI 2006-QO2 A1,MLMI 2006-OPT1 A2D,"Last Mile Logistics Pan Euro Finance DAC Series 1A, Class E, Variable rate, due 08/17/2026",IHSFR 2018-SFR2 A,HILT 2016-SFP C,TAL 2020-1A A,RALI 2007-QH9 A1,WFCM 2016-C37 XEF,OMPT 2017-1MKT D,FNCI 2 9/12,ACE 2007-HE1 A1,COMM 2014-CR14 A2,BFLD 2020-EYP F,NCMS 2019-FAME A,XIB 0 08/17/21,RFMSI 2006-S10 1A1,B 0 01/06/22,G2SF 2.5 9/12,G2SF 2 9/13,B 0 01/20/22,FNCI 1.5 9/13,T 0.125 07/31/23,T 0.625 07/31/26,LXS 2005-7N 1A1A,INDX 2006-AR2 1A1B,MABS 2006-HE2 A3,LMLOG 1A E,MARM 2007-HF2 A2,FFMER 2007-3 A2B,WSLT 2006-1 B,CSMC 2021-BPNY A,MSCCG 2015-ALDR A2,CAFL 2021-2 XA,NSLT 2005-4 B,XIB 0 10/05/21,BDS 2020-FL6 C,B 0 10/05/21,FNCL 2.5 10/11,T 1.25 08/15/31,FNCL 2 10/13,WIT 0.125 08/31/23,FNCI 2 10/12,FNCI 1.5 10/13,G2SF 2.5 10/12,G2SF 2 10/13,CMB 0 12/21/21,T 0.125 08/31/23,CMB 0 12/14/21,T 0.75 08/31/26,CRVNA 2021-N3 N,BBCMS 2020-BID D,T 2 08/15/51,FNCL 2.5 11/11,XIT 1.25 08/15/31,FNCL 2 11/13,COMM 2014-CR16 XA,COMM 2014-CR17 XA,FNCI 1.5 11/13,COMM 2014-UBS3 XA,COMM 2014-UBS6 XA,XIT 2 08/15/51,FNCI 2 11/12,B 0 03/03/22,TMCL 2020-2A A,BAMLL 2020-JGDN A,G2SF 2.5 11/12,B 0 03/17/22,WIT 0.25 09/30/23,ELMW6 2020-3A BR,WIT 0.875 09/30/26,G2SF 2 11/13,T 0.25 09/30/23,T 0.875 09/30/26,SFO 2021-555 C,XIB 0 01/06/22,FNCL 2.5 11.11,FNCL 2 11.13,CMB 0 12.21.21,XIB 0 01.06.22,T 0.25 09.30.23,T 0.125 08.31.23,G2SF 2.5 11.12,FNCI 2 11.12,T 0.875 09.30.26,T 1.25 08.15.31,B 0 01.20.22,G2SF 2 11.13,B 0 10.28.21,T 0.75 08.31.26,T 0.125 07.31.23,B 0 03.03.22,FNCI 1.5 11.13,CMB 0 12.14.21,T 0.625 07.31.26,T 2 08.15.51,B 0 03.17.22,B 0 01.06.22,FNCL 2 12.13,FNCL 2.5 12.11,CMB 0 01.25.22,AVMT 2018-AVM A,JPMCC 2014-C20 A4A2,B 0 04.07.22,JPMCC 2017-JP5 XA,XIT 1.25 08.15.31,FNCI 2 12.12,XIB 0 12.14.21,IMSC 2007-F2 1A4,NCMS 2019-MILE A,XIT 2 08.15.51,FNCL 3 12.11,n/a,XIB 0 01.20.22,LHOME 2021-RTL3 A1,WAMU 2007-OA4 1A,FNCI 1.5 12.13,B 0 12.14.21,SBIZ 2019-A D,XIB 0 12.21.21,WIT 0.375 10.31.23,G2SF 2.5 12.12,SVHE 2007-OPT1 1A1,MARM 2006-OA2 1A1,BXMT 2020-FL3 AS,FNCL 2 1.14,B 0 12.21.21,FNCL 2.5 1.12,T 0.375 10.31.23,G2SF 2 12.13,T 1.125 10.31.26,TREST 2021-5A A1,FN MA4387,LXS 2006-4N A1D1,BMARK 2020-IG2 UBRD,GSMS 2021-ARDN B,NAVSL 2019-3A B,FNCL 3 1.12,G2SF 2 1.14,G2SF 2.5 1.13,FNCI 2 1.13,FNCI 1.5 1.14,CSMCM 2021-RP11 CERT,T 1.375 11.15.31,WIB 0 12.14.21,CSMC 2021-RP11 PT,LUM 2007-1 1A1,T 1.875 11.15.51,SUM
07/09/2021,18.01,17.94,9.9,9.79,8.74,6.87,4.71,4.23,3.78,3.25,3.16,2.99,2.81,2.63,1.9,1.82,1.58,1.04,1.03,0.71,0.68,0.56,0.55,0.5,0.5,0.46,0.46,0.46,0.46,0.46,0.44,0.4,0.39,0.39,0.38,0.38,0.36,0.36,0.36,0.36,0.35,0.35,0.34,0.34,0.33,0.33,0.32,0.32,0.32,0.31,0.3,0.3,0.29,0.29,0.29,0.28,0.27,0.27,0.27,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.19
07/12/2021,16.16,17.09,9.9,9.78,8.74,6.87,5.0,4.23,3.98,3.25,2.22,2.31,3.02,2.63,2.0,0.82,1.58,1.04,1.03,0.71,0.68,0.56,0.55,0.5,0.0,0.46,0.47,0.46,0.46,0.46,0.44,0.4,0.39,0.39,0.37,0.38,0.36,0.36,0.36,0.36,0.35,0.35,0.34,0.34,0.33,0.33,0.32,0.32,0.31,0.31,0.29,0.3,0.29,0.29,0.29,0.28,0.27,0.27,0.27,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.18,0.17,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.26,0.0,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.0,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,0.51,0.5,0.5,0.48,0.43,0.4,0.34,0.33,0.25,0.21,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.8
07/13/2021,16.16,17.09,9.9,9.78,8.74,6.87,5.0,4.23,3.98,3.25,2.22,2.31,3.02,2.63,2.0,0.82,1.58,1.04,1.03,0.71,0.68,0.56,0.55,0.5,0.0,0.46,0.47,0.46,0.46,0.46,0.44,0.4,0.39,0.39,0.37,0.38,0.36,0.36,0.36,0.36,0.35,0.35,0.34,0.34,0.33,0.33,0.32,0.32,0.31,0.31,0.29,0.3,0.29,0.29,0.29,0.28,0.27,0.27,0.27,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.18,0.17,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.26,0.0,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.0,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,0.51,0.5,0.5,0.48,0.43,0.4,0.34,0.33,0.25,0.21,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.8
07/14/2021,16.16,17.09,9.9,9.78,8.74,6.87,5.0,4.23,3.98,3.25,2.22,2.31,3.02,2.63,2.0,0.82,1.58,1.04,1.03,0.71,0.68,0.56,0.55,0.5,0.0,0.46,0.47,0.46,0.46,0.46,0.44,0.4,0.39,0.39,0.37,0.38,0.36,0.36,0.36,0.36,0.35,0.35,0.34,0.34,0.33,0.33,0.32,0.32,0.31,0.31,0.29,0.3,0.29,0.29,0.29,0.28,0.27,0.27,0.27,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.18,0.17,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.26,0.0,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.0,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,0.51,0.5,0.5,0.48,0.43,0.4,0.34,0.33,0.25,0.21,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.8
07/15/2021,16.16,17.09,9.9,9.78,8.74,6.87,5.0,4.23,3.98,3.25,2.22,2.31,3.02,2.63,2.0,0.82,1.58,1.04,1.03,0.71,0.68,0.56,0.55,0.5,0.0,0.46,0.47,0.46,0.46,0.46,0.44,0.4,0.39,0.39,0.37,0.38,0.36,0.36,0.36,0.36,0.35,0.35,0.34,0.34,0.33,0.33,0.32,0.32,0.31,0.31,0.29,0.3,0.29,0.29,0.29,0.28,0.27,0.27,0.27,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.18,0.17,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.26,0.0,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.0,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,0.51,0.5,0.5,0.48,0.43,0.4,0.34,0.33,0.25,0.21,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.8
07/16/2021,16.16,17.09,9.9,9.78,8.74,6.87,5.0,4.23,3.98,3.25,2.22,2.31,3.02,2.63,2.0,0.82,1.58,1.04,1.03,0.71,0.68,0.56,0.55,0.5,0.0,0.46,0.47,0.46,0.46,0.46,0.44,0.4,0.39,0.39,0.37,0.38,0.36,0.36,0.36,0.36,0.35,0.35,0.34,0.34,0.33,0.33,0.32,0.32,0.31,0.31,0.29,0.3,0.29,0.29,0.29,0.28,0.27,0.27,0.27,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.18,0.17,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.26,0.0,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.0,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,0.51,0.5,0.5,0.48,0.43,0.4,0.34,0.33,0.25,0.21,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.8
