,MSFT,GOOG,V,UNH,MA,AMZN,UNP,DLTR,ZTS,GOOGL,INTU,CMG,COST,NKE,TSLA,ASML,NOW,ACN,ISRG,LIN,PANW,NVDA,HLT,EL,IQV,LULU,MCD,ADI,A,ABMD,DE,VEEV,SBUX,AMD,IT,TECH,MSCI,CSGP,CSX,MCO,TEAM,ADBE,IDXX,BX,CRM,SLB,n/a,SUM
08/01/2022,10.91,3.69,3.5,3.46,3.39,3.13,3.0,2.92,2.76,2.52,2.46,2.31,2.23,2.17,2.15,2.08,2.08,2.07,2.07,2.02,1.97,1.85,1.81,1.8,1.75,1.74,1.73,1.69,1.67,1.67,1.67,1.66,1.59,1.54,1.51,1.41,1.36,1.31,1.21,1.15,1.11,1.02,1.02,1.01,0.99,0.95,0.9,100.00999999999999
