,B 0 07/22/21,B 0 04/29/21,B 0 09/02/21,B 0 05/27/21,XIB 0 08/05/21,B 0 06/24/21,CMBR 0 06/17/21,B 0 08/19/21,B 0 09/09/21,B 0 09/23/21,B 0 06/03/21,B 0 05/06/21,B 0 07/01/21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SUM
07/09/2021,15.08,12.73,10.58,9.4,9.01,6.27,5.48,5.48,5.29,5.29,4.7,3.13,1.57,0.3,0.23,0.22,0.16,0.13,0.12,0.11,0.07,0.05,0.05,0.03,0.03,0.02,0.01,-0.02,-0.02,-0.03,-0.03,-0.06,-0.06,-0.09,-0.09,-0.1,-0.11,-0.12,-0.14,-0.15,-0.17,-0.18,-0.18,-0.18,-0.23,-0.26,-0.66,-0.69,91.97000000000001
