,UTILITIES SELECT SECTOR INDEX SWAP,UTILITIES SELECT SECTOR INDEX SWAP,GOLDMAN FS GOVT INST,NEE,DUK,SO,D,GOLDMAN FINL SQ TRSRY INST 506,EXC,AEP,SRE,XEL,PEG,BANK OF NEW YORK CASH RESERVE,AWK,WEC,ES,ED,DTE,PPL,EIX,ETR,FE,AEE,AES,CMS,EVRG,CNP,LNT,ATO,NI,NRG,PNW,GOLDMAN FINL SQ TRSRY INS,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INST 506,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INS,SUM
07/09/2021,53.66,15.72,5.63,3.71,1.93,1.64,1.53,1.38,1.1,1.07,1.06,0.91,0.77,0.77,0.73,0.72,0.7,0.63,0.55,0.55,0.55,0.52,0.52,0.52,0.44,0.44,0.36,0.36,0.35,0.32,0.25,0.25,0.24,0.16,0.0,0.0,0.0,0.0,100.03999999999998
