,BLK CSH FND TREASURY SL AGENCY,TRSWAP: MLCX3CRT INDEX,TRSWAP: MLCX3CRT INDEX,B 0 07/22/21,EATON CAPITAL UNLIMITED,MIZUHO BANK LTD,HITACHI AMERICA CAPITAL LTD,CHARIOT FUNDING LLC,NIEUW AMSTERDAM RECEIVABLES CORP,MITSUBISHI UFJ TRUST AND BANKING C,NATIXIS (NEW YORK BRANCH),TOTAL CAPITAL CANADA LTD,BAYERISCHE LANDESBK GIRO,BANCO SANTANDER SA,ENEL FINANCE AMERICA LLC,AMERICAN ELECTRIC POWER COMPANY IN,NUTRIEN LTD,BASF SE,AMERICAN HONDA FINANCE CORPORATION,ELECTRICITE DE FRANCE,BARTON CAPITAL SA,GOLDMAN SACHS INTERNATIONAL,LLOYDS BANK PLC,SKANDINAVISKA ENSKILDA BANKEN AB,MACQUARIE BANK LTD,BARCLAYS BANK UK PLC,LANDESBANK BADEN-WURTTEMBERG NEW Y,MACQUARIE BANK LTD,HYUNDAI CAPITAL AMERICA,BARTON CAPITAL SA,DUKE ENERGY CORP,VW CREDIT INC,LVMH MOET HENNESSY VUITT,NUTRIEN LTD,NEDERLANDSE WATERSCHAPSBANK NV,VW CREDIT INC,DUKE ENERGY CORP,AMERICAN ELECTRIC POWER COMPANY IN,AMERICAN HONDA FINANCE CORPORATION,BASF SE,USD CASH,CASH COLLATERAL USD CITSW (FF),SUM
07/09/2021,21.16,14.35,5.79,5.67,4.25,4.25,3.97,3.96,3.68,3.68,3.4,3.4,3.4,3.4,2.83,2.83,2.83,2.83,2.55,2.27,2.27,2.12,2.12,2.12,1.98,1.98,1.84,1.7,1.42,1.42,1.42,1.42,1.42,0.85,0.74,0.71,0.71,0.71,0.71,0.71,-6.27,-6.57,116.03
