,2269.HK,300760.SZ,600276.SS,603259.SS,300015.SZ,BGNE,300122.SZ,ZLAB,1801.HK,1093.HK,600436.SS,1177.HK,241.HK,2359.HK,000661.SZ,600196.SS,000538.SZ,300759.SZ,300896.SZ,600763.SS,1066.HK,853.HK,1833.HK,3692.HK,1548.HK,300601.SZ,6185.HK,300142.SZ,002821.SZ,300595.SZ,2196.HK,1099.HK,000963.SZ,867.HK,300347.SZ,3759.HK,002001.SZ,603882.SS,EGCO.BK,300529.SZ,1951.HK,002007.SZ,3347.HK,HCM,IMAB,300003.SZ,002252.SZ,600332.SS,300676.SZ,9926.HK,600161.SS,600079.SS,300558.SZ,603658.SS,603127.SS,Cash,300677.SZ,600085.SS,000516.SZ,601607.SS,EGCO.BK,570.HK,002603.SZ,2500.HK,2607.HK,002223.SZ,002044.SZ,002294.SZ,300253.SZ,000739.SZ,300357.SZ,1530.HK,603707.SS,600521.SS,000513.SZ,002030.SZ,300482.SZ,600998.SS,002422.SZ,002626.SZ,000999.SZ,600380.SS,603858.SS,BNR,2005.HK,600867.SS,600511.SS,000423.SZ,300463.SZ,002019.SZ,3320.HK,600529.SS,600201.SS,000623.SZ,002399.SZ,600535.SS,EGCO.BK,EGCO.BK,SUM
07/09/2021,8.82,6.08,4.47,4.37,3.95,3.55,3.23,2.99,2.96,2.81,2.66,2.19,1.97,1.74,1.6,1.49,1.49,1.48,1.45,1.35,1.25,1.24,1.21,1.14,1.08,1.03,0.95,0.95,0.94,0.91,0.87,0.84,0.81,0.81,0.79,0.76,0.74,0.73,0.73,0.71,0.71,0.66,0.64,0.62,0.6,0.58,0.51,0.51,0.51,0.5,0.49,0.47,0.47,0.46,0.45,0.44,0.43,0.43,0.43,0.42,0.42,0.42,0.4,0.39,0.38,0.38,0.37,0.37,0.36,0.35,0.34,0.33,0.33,0.32,0.32,0.3,0.29,0.29,0.29,0.29,0.29,0.28,0.27,0.26,0.26,0.25,0.25,0.25,0.24,0.22,0.22,0.21,0.19,0.18,0.17,0.11,0.0,0.0,100.05999999999999
