,AAPL,MSFT,AMZN,GOOG,UNH,GOOGL,TSLA,NVDA,HD,JPM,V,BAC,FB,LLY,MA,ABBV,ADBE,JNJ,UNP,DIS,MCD,CMCSA,PFE,TMO,ORCL,COST,CSCO,NKE,TXN,LOW,ANTM,PLD,AVGO,INTC,PEP,MRK,ACN,CVX,ABT,AMGN,PG,AMD,DE,AXP,HON,RTX,NOC,AMAT,INTU,PYPL,TGT,MS,NEE,WMT,DHR,LMT,CRM,CSX,CVS,CHTR,SPGI,NFLX,ADP,KO,CAT,C,NOW,SBUX,BMY,AON,ITW,MDLZ,WFC,BRK.B,BA,PNC,WM,USB,ALL,SCHW,GD,GILD,GS,MSI,NSC,QCOM,SYK,MMM,ETN,AMT,BSX,CME,EW,ORLY,TJX,HPQ,ISRG,NEM,AFL,BLK,PGR,ADI,EQIX,ICE,LRCX,MPC,AZO,CI,CCI,EBAY,TFC,MO,AMP,BKNG,MU,TRV,ZTS,CB,COP,EL,KMB,MMC,MCK,BK,ECL,FISV,PSX,TMUS,CTAS,FCX,HUM,MRVL,SHW,ALGN,ADSK,DFS,D,PANW,PM,SBAC,UPS,VRTX,ABC,T,CNC,CMG,IDXX,ILMN,KLAC,MCO,PH,REGN,SNPS,TROW,TT,VLO,VZ,ATVI,CAR,CTSH,CMI,FITB,PAYX,RSG,YUM,APH,BDX,STZ,CTVA,DXCM,DLR,EA,FDX,HZNP,KR,MNST,PPG,SRE,APD,ADM,BIIB,DAR,DUK,GPN,AEP,BAX,COF,CF,DAL,DLTR,DOW,FAST,FTNT,GIS,MTD,PRU,SYY,A,CDNS,CARR,SUM
04/27/2022,8.84,5.47,3.27,1.7,1.7,1.67,1.5,1.39,1.3,1.2,1.07,1.04,1.0,0.99,0.91,0.89,0.83,0.82,0.79,0.78,0.77,0.75,0.75,0.72,0.7,0.69,0.61,0.6,0.6,0.59,0.58,0.55,0.54,0.54,0.54,0.53,0.52,0.52,0.51,0.5,0.5,0.48,0.46,0.45,0.44,0.44,0.43,0.42,0.41,0.41,0.4,0.38,0.38,0.38,0.37,0.37,0.37,0.36,0.36,0.35,0.35,0.34,0.33,0.33,0.32,0.32,0.32,0.32,0.31,0.3,0.3,0.3,0.3,0.29,0.28,0.28,0.28,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,82.80000000000001
