,1083.HK,051600.KS,SJR.B.TO,MRW.L,KESKOB.HE,GETI B.ST,HFG.DE,4751.T,LATO B.ST,STMN.SW,FNV.TO,973.HK,2018.HK,3038.T,BALD B.ST,AFX.DE,6702.T,SOF.BR,GIVN.SW,4523.T,KER.PA,DSV.CO,T39.SI,4151.T,DPW.DE,KGF.L,7741.T,EQT.ST,3269.T,2802.T,9783.T,868.HK,KNIN.SW,303.HK,ALU.AX,DWNI.DE,4062.T,7203.T,CTEC.L,SPX.L,MTRN.TA,VER.VI,9086.T,4901.T,AMP.MI,035760.KQ,RMS.PA,ASML.AS,ERF.PA,TOM.OL,WKL.AS,MRK.DE,004000.KS,3283.T,8951.T,GEBN.SW,IMCD.AS,8952.T,EVO.ST,6869.T,4927.T,AZN.L,4186.T,LUND B.ST,005830.KS,OR.PA,7984.T,AMOT.TA,DSY.PA,017670.KS,REH.AX,PHOE.TA,NEXI.MI,139130.KS,WPM.TO,030000.KS,LR.PA,KOJAMO.HE,ADYEN.AS,3626.T,WN.TO,MC.PA,032640.KS,EXPN.L,SGRO.L,JMT.LS,SIGN.SW,NEM.DE,L.TO,3382.T,TECN.SW,6861.T,A2A.MI,NZYM B.CO,BEI.DE,003410.KS,8967.T,LONN.SW,096530.KQ,024110.KS,ZAL.DE,SIKA.SW,LUMI.TA,ENX.PA,DNP.WA,HLMA.L,138930.KS,CSU.TO,SY1.DE,WCN.TO,3234.T,DMP.AX,3281.T,097955 KS,FIBI.TA,BNR.DE,021240.KS,LOGN.SW,CRDA.L,7309.T,3466.T,8088.T,BARN.SW,7912.T,2809.T,8984.T,RCI.B.TO,NOVOB.CO,GL9.IR,SWMA.ST,IFC.TO,4307.T,DGE.L,2267.T,NVMI,SVT.L,3226.T,CM.TO,TEP.PA,2264.T,WDP.BR,9143.T,GMG.AX,CPR.MI,EMSN.SW,DIM.PA,3249.T,GSK.L,316140.KS,EOAN.DE,PZU.WA,SGE.L,CA.PA,NESN.SW,055550.KS,4768.T,DTE.DE,105560.KS,DOL.TO,HWDN.L,CU.TO,KGX.DE,4516.T,SSE.L,GWO.TO,NICE.TA,EVT.DE,UU.L,INVALID,9064.T,RY.TO,3331.HK,SN.L,9432.T,HER.MI,ASSA B.ST,REL.L,PUM.DE,4928.T,9962.T,004370.KS,SHL.DE,REC.MI,G24.DE,6849.T,7518.T,SCMN.SW,TLS.AX,O39.SI,SRT3,016360.KS,181710.KS,FME.DE,RI.PA,SRG.MI,2670.T,4739.T,SAP.DE,AD.AS,9532.T,HIK.L,MRU.TO,ROG.SW,SPEN.TA,AI.PA,SOBI.ST,BVI.PA,TRI.TO,NG.L,GFC.PA,H.TO,SHL.AX,CEN.NZ,215.HK,PSPN.SW,INW.MI,DSYA.,NOVO B.CO,019170.KS,097955.KQ,SRT3.,SAN.PA,ENB.TO,IMB.L,LEG.DE,TRP.TO,6436.T,4185.T,COLO B.CO,RAA.DE,7751.T,AVST.L,010130.KS,IGO.AX,9433.T,3309.T,EVN.AX,3003.T,207940.KS,3349.T,DSM.AS,071050.KS,TEL2 B.ST,DSY FP,2914.T,6.HK,3769.T,3.HK,ILU.AX,66.HK,S68.SI,REE.MC,SOI.PA,BNZL.L,TRN.MI,7476.T,WES.AX,9364.T,KRZ.IR,RTO.L,HOLM B.ST,ME8U.SI,ANDR.VI,RMV.L,ORA.AX,ILD.PA,ENRG.TA,RCO.PA,HUH1V.HE,IG.MI,2327.T,XRO.AX,3092.T,669.HK,ELI.BR,097950.KS,GBLB.BR,SUN.AX,CBA.AX,006400.KS,4507.T,NTR.TO,UMI.BR,6367.T,4527.T,POLI.TA,UCB.BR,B4B.DE,BEZQ.TA,SKG LN,MPL.AX,SU.PA,WTC.AX,FTS.TO,4540.T,BCE.TO,3141.T,4521.T,CPS.WA,2651.T,STM.PA,688008.SS,ASX.AX,BOL.PA,4536.T,AVV.L,CRH.L,SK3.IR,1973.T,3471.T,ACKB.BR,2587.T,DIA.MI,8725.T,4684.T,636.HK,6976.T,4543.T,1881.T,8630.T,n/a,8697.T,4403.T,8601.T,SOL.AX,6857.T,8035.T,8113.T,2127.T,4631.T,4704.T,3635.T,2593.T,6806.T,4042.T,4689.T,2768.T,6273.T,UN01.DE,3880.T,BC8.DE,8766.T,4686.T,RBI.VI,-IsraelShe,9519.T,8303.T,3923.T,9090.T,4812.T,9684.T,9984.T,002380.KS,4922.T,2607.T,345.HK,LISP SW,2811.T,1883.T,4205.T,9075.T,4443.T,6845.T,6762.T,2897.T,5463.T,4974.T,028050.KS,036460.KS,6383.T,CDR.WA,8355.T,2503.T,4188.T,2201.T,9434.T,6412.T,9987.T,7966.T,9404.T,7649.T,1959.T,6965.T,6971.T,6981.T,3774.T,5802.T,9627.T,2875.T,047050.KS,2229.T,010950.KS,1414.T,HARL.TA,9843.T,6807.T,7337.T,9501.T,3048.T,5801.T,BME.L,8279.T,5020.T,8012.T,8628.T,1944.T,SIE.DE,9504.T,8604.T,6701.T,4503.T,2212.T,1860.T,SCP.AX,ITX.MC,005490.KS,2314.HK,8359.T,C07.SI,2269.T,VACN.SW,6758.T,009830.KS,2002.T,KEN,011170.KS,8060.T,AMBU B.CO,4202.T,BIM.PA,2296.T,3405.T,3064.T,285130.KS,9531.T,151.HK,9503.T,8382.T,3292.T,3941.T,011780.KS,Z74.SI,992.HK,TPG.AX,2331.T,003490.KS,2810.T,8385.T,7167.T,2815.T,W05.SI,M44U.SI,4272.T,GRF.MC,5019.T,2.HK,SPNS,9449.T,5201.T,AGPXX,AST.AX,TSEM,6178.T,4208.T,5711.T,3462.T,8418.T,7459.T,STRS.TA,ANA.MC,N2IU.SI,FDR.MC,REY.MI,ELTR.TA,SALM.OL,EL.PA,PST.MI,YAR.OL,012750.KS,ORK.OL,ALC.SW,9468.T,O32.SI,078930.KS,TD.TO,00088K KS,8411.T,9508.T,6951.T,ATM.NZ,2413.T,1U1.DE,8424.T,BNS.TO,7532.T,HSBA.L,1COV.DE,FDJ.PA,TCL.AX,001450.KS,RHC.AX,DCC.L,012450.KS,MAP.MC,1821.HK,CJLU.SI,SLF.TO,SHBB SS,J36.SI,S63.SI,AZJ.AX,HNR1.DE,3197.T,TSCO.L,MTS.AX,CC3.SI,PROX.BR,PGN.WA,1876.HK,TKA.VI,US.MI,ESLT.TA,F34.SI,6088.HK,C38U.SI,IPN.PA,MONC.MI,1913.HK,BKW.SW,EDEN.PA,FBK.MI,ORA.PA,U14.SI,SUM
07/09/2021,0.23,0.22,0.22,0.21,0.21,0.21,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11999999999999
07/12/2021,0.22,0.21,0.23,0.22,0.21,0.21,0.19,0.19,0.2,0.2,0.19,0.2,0.18,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.18,0.18,0.17,0.17,0.17,0.17,0.16,0.17,0.18,0.17,0.18,0.17,0.17,0.18,0.17,0.17,0.17,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.17,0.16,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.18,0.15,0.16,0.17,0.16,0.16,0.16,0.16,0.0,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.0,0.16,0.16,0.16,0.16,0.15,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.0,0.16,0.16,0.16,0.0,0.16,0.0,0.16,0.16,0.0,0.16,0.16,0.16,0.16,0.15,0.16,0.15,0.16,0.15,0.16,0.0,0.16,0.16,0.15,0.15,0.15,0.0,0.16,0.16,0.16,0.16,0.16,0.0,0.16,0.15,0.0,0.16,0.15,0.16,0.15,0.0,0.15,0.0,0.0,0.16,0.0,0.15,0.0,0.15,0.16,0.15,0.0,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.39
07/13/2021,0.22,0.21,0.23,0.22,0.21,0.21,0.19,0.19,0.2,0.2,0.19,0.2,0.18,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.18,0.18,0.17,0.17,0.17,0.17,0.16,0.17,0.18,0.17,0.18,0.17,0.17,0.18,0.17,0.17,0.17,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.17,0.16,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.18,0.15,0.16,0.17,0.16,0.16,0.16,0.16,0.0,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.0,0.16,0.16,0.16,0.16,0.15,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.0,0.16,0.16,0.16,0.0,0.16,0.0,0.16,0.16,0.0,0.16,0.16,0.16,0.16,0.15,0.16,0.15,0.16,0.15,0.16,0.0,0.16,0.16,0.15,0.15,0.15,0.0,0.16,0.16,0.16,0.16,0.16,0.0,0.16,0.15,0.0,0.16,0.15,0.16,0.15,0.0,0.15,0.0,0.0,0.16,0.0,0.15,0.0,0.15,0.16,0.15,0.0,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.39
07/14/2021,0.22,0.21,0.23,0.22,0.21,0.21,0.19,0.19,0.2,0.2,0.19,0.2,0.18,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.19,0.17,0.17,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.18,0.18,0.17,0.17,0.17,0.17,0.16,0.17,0.18,0.17,0.18,0.17,0.17,0.18,0.17,0.17,0.17,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.17,0.0,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.17,0.17,0.17,0.16,0.17,0.17,0.16,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.18,0.15,0.16,0.17,0.16,0.16,0.16,0.16,0.0,0.16,0.16,0.16,0.16,0.16,0.16,0.0,0.16,0.17,0.0,0.16,0.16,0.16,0.16,0.15,0.16,0.16,0.15,0.15,0.16,0.0,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.16,0.16,0.0,0.16,0.16,0.16,0.16,0.15,0.16,0.15,0.15,0.15,0.16,0.0,0.16,0.16,0.0,0.0,0.15,0.0,0.16,0.15,0.16,0.15,0.15,0.0,0.15,0.15,0.0,0.16,0.15,0.16,0.15,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.15,0.16,0.15,0.0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.0,0.0,0.17,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.279999999999994
07/15/2021,0.22,0.21,0.23,0.21,0.21,0.21,0.19,0.2,0.2,0.2,0.19,0.19,0.18,0.2,0.2,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.19,0.18,0.18,0.17,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.18,0.18,0.17,0.17,0.17,0.17,0.16,0.17,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.16,0.16,0.16,0.16,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.18,0.16,0.16,0.17,0.16,0.16,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.0,0.16,0.16,0.16,0.16,0.15,0.16,0.16,0.15,0.15,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.16,0.16,0.16,0.17,0.16,0.16,0.16,0.16,0.16,0.15,0.16,0.0,0.16,0.16,0.16,0.0,0.16,0.0,0.16,0.16,0.0,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.16,0.0,0.16,0.16,0.15,0.0,0.15,0.15,0.16,0.16,0.15,0.16,0.16,0.0,0.16,0.16,0.0,0.16,0.15,0.16,0.15,0.0,0.15,0.0,0.0,0.16,0.0,0.15,0.0,0.16,0.16,0.15,0.0,0.15,0.15,0.15,0.0,0.15,0.0,0.15,0.15,0.15,0.15,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.38999999999999
