,JPMORGAN PRIME VAR 12/49,T,T,T,FN,T,T,T,FNCI,T,T,T,G2,FNCI,CASH OR CASH COLLATERAL,B,FG,FN,FHR,CGCMT,FHR,FN,CGCMT,JPMBB,UBS,APAAU,FNCI,VST,NEUB,ATH,BCC,FR,T,FNR,DRSLF,MFCC,FN,JPMCC,BJETS,UPST,PRET,CGCMT,BAC,UPST,ACAFP,CS,CHTR,CS,BZLNZ,WLAKE,BPCEGP,CFG,CGCMT,BALLY,BHCCN,GSMS,UPSPT,DTAOT,LONGF,GALXY,SYMP,CNP,CIFC,LCM,GALXY,MHC,CAALT,WLAKE,F,SGCMS,VCAT,WFRBS,PRPM,PRET,B,AFFIRM ASSET 2.95% 02/25,MVWOT,VCAT,SANTAN,LFT,KENINT,BACR,VW,MSBAM,GS,SOCGEN,SUMIBK,COMM,BNP,AER,UPSPT,CSCHLD,AA,MIZUHO,ABNANV,ACAFP,FCAT,BA,BNP,COMM,BPCEGP,AVOL,LLOYDS,NWG,STANLN,STANLN,WFCM,NWIDE,SUMIBK,AER,GENTMK,ATH,MUFG,ANZ,BRASKM,SANUK,CCDJ,ARGID,G2,EART,AL,IMBLN,COMM,NGERIA,EFNCN,SOCGEN,NWG,ACGCAP,C,NWIDE,AIB,NSANY,BAC,NRG,HSBC,CGCMT,MIZUHO,MS,SANTAN,CGCMT,NOMURA 1.7 12JUL26,DANBNK,VITRRA,SUMITR,NBNAUS,GS,SOCGEN,ATCLO,PSTAT,UCGIM,TRTN,CNART,SANUK,LUNESS,EART,GRNKEN,IRAQ 6.752 03/09/23 REGS,CLUB,NWG,BACR,NOMURA,C,CIFC,HCA,HYNMTR,HSBC,MIZUHO,INTNED,PROG,LLEND,T,CARMX,G2,LHOME,SDART,VEROS,CAS,DTAOT,MFIT,EGYPT,LIFE,DTAOT,SCLP,WLAKE,MCAS,VOLT,BSST,SKOP,NMEF,GCAR,VOLT,FHR,LMREC,PAID,BTUN 5.75 01/30/25 reGS,FREED,TRTN,IPT,FFIN,MSBAM,SUM
07/09/2021,5.31,3.53,2.93,2.74,2.69,2.58,2.14,1.24,1.01,0.91,0.78,0.73,0.66,0.65,0.64,0.61,0.58,0.54,0.49,0.49,0.48,0.45,0.45,0.43,0.42,0.4,0.39,0.39,0.37,0.37,0.35,0.35,0.31,0.31,0.31,0.3,0.3,0.29,0.29,0.29,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,74.41
