,PLD,PSA,AVB,EQR,WY,AMT,EXR,GMG.AX,ESS,MAA,DWNI.DE,16.HK,1113.HK,VICI,CCI,8830.T,AMH,VER,CPT,GLPI,KIM,SCG.AX,LSI,KRC,MPW,GFC.PA,BRX,12.HK,C31.SI,FR,EQIX,EGP,CAST.ST,SLG,CUZ,8953.T,CHC.AX,LAMR,HIW,Cash,TEG.DE,FABG.ST,ENTRA.OL,WRI,CAR.UN.TO,3291.T,BALD B.ST,SBRA,8972.T,PCH,PK,1972.HK,LXP,DOC,N2IU.SI,3231.T,WIHL.ST,EQC,PSB,8804.T,AOX.DE,AT1.DE,KOJAMO.HE,NHI,3288.T,MAC,SAFE.L,CAI.VI,3292.T,U14.SI,BDN,SITC,8967.T,KLED.ST,SKT,TCN.TO,ROIC,8976.T,RPAI,UE,BUOU.SI,AKR,KRG,RLGY,8964.T,CXP,ESRT,HHC,GRT.UN.TO,PGRE,SMU.UN.TO,PDM,OPI,8956.T,ILPT,PLAZ B.ST,RPT,MVNE.TA,IIP.UN.TO,CTRE,8987.T,MNR,C2PU.SI,3287.T,8968.T,AFPR.TA,DIGS.L,BWP.AX,SRE.L,GMT.NZ,WKP.L,DIR-U.NE,DRM.TO,3453.T,HBRN.IR,8975.T,WRE,683.HK,SVC,AMOT.TA,BFS,CRR.UN.TO,8966.T,ATRLJ B.ST,8905.T,ARPT.TA,SPI.VI,KMP.UN.TO,WPR.AX,VGP.BR,ECMPA.AS,FCR.UN.TO,8803.T,CRT.UN.TO,GOZ.AX,CLI.L,MERY.PA,173.HK,8961.T,NWH.UN.TO,LTC,J85.SI,87.HK,JOE,D.UN.TO,8806.T,CY6U.SI,COV.PA,8871.T,BEFB.BR,Z25.SI,GTY,19.HK,DLN.L,GEO,CBI.MI,CBI.MI,ARG.NZ,B61.SI,CBI.MI,CBI.MI,CBI.MI,CBI.MI,CBI.MI,CBI.MI,CBI.MI,HLCL.L,CBI.MI,CBI.MI,CBI.MI,CBI.MI,CBI.MI,SAGAD.ST,CBI.MI,CBI.MI,CBI.MI,CBI.MI,CBI.MI,CBI.MI,CBI.MI,CBI.MI,VLU1,CBI.MI,CBI.MI,SUM
07/09/2021,6.37,5.1,3.53,3.49,3.14,2.84,2.67,2.54,2.45,2.35,2.33,2.28,2.14,2.02,1.41,1.32,1.31,1.24,1.23,1.23,1.11,1.0,0.95,0.9,0.86,0.86,0.84,0.83,0.82,0.81,0.79,0.79,0.75,0.7,0.68,0.68,0.66,0.63,0.59,0.56,0.55,0.51,0.49,0.48,0.48,0.46,0.44,0.44,0.43,0.43,0.42,0.42,0.41,0.4,0.4,0.38,0.38,0.37,0.36,0.35,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.32,0.32,0.31,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.18,0.18,0.17,0.16,0.15,0.14,0.11,0.06,0.06,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,99.99
