,IWM,RUSS 2000 INDX SMALL SWAP,RUSS 2000 INDX SMALL SWAP,RUSS 2000 INDX SMALL SWAP,RUSS 2000 INDX SMALL SWAP,RUSS 2000 INDX SMALL SWAP,RUSS 2000 INDX SMALL SWAP,RUSS 2000 INDX SMALL SWAP,GOLDMAN FINL SQ TRSRY INST 506,BANK OF NEW YORK CASH RESERVE,DREYFUS GOVT CASH MGMT,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INST 506,GOLDMAN FINL SQ TRSRY INST 506,GOLDMAN FS GOVT INST,GOLDMAN FINL SQ TRSRY INS,GOLDMAN FINL SQ TRSRY INST 506,SUM
07/09/2021,20.86,16.0,15.53,11.17,10.6,6.07,5.69,3.72,3.06,2.68,2.17,0.97,0.73,0.65,0.1,0.0,0.0,100.0
