,CPE,SM,OXY,FANG,CLR,AR,COP,XOM,XEC,MRO,COG,OVV,PXD,DVN,SWN,RRC,EOG,HES,CVX,EQT,VLO,MPC,APA,HFC,MUR,PSX,CLNE,REGI,MTDR,GEVO,DEN,GVMXX,PBF,CDEV,CNX,PDCE,GPRE,LPI,WLL,TELL,KOS,MGY,NFE,ALTO,OAS,DK,NOG,BCEI,CVI,INT,PARR,TALO,MNRL,MCF,SSIXX,REX,n/a,SUM
08/26/2021,3.02,2.9,2.83,2.76,2.74,2.73,2.6,2.6,2.6,2.59,2.59,2.57,2.56,2.55,2.55,2.54,2.5,2.5,2.49,2.48,2.46,2.45,2.45,2.43,2.42,2.42,2.41,2.39,2.3,2.23,2.13,2.04,2.04,1.78,1.64,1.54,1.41,1.4,1.34,1.0,0.96,0.92,0.91,0.86,0.84,0.81,0.69,0.67,0.59,0.57,0.31,0.31,0.27,0.16,0.12,0.08,0.0,102.05000000000001
