,EBAY,PII,OMF,BEN,AAP,PM,IP,KSS,BX,GD,UPS,DGX,CF,NVDA,NFLX,AAPL,IRM,AMZN,TSLA,LEG,FB,LHX,SHOP,GILD,EMN,AIG,NWL,TROW,Cash&Other,GOOGL,AVGO,BNTX,TDOC,NVAX,MRNA,HLI,PAG,HRC,FSK,DASH,ABNB,ARCT,JHG,TFC,KMI,ARWR,HPQ,BK,CC,n/a,RE,FNF,LYB,FL,LPX,SCCO,DOW,FE,ABBV,GPC,ALLE,ABT,CSCO,LOW,SIRI,ABC,WBA,CCEP,WMT,HIG,USB,TSN,M,PNC,ALL,EOG,MSFT,PYPL,ADM,NOC,SLVM WI,INGR,GIS,SHW,FANG,COG,CTRA,BKR,XOM,COP,PXD,SSB,SLB,MRO,STX,IVZ,UGI,SUM
10/01/2021,0.0,0.0,0.0,0.0,0.0,4.78,0.99,0.0,0.0,4.54,0.0,0.0,0.0,2.34,0.0,0.0,3.41,0.0,0.0,0.0,1.99,0.0,2.62,0.0,0.0,0.0,0.0,0.0,0.82,1.94,3.12,0.0,0.0,0.0,0.0,0.0,4.34,0.0,2.74,0.0,0.0,0.0,0.0,4.99,0.0,0.0,0.0,0.0,0.0,0.0,2.61,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,4.14,3.83,0.0,4.03,0.0,4.5,0.0,4.28,0.83,4.21,4.31,4.11,1.88,4.09,3.04,3.09,1.91,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98999999999998
10/04/2021,0.0,0.0,0.0,0.0,0.0,4.66,0.99,0.0,0.0,4.57,0.0,0.0,0.0,0.0,0.0,0.0,3.43,0.0,0.0,0.0,2.0,0.0,2.62,0.0,0.0,0.0,0.0,0.0,3.2,1.93,3.12,0.0,0.0,0.0,0.0,0.0,4.22,0.0,2.76,0.0,0.0,0.0,0.0,5.01,4.77,0.0,0.0,0.0,0.0,0.0,2.6,4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,4.12,0.0,0.0,4.03,0.0,4.49,0.0,0.0,0.83,4.23,4.33,4.22,1.72,4.1,3.06,3.07,1.92,0.0,4.01,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.88
10/05/2021,0.0,0.0,0.0,0.0,0.0,4.68,0.93,0.0,0.0,4.58,0.0,0.0,0.0,0.0,0.0,0.0,3.44,0.0,0.0,0.0,2.01,0.0,2.59,0.0,0.0,0.0,0.0,0.0,10.01,1.96,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,5.1,4.78,0.0,0.0,0.0,0.0,0.0,2.59,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,4.01,0.0,4.46,0.0,0.0,0.0,4.24,4.39,4.15,1.72,4.12,3.04,3.18,1.95,0.0,4.03,3.43,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.88
10/06/2021,0.0,0.0,0.0,0.0,0.0,4.68,0.93,0.0,0.0,4.58,0.0,0.0,0.0,0.0,0.0,0.0,3.44,0.0,0.0,0.0,2.01,0.0,2.59,0.0,0.0,0.0,0.0,0.0,10.01,1.96,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,5.1,4.78,0.0,0.0,0.0,0.0,0.0,2.59,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,4.01,0.0,4.46,0.0,0.0,0.0,4.24,4.39,4.15,1.72,4.12,3.04,3.18,1.95,0.0,4.03,3.43,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.88
10/07/2021,0.0,0.0,0.0,0.0,0.0,4.71,0.95,0.0,0.0,4.58,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,1.92,0.0,2.53,0.0,0.0,0.0,0.0,0.0,1.48,1.92,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0,0.0,4.66,4.81,0.0,0.0,0.0,0.0,0.0,2.59,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,4.04,0.0,4.42,0.0,0.0,0.0,4.2,4.39,4.15,1.73,4.13,3.03,3.29,1.92,0.0,4.07,4.05,0.0,4.26,2.86,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
10/08/2021,0.0,0.0,0.0,0.0,0.0,4.68,0.95,0.0,0.0,4.56,0.0,0.0,0.0,0.0,0.0,0.0,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,1.94,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0,0.0,4.63,4.76,0.0,0.0,0.0,0.0,0.0,2.62,4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,4.0,0.0,4.4,0.0,0.0,0.0,4.26,4.41,4.13,1.67,4.15,3.04,3.29,1.94,0.0,4.11,4.06,0.0,4.3,2.84,1.92,1.94,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9
10/11/2021,0.0,0.0,0.0,0.0,0.0,4.6,0.94,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,1.97,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.0,4.61,4.73,0.0,0.0,0.0,0.0,0.0,2.7,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,0.0,0.0,0.0,4.04,0.0,4.36,0.0,0.0,0.0,4.27,4.41,4.11,1.67,4.14,2.99,3.21,1.97,0.0,4.12,4.17,0.0,4.33,2.81,1.92,1.95,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97
10/12/2021,0.0,0.0,0.0,0.0,0.0,4.56,0.93,0.0,0.0,4.58,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,1.97,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0,0.0,4.61,4.85,0.0,0.0,0.0,0.0,0.0,2.71,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,0.0,0.0,0.0,3.99,0.0,4.37,0.0,0.0,0.0,4.28,4.42,4.09,1.68,4.14,2.97,3.37,1.96,0.0,4.12,4.22,0.0,4.33,2.8,1.89,2.02,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10/13/2021,0.0,0.0,0.0,0.0,0.0,4.56,0.93,0.0,0.0,4.58,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,1.97,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0,0.0,4.61,4.85,0.0,0.0,0.0,0.0,0.0,2.71,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,0.0,0.0,0.0,3.99,0.0,4.37,0.0,0.0,0.0,4.28,4.42,4.09,1.68,4.14,2.97,3.37,1.96,0.0,4.12,4.22,0.0,4.33,2.8,1.89,2.02,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10/14/2021,0.0,0.0,0.0,0.0,0.0,4.55,0.96,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,1.95,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,4.56,4.92,0.0,0.0,0.0,0.0,0.0,2.68,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,0.0,0.0,0.0,4.03,0.0,4.47,0.0,0.0,0.0,4.25,4.38,4.07,1.64,4.1,2.99,3.35,1.95,0.0,4.16,4.26,0.0,4.35,2.81,1.88,2.04,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01999999999998
10/15/2021,0.0,0.0,0.0,0.0,0.0,4.57,0.96,0.0,0.0,4.61,0.0,0.0,0.0,0.0,0.0,0.0,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,1.92,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.0,4.56,4.98,0.0,0.0,0.0,0.0,0.0,2.68,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,4.05,0.0,4.37,0.0,0.0,0.0,4.21,4.37,4.12,0.0,4.14,2.96,3.35,1.94,0.0,4.12,4.22,0.0,4.36,2.83,1.9,2.02,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
10/18/2021,0.0,0.0,0.0,0.0,0.0,4.67,0.95,0.0,0.0,4.59,0.0,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.96,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,4.54,5.04,0.0,0.0,0.0,0.0,0.0,2.77,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,0.0,0.0,0.0,4.13,0.0,4.33,0.0,0.0,0.0,4.18,4.2,4.09,0.0,4.08,2.92,3.32,1.98,0.0,4.12,4.17,0.0,4.33,2.8,1.88,1.98,0.0,1.72,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
10/19/2021,0.0,0.0,0.0,0.0,0.0,4.64,0.9,0.0,0.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.96,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,4.58,5.05,0.0,0.0,0.0,0.0,0.0,2.77,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,4.18,0.0,4.32,0.0,0.0,0.0,4.16,4.21,4.08,0.0,4.0,2.92,3.29,1.99,0.0,4.1,4.22,0.0,4.35,2.79,1.9,1.96,0.0,1.68,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
10/20/2021,0.0,0.0,0.0,0.0,0.0,4.64,0.9,0.0,0.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.96,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,4.58,5.05,0.0,0.0,0.0,0.0,0.0,2.77,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,4.18,0.0,4.32,0.0,0.0,0.0,4.16,4.21,4.08,0.0,4.0,2.92,3.29,1.99,0.0,4.1,4.22,0.0,4.35,2.79,1.9,1.96,0.0,1.68,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
10/21/2021,0.0,0.0,0.0,0.0,0.0,4.6,0.9,0.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0,0.0,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.98,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,4.62,5.06,0.0,0.0,0.0,0.0,0.0,2.75,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,4.21,0.0,4.27,0.0,0.0,0.0,4.14,4.24,4.07,0.0,4.04,2.91,3.28,2.01,0.0,4.09,4.21,0.0,4.33,2.76,1.91,1.98,0.0,1.69,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
10/22/2021,0.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.0,4.63,0.0,0.0,0.0,0.0,0.0,0.0,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,1.98,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,4.65,5.02,0.0,0.0,0.0,0.0,0.0,2.74,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,4.22,0.0,4.29,0.0,0.0,0.0,4.15,4.26,4.08,0.0,4.13,2.9,3.29,2.0,0.0,4.11,4.24,0.0,4.34,2.75,1.9,2.0,0.0,1.71,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
10/25/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,1.95,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,4.7,4.75,0.0,0.0,0.0,0.0,0.0,2.75,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,4.29,0.0,4.37,0.0,0.0,0.0,4.17,4.3,4.12,0.0,4.23,0.0,3.3,2.01,0.0,4.11,4.25,0.0,4.32,2.77,1.95,1.96,0.0,1.7,1.97,3.43,2.46,1.96,0.0,0.0,0.0,0.0,0.0,0.0,99.98
10/26/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,1.88,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,4.73,4.75,0.0,0.0,0.0,0.0,0.0,2.75,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,0.0,0.0,0.0,4.28,0.0,4.37,0.0,0.0,0.0,4.2,4.31,4.15,0.0,4.27,0.0,3.32,1.99,0.0,4.17,4.26,0.0,4.28,2.76,1.93,1.95,0.0,1.73,0.0,3.44,2.48,1.98,0.0,0.0,0.0,0.0,0.0,0.0,99.96
10/27/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,1.88,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,4.73,4.75,0.0,0.0,0.0,0.0,0.0,2.75,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,0.0,0.0,0.0,4.28,0.0,4.37,0.0,0.0,0.0,4.2,4.31,4.15,0.0,4.27,0.0,3.32,1.99,0.0,4.17,4.26,0.0,4.28,2.76,1.93,1.95,0.0,1.73,0.0,3.44,2.48,1.98,0.0,0.0,0.0,0.0,0.0,0.0,99.96
10/28/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,4.72,4.78,0.0,0.0,0.0,0.0,0.0,2.76,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,0.0,0.0,0.0,4.32,0.0,4.32,0.0,0.0,0.0,0.0,4.28,4.18,0.0,4.26,0.0,3.38,1.97,0.0,4.18,4.25,0.0,4.27,2.72,1.95,1.94,0.0,1.83,0.0,3.49,2.5,3.97,2.25,1.99,1.96,0.0,0.0,0.0,99.93999999999998
10/29/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,4.73,4.74,0.0,0.0,0.0,0.0,0.0,2.81,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27,0.0,0.0,0.0,4.33,0.0,4.36,0.0,0.0,0.0,0.0,4.29,4.15,0.0,4.27,0.0,3.42,1.99,0.0,4.12,4.16,0.0,4.25,2.74,1.99,1.99,0.0,1.83,0.0,3.58,2.51,3.97,2.22,1.99,1.97,0.0,0.0,0.0,99.98999999999998
11/01/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53,0.0,0.0,0.0,0.0,0.0,0.0,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0.0,4.77,4.67,0.0,0.0,0.0,0.0,0.0,2.66,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,4.41,0.0,4.35,0.0,0.0,0.0,0.0,4.25,4.15,0.0,4.28,0.0,3.44,2.12,0.0,4.15,0.0,0.0,4.27,2.78,2.06,1.98,0.0,1.81,0.0,3.56,2.51,3.99,0.0,1.97,1.96,0.0,0.0,0.0,100.02
11/02/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0.0,4.77,4.61,0.0,0.0,0.0,0.0,0.0,2.62,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,4.48,0.0,4.42,0.0,0.0,0.0,0.0,4.24,4.12,0.0,4.27,0.0,3.41,2.18,0.0,4.14,0.0,0.0,4.3,2.79,2.04,1.96,0.0,1.77,0.0,3.59,2.5,3.95,0.0,1.92,1.95,4.26,1.92,0.0,100.02
11/03/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0.0,4.77,4.61,0.0,0.0,0.0,0.0,0.0,2.62,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,4.48,0.0,4.42,0.0,0.0,0.0,0.0,4.24,4.12,0.0,4.27,0.0,3.41,2.18,0.0,4.14,0.0,0.0,4.3,2.79,2.04,1.96,0.0,1.77,0.0,3.59,2.5,3.95,0.0,1.92,1.95,4.26,1.92,0.0,100.02
11/04/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,4.8,4.65,0.0,0.0,0.0,0.0,0.0,2.64,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,4.4,0.0,4.41,0.0,0.0,0.0,0.0,4.24,4.13,0.0,4.22,0.0,3.42,2.15,0.0,4.07,0.0,0.0,4.28,2.79,1.99,2.02,0.0,1.78,0.0,3.63,2.48,3.98,0.0,1.96,2.02,4.36,1.99,0.0,99.99999999999996
11/05/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,4.78,4.62,0.0,0.0,0.0,0.0,0.0,2.72,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,4.42,0.0,4.49,0.0,0.0,0.0,0.0,4.23,4.16,0.0,4.21,0.0,3.39,2.17,0.0,4.05,0.0,0.0,4.14,2.8,2.0,2.07,0.0,1.77,0.0,3.57,2.43,3.97,0.0,1.95,2.01,4.35,1.97,0.0,100.01
11/08/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2.82,4.29,0.0,0.0,0.0,4.51,0.0,4.54,0.0,0.0,0.0,0.0,4.19,4.13,0.0,4.15,0.0,3.31,2.19,0.0,4.1,0.0,0.0,4.3,2.8,2.03,2.04,0.0,1.79,0.0,3.55,2.43,3.89,0.0,1.95,1.96,4.5,1.94,4.49,99.97
