,LLY,NKE,AAPL,GOOGL,MRK,NOVN.SW,NESN.SW,ABT,MDT,JNJ,UNH,AZN.L,BMY,NOVO B.CO,SAN.PA,ANTM,EW,ADS.DE,BSX,HCA,BN.PA,CNC,AGL.MI,CPG.L,GIS,LNTH,ARNA,ABMD,PTON,CYH,SHL.DE,PEN,7309.T,POOL,SEM,MMSI,GETI B.ST,YETI,VFC,BDMS.BK,HCSG,PUM.DE,IHH.KL,FDR.MC,FRAS.L,570.HK,GRMN,THC,MOH,081660.KS,6849.T,7936.T,TGYM.MI,LIVN,UTHR,GL9.IR,PNR,ACHC,MTN,K,9910.TW,MPW,FRE.DE,RHC.AX,MONC.MI,THULE.ST,EHC,BH.BK,UHS,PLNT,CYTK,CYH,UAA,WW,9921.TW,BFIT.AS,ELY,NTC.JO,QURE,MED,Euro,Canadian Dollar,U.S. Dollar,Malaysian Ringgit,South Korean Won,Thailand Baht,Swedish Krona,Norwegian Krone,U.S. Dollar,Cash,SUM
07/09/2021,5.64,5.63,5.41,5.11,4.98,4.98,4.88,4.87,4.82,4.8,4.78,2.39,2.35,2.15,1.82,1.48,1.04,1.03,0.98,0.9,0.71,0.67,0.65,0.62,0.58,0.57,0.56,0.54,0.53,0.53,0.53,0.53,0.53,0.52,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.49,0.49,0.49,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.47,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.45,0.45,0.44,0.44,0.43,0.42,0.41,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,100.02
