,CHG.BK,300750.SZ,300059.SZ,002475.SZ,002594.SZ,300760.SZ,300015.SZ,002714.SZ,300122.SZ,300124.SZ,002142.SZ,002304.SZ,300014.SZ,002230.SZ,002352.SZ,002812.SZ,300274.SZ,300347.SZ,300782.SZ,002460.SZ,002241.SZ,002027.SZ,300142.SZ,002271.SZ,002129.SZ,300498.SZ,002410.SZ,002049.SZ,002311.SZ,002371.SZ,300450.SZ,CHG.BK,002493.SZ,300759.SZ,300454.SZ,300408.SZ,300595.SZ,300601.SZ,300413.SZ,002050.SZ,002841.SZ,300896.SZ,300433.SZ,002001.SZ,300003.SZ,002236.SZ,300529.SZ,002601.SZ,300999.SZ,002008.SZ,300661.SZ,002007.SZ,002568.SZ,002185.SZ,002736.SZ,002624.SZ,002202.SZ,002555.SZ,300253.SZ,002607.SZ,002384.SZ,002024.SZ,002044.SZ,300677.SZ,002459.SZ,300676.SZ,300558.SZ,300136.SZ,002797.SZ,002252.SZ,300144.SZ,300033.SZ,300146.SZ,300628.SZ,002600.SZ,002508.SZ,002602.SZ,002385.SZ,002414.SZ,002938.SZ,300223.SZ,002064.SZ,002013.SZ,300308.SZ,CHG.BK,002157.SZ,300832.SZ,002120.SZ,002673.SZ,002299.SZ,300251.SZ,002558.SZ,002153.SZ,002032.SZ,002939.SZ,002773.SZ,300866.SZ,300888.SZ,CHG.BK,CHG.BK,CHG.BK,SUM
07/09/2021,10.69,9.31,3.81,3.13,3.11,3.08,2.5,2.26,2.07,2.02,1.96,1.83,1.79,1.75,1.73,1.69,1.63,1.62,1.6,1.56,1.56,1.49,1.47,1.44,1.28,1.08,1.04,1.01,1.01,0.96,0.9,0.85,0.83,0.76,0.75,0.74,0.73,0.71,0.69,0.67,0.64,0.63,0.62,0.61,0.57,0.56,0.56,0.55,0.53,0.53,0.52,0.52,0.52,0.51,0.49,0.48,0.48,0.47,0.44,0.41,0.41,0.41,0.4,0.4,0.39,0.39,0.39,0.38,0.37,0.36,0.36,0.36,0.35,0.35,0.34,0.34,0.33,0.31,0.31,0.31,0.3,0.3,0.3,0.28,0.28,0.26,0.26,0.25,0.23,0.23,0.19,0.17,0.16,0.16,0.15,0.11,0.1,0.1,0.03,0.03,-0.89,100.01
