,Cash,Dj U.S. Consumer Services Index Swap Bnp Paribas - Cash Offset,Dj U.S. Consumer Services Index Swap Morgan Stanley & Co. International Plc,Dow Jones Us Consumer Services Index Swap Goldman Sachs International - Cas,Dj U.S. Consumer Services Index Swap Bank Of America Na - Cash Offset,Dj U.S. Consumer Services Index Swap Societe Generale - Cash Offset,Dj U.S. Consumer Services Index Swap Ubs Ag - Cash Offset,Dj U.S. Consumer Services Index Swap Ubs Ag,Dj U.S. Consumer Services Index Swap Societe Generale,Dj U.S. Consumer Services Index Swap Bank Of America Na,Dow Jones Us Consumer Services Index Swap Goldman Sachs International,Dj U.S. Consumer Services Index Swap Morgan Stanley & Co. International Plc,Dj U.S. Consumer Services Index Swap Bnp Paribas,SUM
07/09/2021,100.0,58.28,51.84,36.83,26.28,19.49,7.33,-7.33,-19.49,-26.28,-36.83,-51.84,-58.28,99.99999999999994
